evaluations raw_y
1 0.0000000000
2 17.8400000000
3 33.4200000000
4 37.8600000000
5 54.9500000000
13 78.1800000000
15 92.8200000000
17 111.1300000000
31 120.6800000000
37 122.8800000000
53 129.4800000000
54 139.4700000000
70 149.6200000000
187 167.1600000000
190 169.0100000000
195 179.5100000000
198 183.1100000000
237 206.7200000000
273 220.0400000000
283 233.1000000000
293 236.9900000000
303 242.0500000000
323 257.7800000000
337 259.5400000000
352 266.7500000000
386 268.9500000000
410 281.6900000000
414 283.1400000000
418 296.4500000000
422 308.0500000000
429 317.3500000000
430 323.0500000000
431 330.9000000000
443 437.4600000000
464 458.1400000000
467 463.1500000000
487 479.5600000000
537 504.7000000000
609 523.7600000000
698 528.5200000000
703 537.5300000000
709 539.1800000000
750 553.3500000000
770 566.4400000000
772 568.7000000000
794 574.3800000000
805 592.1900000000
841 646.6500000000
1061 649.3900000000
1077 653.1000000000
1112 663.3700000000
1210 679.2900000000
1266 687.0600000000
1534 691.5900000000
1731 695.0700000000
1740 703.6400000000
2068 704.9300000000
2130 725.3300000000
2447 730.8700000000
2520 733.4700000000
2555 747.3600000000
2600 748.8700000000
2617 757.1300000000
2897 758.1700000000
2935 758.2800000000
3026 759.0200000000
3071 774.7700000000
3787 781.7800000000
3855 786.4600000000
3870 790.7100000000
4145 796.0700000000
4288 809.3200000000
10000 282.6100000000
