evaluations raw_y
1 0.0000000000
2 26.6000000000
6 49.8200000000
7 63.1500000000
13 67.0700000000
24 76.3700000000
30 157.0300000000
37 178.7800000000
58 184.0000000000
63 190.8100000000
64 194.2700000000
68 195.4500000000
71 211.1000000000
81 224.2700000000
93 240.6700000000
147 250.3200000000
150 250.7500000000
154 255.3600000000
210 256.3400000000
223 269.9700000000
369 312.9900000000
392 330.7400000000
393 341.9600000000
407 342.8800000000
418 354.0200000000
427 363.5000000000
438 388.9100000000
558 392.8700000000
598 403.8300000000
612 410.7000000000
642 412.0600000000
664 418.6100000000
682 433.5900000000
958 436.4600000000
1171 515.7200000000
1173 519.2000000000
1176 539.2100000000
1177 548.7900000000
1270 554.1400000000
1278 560.3900000000
1316 567.3600000000
1368 583.8600000000
3740 592.2500000000
3851 600.0200000000
4400 602.2300000000
4989 603.1600000000
5461 612.7500000000
6263 620.7400000000
6271 642.0100000000
6323 644.0200000000
6332 660.2600000000
6448 660.8800000000
10000 518.4600000000
