evaluations raw_y
1 0.0000000000
2 21.9100000000
3 31.3600000000
4 34.9800000000
5 49.5900000000
13 82.9700000000
21 89.6600000000
28 96.1100000000
30 105.3100000000
37 116.4200000000
74 116.5400000000
334 117.7700000000
336 121.5500000000
360 140.6900000000
466 151.7500000000
531 211.3000000000
610 255.7000000000
617 259.1800000000
622 268.7500000000
636 277.5600000000
650 289.6200000000
783 304.8100000000
1472 308.8200000000
2016 311.1400000000
2330 321.0300000000
2799 328.0300000000
3927 337.4800000000
4006 343.2700000000
4047 345.2300000000
4152 346.1400000000
4955 350.8300000000
5486 377.7000000000
5494 381.0000000000
5495 391.8700000000
5505 393.8400000000
5531 396.9900000000
5566 413.3300000000
5784 413.6800000000
5902 417.5900000000
6471 526.5900000000
6485 535.5500000000
6658 536.8500000000
6680 537.6100000000
7019 538.3900000000
7813 541.5600000000
8918 546.0800000000
10000 314.6100000000
