evaluations raw_y
1 0.0000000000
2 1.9800000000
3 15.4800000000
4 25.6900000000
8 39.4300000000
10 62.7900000000
26 65.1700000000
27 82.3400000000
39 89.1900000000
58 101.4000000000
66 107.7200000000
74 118.7300000000
83 148.7100000000
133 242.7800000000
144 246.7500000000
148 255.8500000000
153 259.5100000000
157 262.4600000000
159 263.2000000000
163 269.6600000000
168 283.5700000000
177 317.2200000000
200 321.6300000000
209 334.9300000000
219 359.8200000000
239 367.7100000000
256 373.6500000000
257 496.8200000000
283 508.7100000000
284 525.8800000000
337 526.6500000000
384 530.4400000000
553 531.2700000000
576 543.1400000000
762 551.8900000000
922 553.8300000000
955 560.5400000000
1305 566.6500000000
1309 567.7400000000
1355 567.7600000000
1380 568.8100000000
1451 598.5000000000
1550 604.0700000000
1659 605.7500000000
1772 608.7800000000
1897 611.3600000000
1942 615.7000000000
1969 617.2300000000
2052 620.3300000000
2079 625.6000000000
2121 628.9100000000
2214 631.3400000000
2324 640.3500000000
2353 644.3700000000
2358 648.4300000000
2378 657.6800000000
2396 731.9800000000
2400 750.8900000000
2429 756.9400000000
2486 762.5800000000
2667 763.0100000000
2786 771.3400000000
2815 792.0900000000
2864 804.0100000000
2931 804.9400000000
3086 817.4900000000
3204 829.7200000000
3470 834.7200000000
4033 842.1500000000
4166 844.1300000000
4188 845.7300000000
4740 849.0700000000
4883 852.8100000000
5422 853.3900000000
5953 855.8900000000
6212 868.9800000000
8691 870.8300000000
9976 874.5600000000
10000 787.7400000000
