evaluations raw_y
1 0.0000000000
2 1.9300000000
3 13.8800000000
4 31.7200000000
8 41.0900000000
10 57.8900000000
22 62.6400000000
25 69.6100000000
29 97.8800000000
53 128.9600000000
153 145.8800000000
201 146.2700000000
220 152.7200000000
223 310.3900000000
932 313.3100000000
948 313.8000000000
985 322.1600000000
1129 322.5800000000
1256 332.0200000000
1448 334.8100000000
2222 335.3000000000
2506 346.3400000000
2741 349.2000000000
3003 351.8200000000
3331 368.3100000000
4126 383.7300000000
4135 408.0900000000
4142 423.9400000000
4171 430.1000000000
4211 433.5900000000
4240 439.3900000000
4260 444.9100000000
4275 456.4100000000
4298 456.7400000000
4679 549.9400000000
5695 562.2800000000
5720 563.4500000000
6449 572.7500000000
7341 578.6600000000
10186 587.2500000000
16410 631.2600000000
16422 656.2900000000
16626 656.4700000000
16767 663.1300000000
20137 664.4100000000
20248 665.8100000000
22971 670.3900000000
26752 676.0400000000
27659 704.1300000000
27665 745.9500000000
27695 747.0700000000
27767 749.0800000000
27781 749.6700000000
27794 756.0700000000
28045 762.1100000000
32061 774.6600000000
40641 778.0000000000
40663 785.2100000000
40761 793.5700000000
40824 793.8700000000
42197 795.8300000000
42399 801.0300000000
43099 801.2000000000
43145 801.2800000000
43230 806.1500000000
43525 809.3800000000
43858 818.2300000000
45718 820.2600000000
47290 829.8300000000
69217 830.3800000000
69395 834.6800000000
69820 840.5900000000
71228 841.9100000000
72284 842.6400000000
74176 845.0000000000
78707 845.7400000000
90986 854.4900000000
100000 4.5900000000
