evaluations raw_y
1 0.0000000000
2 20.9600000000
6 33.1700000000
10 35.2200000000
12 42.5300000000
15 53.5800000000
16 53.9500000000
18 54.9600000000
20 71.7300000000
21 73.3800000000
30 77.7200000000
47 92.9300000000
48 96.8500000000
99 111.8600000000
105 126.3700000000
153 130.1700000000
181 133.9300000000
182 142.0200000000
183 144.9800000000
191 158.5100000000
278 169.3300000000
683 171.2900000000
806 184.0400000000
810 195.1900000000
813 198.9900000000
823 223.2200000000
837 224.3300000000
849 238.6000000000
851 240.5000000000
882 243.3800000000
889 245.7100000000
965 245.9500000000
974 247.1400000000
1108 262.3300000000
1315 268.7000000000
1459 277.1900000000
1850 278.9900000000
1895 287.4800000000
1904 287.6700000000
1907 292.1900000000
1968 292.8300000000
2197 293.9800000000
2266 305.5000000000
2281 390.9200000000
4593 401.9300000000
4984 406.4800000000
5425 415.5700000000
5513 427.5500000000
5704 428.0800000000
5725 441.3400000000
5899 441.6200000000
5903 442.7300000000
6031 447.1300000000
6076 455.7500000000
9387 458.2500000000
9460 458.3700000000
9467 466.9800000000
9660 467.5300000000
10000 4.4300000000
