evaluations raw_y
1 0.0000000000
2 14.3200000000
3 32.0300000000
5 56.1900000000
13 77.4400000000
15 94.6800000000
29 95.1900000000
36 98.5400000000
49 102.0100000000
51 105.9800000000
53 122.9700000000
62 124.2900000000
76 140.8700000000
265 143.6700000000
321 157.7600000000
326 190.0200000000
328 204.3000000000
329 204.8300000000
330 209.5800000000
336 226.9000000000
337 236.1100000000
369 238.9200000000
381 273.0800000000
772 276.7400000000
783 289.5600000000
863 290.8800000000
865 293.0500000000
944 313.5100000000
991 324.5000000000
1009 337.4400000000
1082 345.0100000000
1115 359.9400000000
1152 362.8400000000
1166 372.4600000000
1181 375.0400000000
1210 383.7900000000
1213 385.9500000000
1503 386.1200000000
1512 386.6800000000
1725 397.1000000000
2110 400.5300000000
3264 418.4600000000
3403 418.6800000000
3553 418.8100000000
3620 420.8700000000
4264 422.5000000000
4311 430.4200000000
4386 431.2600000000
4427 433.5100000000
4437 433.6500000000
4455 435.5400000000
4656 437.6100000000
4819 438.7300000000
4879 445.0700000000
4938 451.4500000000
5023 452.1200000000
5169 454.6100000000
5629 458.1800000000
5692 477.1000000000
5707 480.7300000000
5708 493.1700000000
5710 497.5600000000
5757 499.4500000000
5785 502.3600000000
5823 508.1000000000
5840 529.4700000000
5952 533.4100000000
5957 542.3100000000
6041 546.3700000000
6129 618.8100000000
6130 629.1700000000
6153 630.4900000000
6157 636.4900000000
6169 641.4000000000
6350 644.4900000000
6398 644.7700000000
6657 646.6900000000
6664 647.3600000000
6668 648.2700000000
6692 649.9400000000
6698 664.9600000000
7336 665.0900000000
7573 665.2000000000
7667 672.6300000000
10000 638.1500000000
