evaluations raw_y
1 0.0000000000
7 68.0000000000
17 90.0000000000
18 148.0000000000
57 246.0000000000
274 284.0000000000
310 310.0000000000
312 353.0000000000
462 365.0000000000
546 376.0000000000
648 379.0000000000
699 389.0000000000
799 407.0000000000
1817 408.0000000000
2233 411.0000000000
2669 412.0000000000
11798 413.0000000000
11924 417.0000000000
12606 418.0000000000
12946 419.0000000000
29551 420.0000000000
32723 421.0000000000
33953 425.0000000000
60365 427.0000000000
101824 417.0000000000
