evaluations raw_y
1 0.0000000000
2 111.0000000000
28 255.0000000000
240 274.0000000000
288 287.0000000000
310 303.0000000000
350 312.0000000000
360 322.0000000000
397 344.0000000000
429 359.0000000000
451 373.0000000000
528 389.0000000000
662 392.0000000000
695 395.0000000000
759 400.0000000000
797 407.0000000000
926 411.0000000000
1088 412.0000000000
1214 413.0000000000
1407 417.0000000000
21941 419.0000000000
22758 421.0000000000
23182 422.0000000000
23379 423.0000000000
24023 425.0000000000
24344 428.0000000000
102022 417.0000000000
