evaluations raw_y
1 0.0000000000
2 1.9800000000
3 12.3800000000
4 38.3300000000
8 40.1800000000
10 62.4100000000
31 81.3700000000
50 83.5000000000
54 233.6900000000
62 236.1900000000
67 240.6500000000
87 242.8300000000
93 251.9900000000
98 256.2800000000
127 290.0200000000
940 297.0400000000
947 416.7800000000
1336 417.8700000000
1338 420.2300000000
1364 436.7900000000
1366 451.9700000000
1672 457.7100000000
1838 461.7200000000
2020 532.0000000000
2032 542.4700000000
2101 556.3000000000
2533 558.4900000000
2974 558.7800000000
3562 573.1900000000
8947 580.3000000000
12648 593.2500000000
12650 605.1100000000
12653 611.9300000000
12725 618.1900000000
12734 634.0800000000
12745 637.4900000000
13530 638.8000000000
13926 645.2600000000
14298 650.1800000000
14874 650.8500000000
15167 651.9200000000
15179 666.8200000000
21681 666.8600000000
21822 675.6100000000
22409 675.6700000000
24035 707.7400000000
24038 731.5500000000
24078 732.9200000000
24094 734.3700000000
24100 736.3700000000
24196 738.0900000000
24486 739.7800000000
24599 741.9400000000
24752 744.5700000000
25138 747.3600000000
25576 748.6800000000
26492 757.1800000000
26580 772.4900000000
35148 812.7100000000
35182 820.7600000000
35260 826.1500000000
35312 827.9100000000
35367 831.3800000000
35621 836.1000000000
36228 836.4900000000
36323 837.2000000000
36977 840.7300000000
36979 842.5300000000
38381 846.5500000000
41485 848.4900000000
54813 848.7400000000
76538 853.1100000000
88035 854.7800000000
88358 855.3800000000
89246 855.5800000000
90728 857.5600000000
91100 858.0600000000
91471 863.2700000000
96173 867.3100000000
100000 804.5700000000
