evaluations raw_y
1 0.0000000000
2 1.9400000000
3 17.1900000000
4 20.4800000000
5 22.5600000000
8 30.2500000000
13 31.2600000000
14 42.3700000000
25 57.9600000000
26 60.0600000000
27 63.7500000000
31 80.8400000000
39 80.9100000000
50 84.3700000000
54 88.8500000000
58 101.2200000000
59 103.7400000000
62 113.5900000000
64 125.2600000000
70 138.6200000000
74 143.3400000000
75 150.5300000000
79 150.8600000000
80 181.0800000000
92 182.0900000000
95 222.0200000000
98 228.5600000000
101 240.4400000000
108 251.0800000000
126 259.4800000000
132 260.4300000000
221 269.6500000000
256 276.2100000000
259 288.2700000000
262 289.5500000000
371 303.3300000000
375 307.1500000000
380 361.6300000000
388 363.2600000000
392 380.2000000000
462 386.1900000000
468 391.1100000000
486 391.8400000000
505 394.5800000000
512 402.1900000000
513 418.5100000000
576 426.4400000000
606 429.8500000000
621 431.1200000000
655 436.4800000000
674 440.6900000000
695 445.9200000000
701 451.7700000000
723 459.5300000000
737 463.8700000000
743 474.0300000000
1252 545.0100000000
1284 547.1000000000
1306 555.1100000000
1311 568.3700000000
1403 573.7600000000
1409 598.1700000000
1590 599.7300000000
1777 604.3900000000
1927 622.8400000000
2737 724.9900000000
2749 727.2400000000
2804 732.9100000000
2806 734.9000000000
2809 749.0300000000
4773 763.9100000000
5444 767.2100000000
5451 767.5700000000
5896 774.7000000000
6173 775.6300000000
6924 776.1800000000
7299 825.1500000000
7335 832.0000000000
7709 833.4400000000
8189 837.7300000000
8261 839.9900000000
8766 841.3800000000
8872 845.2900000000
16344 853.1900000000
17607 853.7300000000
17843 854.8800000000
17869 863.6700000000
17923 873.4000000000
18047 874.1200000000
18321 874.3400000000
18850 874.6400000000
19354 877.9100000000
19379 882.3500000000
19395 889.6200000000
19422 889.9400000000
19468 897.9300000000
19716 900.9400000000
19915 903.9100000000
20486 910.3500000000
43639 912.4700000000
45289 913.6900000000
45344 914.8100000000
46651 920.5400000000
46678 920.7400000000
47334 924.9200000000
48544 927.5400000000
48738 929.8300000000
51640 934.9000000000
53021 935.6200000000
53492 936.3300000000
60197 941.1200000000
82655 941.2300000000
100000 917.8100000000
