evaluations raw_y
1 0.0000000000
2 2.0400000000
3 13.4600000000
4 26.5700000000
8 32.5500000000
10 63.1500000000
30 78.3500000000
31 88.5900000000
38 91.3800000000
49 103.9100000000
62 114.3100000000
145 119.9800000000
155 120.6200000000
163 126.2500000000
223 257.7300000000
224 278.8200000000
225 281.8700000000
227 292.2000000000
253 299.5400000000
333 311.2800000000
429 316.5100000000
1354 402.4500000000
4126 426.2500000000
4134 439.2600000000
4238 451.1200000000
4274 452.6400000000
4292 454.5000000000
4782 455.1100000000
4949 456.6500000000
5533 474.3000000000
6513 575.1900000000
10000 76.5700000000
