evaluations raw_y
1 0.0000000000
2 17.3900000000
3 44.1200000000
4 46.0700000000
5 53.0400000000
13 70.6300000000
15 89.1600000000
29 99.0700000000
30 103.4200000000
32 114.7400000000
41 117.0000000000
77 135.5200000000
195 137.2000000000
347 147.0100000000
378 149.1900000000
413 160.9000000000
498 167.1600000000
503 183.3900000000
507 187.7300000000
509 195.0900000000
516 198.9300000000
521 206.3000000000
534 207.6400000000
549 210.8600000000
572 215.4000000000
667 218.8500000000
690 231.3200000000
774 232.6700000000
777 234.7000000000
825 239.6300000000
900 242.6900000000
925 243.3800000000
993 246.5400000000
1119 263.8200000000
1207 272.2300000000
1216 273.7900000000
1274 282.5000000000
1301 282.8500000000
1329 283.6100000000
1611 286.0900000000
1643 290.0800000000
1957 291.4900000000
2538 304.4700000000
2700 314.1400000000
3061 315.1400000000
3198 318.8100000000
3238 320.7500000000
3672 330.3600000000
4817 390.5300000000
5662 391.5900000000
5938 392.9200000000
6041 408.0200000000
6095 419.6800000000
10000 220.2800000000
