evaluations raw_y
1 0.0000000000
2 25.9900000000
6 39.0700000000
26 46.9300000000
28 50.3700000000
29 59.2200000000
30 108.8500000000
33 117.6800000000
34 127.9700000000
35 132.0000000000
41 145.6500000000
45 154.9300000000
51 158.3100000000
54 176.0900000000
55 181.4000000000
102 190.1100000000
107 198.2300000000
123 219.1500000000
337 226.4700000000
380 231.1400000000
407 239.4200000000
420 245.9300000000
443 257.0100000000
547 377.8000000000
553 379.9200000000
569 380.5800000000
578 390.4900000000
582 417.3600000000
1027 419.5600000000
1212 424.2400000000
1582 536.0600000000
2473 536.3400000000
2740 540.0000000000
3307 541.3400000000
7710 625.0600000000
7966 650.8800000000
8030 664.2500000000
8667 664.3200000000
8711 667.8500000000
9111 668.4100000000
10000 350.1400000000
