evaluations raw_y
1 0.0000000000
2 2.0700000000
3 11.4000000000
4 25.5300000000
8 34.0000000000
10 58.4400000000
26 62.0500000000
27 86.8900000000
46 90.3000000000
50 101.4200000000
54 244.9400000000
58 247.2000000000
61 256.6400000000
81 286.1800000000
104 290.0700000000
121 328.1100000000
342 331.1000000000
366 332.0400000000
379 339.3000000000
380 354.5000000000
393 366.8700000000
957 368.9200000000
975 372.3300000000
1082 374.4500000000
1104 377.9500000000
1117 380.0800000000
1131 382.7000000000
1187 465.4200000000
1292 477.8900000000
1359 498.2300000000
1407 502.4200000000
1427 530.5300000000
1498 594.4600000000
1538 597.5900000000
1601 609.8100000000
2224 610.0700000000
2434 616.5000000000
2785 626.2200000000
3001 630.6100000000
3094 634.1700000000
3168 638.1300000000
3213 640.6200000000
3671 647.3900000000
4282 656.9300000000
4385 679.1800000000
5855 684.0800000000
5918 701.4200000000
6168 730.1400000000
9645 735.4100000000
10271 745.6500000000
10584 746.6800000000
15559 752.7400000000
16040 754.1300000000
16078 754.1600000000
16080 754.2200000000
16180 774.6100000000
17390 775.2600000000
17493 782.1900000000
17995 787.9100000000
18086 796.9100000000
20018 899.8100000000
22508 901.1400000000
22675 902.1000000000
22990 904.3600000000
23064 910.6900000000
23860 912.6600000000
26128 914.8200000000
28953 916.2600000000
31515 921.1000000000
35204 934.3500000000
35288 940.0400000000
35677 941.5500000000
36921 950.2400000000
38374 953.5500000000
42415 955.2800000000
47202 955.4000000000
47370 960.8800000000
47850 962.5500000000
50029 964.0700000000
64404 966.2100000000
80793 967.8300000000
81541 970.9100000000
97771 972.7100000000
100000 764.3900000000
