evaluations raw_y
1 0.0000000000
2 27.0100000000
6 33.3300000000
9 43.4100000000
11 46.7300000000
18 55.6500000000
20 84.8100000000
22 89.6500000000
29 96.7400000000
35 106.7600000000
62 109.6200000000
63 121.3100000000
126 134.6400000000
128 153.1500000000
151 159.8300000000
162 165.5500000000
167 169.6500000000
170 169.9900000000
187 172.6700000000
305 176.1400000000
313 178.2800000000
319 181.5900000000
325 194.3100000000
356 210.8000000000
359 218.8600000000
361 228.2100000000
378 238.0800000000
381 239.2400000000
392 242.8200000000
404 248.5300000000
446 260.4500000000
474 280.7900000000
487 283.3300000000
496 287.7300000000
503 288.3500000000
510 291.5700000000
515 293.3800000000
518 298.6900000000
528 319.2800000000
663 327.8500000000
678 347.3000000000
693 355.9700000000
713 373.4000000000
719 385.5800000000
2610 385.8200000000
2668 392.6300000000
2674 403.6000000000
2750 412.0700000000
2801 414.7600000000
2844 434.6500000000
2905 435.5700000000
2968 436.3000000000
3057 440.6300000000
3093 456.4400000000
3133 460.7400000000
3185 460.7900000000
3263 462.8300000000
3273 463.1500000000
3482 465.2400000000
3677 567.2200000000
3693 576.9500000000
3697 578.9900000000
3698 599.5800000000
3879 600.1600000000
3914 600.6300000000
3973 603.0100000000
3980 620.9000000000
4259 636.0400000000
4352 725.1200000000
4362 731.0600000000
4379 765.4500000000
5125 771.1200000000
6638 777.4900000000
6764 780.2100000000
6778 795.9500000000
6797 796.6200000000
6817 807.3300000000
6872 811.5000000000
6937 820.8500000000
6967 826.2700000000
6979 830.8600000000
7026 843.3900000000
7356 851.9700000000
7830 860.5400000000
7836 863.7200000000
7844 878.6200000000
7853 890.3300000000
7887 891.7700000000
7979 892.6700000000
8049 899.9300000000
8136 908.7400000000
9105 929.9100000000
9131 943.9300000000
9134 953.1600000000
9146 957.9500000000
9152 963.8100000000
9159 964.6400000000
9198 991.5500000000
9289 995.3900000000
9357 998.4600000000
9381 1003.6600000000
9561 1020.2800000000
9906 1021.8000000000
10004 1023.8200000000
10196 1024.0000000000
10197 1026.2400000000
10284 1031.8200000000
10427 1035.0600000000
11573 1035.8800000000
11583 1036.3300000000
11832 1037.1800000000
11898 1041.1600000000
12532 1042.0600000000
12767 1053.4800000000
12886 1058.1700000000
13236 1058.6100000000
13461 1061.7500000000
13508 1062.0900000000
13789 1069.6500000000
20122 1073.1100000000
23573 1073.5800000000
23658 1075.0900000000
24978 1082.9700000000
30327 1086.0100000000
99666 1087.5800000000
99855 1094.6100000000
100000 1021.3600000000
