evaluations raw_y
1 0.0000000000
2 1.8800000000
3 12.9900000000
4 33.9200000000
13 45.9500000000
14 71.4000000000
22 78.3300000000
27 80.6300000000
31 93.4200000000
38 107.5400000000
48 115.7600000000
52 120.3500000000
66 122.7900000000
75 127.9200000000
84 129.6400000000
87 130.5700000000
124 195.9600000000
144 212.6700000000
151 217.3200000000
245 227.9700000000
250 229.3900000000
253 229.4100000000
255 238.5900000000
257 257.2700000000
294 263.1100000000
345 267.3600000000
374 278.9900000000
400 285.4600000000
479 289.1700000000
576 290.8000000000
624 291.9100000000
709 298.8900000000
718 299.5600000000
831 301.7900000000
899 309.8900000000
1058 315.0200000000
1182 322.1000000000
1265 327.3400000000
1582 374.1800000000
1599 395.5900000000
1607 399.2300000000
1618 402.4500000000
1621 407.8300000000
1660 426.5700000000
1792 438.1600000000
1967 440.9500000000
2259 447.9400000000
2262 448.8900000000
2289 464.4500000000
2534 556.1800000000
2542 581.3900000000
2631 584.7400000000
2632 592.0100000000
2638 600.6200000000
2803 603.6600000000
3504 608.9600000000
3540 609.8300000000
3669 616.1400000000
3797 621.7900000000
5198 675.9000000000
10537 703.8400000000
11882 714.7700000000
16549 715.6600000000
16995 724.7100000000
17323 732.6000000000
20946 749.0200000000
21764 789.7100000000
23489 790.3800000000
23490 798.8100000000
23498 804.7500000000
23598 810.0200000000
24465 812.3700000000
26763 813.5900000000
29076 813.8400000000
29213 822.1900000000
36517 823.1400000000
38952 823.3900000000
60888 828.2700000000
66200 831.2400000000
83720 833.5300000000
86594 845.5600000000
100000 663.7600000000
