evaluations raw_y
1 0.0000000000
2 34.0000000000
11 49.2600000000
15 69.1400000000
20 105.3100000000
23 111.3500000000
25 129.2900000000
35 146.2200000000
36 148.4000000000
50 171.6900000000
94 179.2100000000
95 188.8400000000
103 200.9700000000
125 213.4100000000
128 229.4200000000
149 238.9100000000
187 281.1600000000
210 289.8300000000
223 295.5100000000
244 305.0000000000
245 310.9400000000
250 331.3000000000
315 342.3900000000
355 361.6800000000
476 362.2900000000
632 363.6200000000
727 366.1300000000
749 375.8600000000
835 390.4000000000
847 391.0500000000
856 395.8900000000
870 396.9600000000
875 417.0500000000
883 417.2600000000
959 461.2800000000
970 471.8200000000
1022 483.7700000000
1032 517.8000000000
1148 524.0100000000
1278 526.1800000000
1280 532.3700000000
1294 553.1400000000
1300 555.1600000000
1310 560.4100000000
1404 569.2300000000
1423 583.4400000000
1597 592.6200000000
1862 596.8700000000
1903 612.1600000000
1926 625.9500000000
1971 637.8000000000
2621 638.4400000000
2647 646.1300000000
2673 646.2900000000
2683 657.8800000000
2717 677.9600000000
4860 690.2100000000
5037 695.1400000000
5216 696.5800000000
5259 697.4900000000
5452 698.4000000000
5864 700.1200000000
5907 703.0000000000
5913 708.2400000000
5917 717.3600000000
5968 718.7500000000
5981 723.0600000000
6021 729.4500000000
6095 734.7100000000
6190 738.7900000000
6192 764.4100000000
6344 775.7100000000
7137 777.1600000000
7156 782.4600000000
7178 783.1100000000
7194 791.4100000000
7225 810.5700000000
7311 814.7200000000
7395 817.1500000000
7541 828.1900000000
7601 838.1600000000
7670 843.1200000000
7693 850.6000000000
7747 851.9500000000
7766 852.6900000000
7795 870.7100000000
8068 871.4000000000
8091 877.0500000000
8142 878.3900000000
8167 909.4900000000
8393 911.1200000000
8408 912.8100000000
8446 914.3800000000
8482 935.5200000000
8544 940.7900000000
8595 949.0900000000
8598 967.0700000000
8698 974.1400000000
8763 979.9100000000
8817 985.3700000000
9397 989.4400000000
9521 991.7800000000
10000 405.9100000000
