evaluations raw_y
1 0.0000000000
2 3.2500000000
3 17.6900000000
4 29.7200000000
7 31.0500000000
10 60.6700000000
31 68.8200000000
40 83.1500000000
42 93.8900000000
43 104.6200000000
50 110.0000000000
51 191.1200000000
53 204.2700000000
54 228.3200000000
55 256.3200000000
62 275.7300000000
74 277.2300000000
83 296.8700000000
120 300.6600000000
124 350.7400000000
132 369.6700000000
138 393.4600000000
147 402.8600000000
190 405.4500000000
293 416.5700000000
553 423.6600000000
555 433.3700000000
596 439.4200000000
644 442.4400000000
665 451.8100000000
732 458.5300000000
736 467.1000000000
751 475.1800000000
759 553.6900000000
761 569.0100000000
765 593.1800000000
775 595.7900000000
780 615.9800000000
783 621.5800000000
812 635.7600000000
842 648.5800000000
901 656.5000000000
956 662.6600000000
958 668.6300000000
1210 690.6500000000
1589 697.6800000000
1729 702.5500000000
1774 705.0900000000
1967 715.3400000000
1991 716.1200000000
2037 719.0300000000
2059 719.7100000000
2135 733.0600000000
2163 746.5100000000
2186 747.5200000000
2189 748.5500000000
2196 755.1800000000
2199 761.1000000000
2225 762.3200000000
2294 763.2200000000
2325 770.9100000000
2331 780.9500000000
2437 782.0700000000
2456 798.0600000000
2557 804.0300000000
2568 823.3400000000
2604 825.8000000000
2607 832.4500000000
2648 837.7600000000
2652 846.2400000000
2664 862.1500000000
2675 882.2400000000
2958 885.9500000000
3069 889.3000000000
3085 892.6500000000
3098 893.1900000000
3272 897.6600000000
3503 898.2500000000
3626 898.9500000000
3713 901.8300000000
3782 911.7800000000
4083 916.7700000000
5700 923.9000000000
5736 930.0600000000
5885 939.6700000000
8336 940.9100000000
9753 943.8900000000
10000 899.6700000000
