evaluations raw_y
1 -213.0000000000
2 -210.0000000000
21 -206.0000000000
28 -191.0000000000
93 -190.0000000000
380 -183.0000000000
2896 -182.0000000000
3404 -181.0000000000
4332 -176.0000000000
4350 -172.0000000000
10000 -218.0000000000
evaluations raw_y
1 -181.0000000000
90 -179.0000000000
3459 -178.0000000000
4799 -176.0000000000
10000 -220.0000000000
evaluations raw_y
1 -241.0000000000
2 -215.0000000000
3 -204.0000000000
13 -201.0000000000
27 -197.0000000000
67 -192.0000000000
225 -190.0000000000
229 -184.0000000000
589 -183.0000000000
1255 -178.0000000000
1658 -177.0000000000
10000 -228.0000000000
evaluations raw_y
1 -206.0000000000
9 -204.0000000000
17 -199.0000000000
26 -194.0000000000
31 -193.0000000000
100 -192.0000000000
195 -186.0000000000
663 -181.0000000000
4603 -177.0000000000
8609 -175.0000000000
10000 -232.0000000000
evaluations raw_y
1 -209.0000000000
3 -206.0000000000
4 -193.0000000000
164 -191.0000000000
191 -171.0000000000
10000 -218.0000000000
evaluations raw_y
1 -206.0000000000
3 -200.0000000000
25 -194.0000000000
62 -193.0000000000
150 -186.0000000000
290 -184.0000000000
490 -178.0000000000
6127 -176.0000000000
10000 -201.0000000000
evaluations raw_y
1 -231.0000000000
2 -219.0000000000
3 -207.0000000000
8 -197.0000000000
20 -188.0000000000
41 -187.0000000000
171 -186.0000000000
318 -184.0000000000
897 -180.0000000000
2801 -179.0000000000
4515 -176.0000000000
10000 -221.0000000000
evaluations raw_y
1 -226.0000000000
2 -200.0000000000
3 -194.0000000000
12 -186.0000000000
127 -181.0000000000
138 -179.0000000000
202 -175.0000000000
10000 -208.0000000000
evaluations raw_y
1 -215.0000000000
2 -209.0000000000
5 -196.0000000000
54 -195.0000000000
69 -190.0000000000
130 -178.0000000000
4323 -172.0000000000
10000 -229.0000000000
evaluations raw_y
1 -191.0000000000
276 -188.0000000000
292 -183.0000000000
1751 -180.0000000000
3246 -175.0000000000
10000 -216.0000000000
