evaluations raw_y
1 0.0000000000
2 1.9800000000
3 13.3700000000
4 27.5600000000
10 30.9900000000
13 49.5800000000
16 56.4600000000
20 73.4500000000
29 76.5700000000
31 87.5000000000
33 99.5300000000
36 115.1400000000
39 118.8600000000
61 133.3500000000
112 150.6800000000
116 161.5200000000
124 169.6200000000
126 173.4800000000
132 201.7700000000
211 204.6900000000
219 211.4300000000
281 372.1800000000
290 381.2300000000
292 383.5900000000
299 383.9000000000
321 398.8200000000
354 410.8600000000
425 414.5100000000
436 424.1600000000
486 426.2400000000
501 428.5800000000
613 436.7000000000
628 448.6200000000
629 452.5800000000
635 456.3700000000
663 472.2600000000
676 492.2000000000
683 498.4200000000
692 504.1200000000
711 515.0100000000
755 533.3600000000
800 545.0200000000
1046 555.4800000000
1048 594.1900000000
1089 603.9300000000
1157 627.7700000000
1355 648.7000000000
1543 658.4200000000
1547 669.6200000000
2198 671.8300000000
2268 674.5500000000
2284 702.4700000000
2323 709.2900000000
2454 717.1900000000
2461 778.5700000000
2513 781.8400000000
2518 788.2500000000
2526 807.1600000000
2537 808.4200000000
3143 813.2900000000
4296 833.9700000000
5321 835.8500000000
5351 843.7400000000
6503 847.6500000000
6826 856.1100000000
6882 858.1400000000
7142 862.2600000000
7353 862.6200000000
7571 871.9500000000
8070 873.0600000000
8448 874.4100000000
8835 876.0200000000
9353 876.4600000000
10047 879.1800000000
10512 883.1100000000
10711 885.5900000000
10756 886.3300000000
10782 887.6000000000
10813 901.2500000000
10846 903.4300000000
10852 905.0400000000
10912 906.7900000000
10969 912.2700000000
11194 920.5000000000
11493 922.2500000000
13260 924.2200000000
14756 925.6500000000
14798 941.9300000000
14815 943.4600000000
14879 951.4000000000
14909 955.4900000000
15056 957.7100000000
15092 964.1800000000
15187 1000.1000000000
16216 1000.9900000000
16261 1004.8000000000
16551 1006.0100000000
23327 1013.0200000000
25143 1015.1400000000
27108 1015.6900000000
27112 1020.2900000000
27153 1031.3100000000
27298 1036.7100000000
29237 1040.8700000000
30037 1046.5800000000
35157 1049.6300000000
35235 1049.6400000000
35577 1051.1400000000
36223 1061.2000000000
49399 1065.5700000000
49957 1072.8400000000
54754 1077.0000000000
58061 1077.7800000000
60976 1086.5600000000
81917 1086.9500000000
83486 1087.5100000000
90231 1093.3900000000
96367 1093.4700000000
97163 1094.2200000000
100000 909.7500000000
