evaluations raw_y
1 0.0000000000
2 160.0000000000
4 195.0000000000
7 198.0000000000
11 207.0000000000
12 292.0000000000
16 318.0000000000
18 335.0000000000
20 353.0000000000
22 365.0000000000
27 378.0000000000
34 380.0000000000
40 395.0000000000
41 398.0000000000
57 400.0000000000
62 402.0000000000
63 407.0000000000
69 410.0000000000
134 411.0000000000
163 413.0000000000
208 416.0000000000
227 417.0000000000
256 423.0000000000
286 424.0000000000
293 426.0000000000
420 431.0000000000
996 432.0000000000
1748 436.0000000000
2062 437.0000000000
4660 438.0000000000
4689 439.0000000000
10000 306.0000000000
evaluations raw_y
10001 0.0000000000
10002 165.0000000000
10004 226.0000000000
10008 238.0000000000
10010 277.0000000000
10011 335.0000000000
10015 367.0000000000
10037 370.0000000000
10038 385.0000000000
10044 389.0000000000
10045 409.0000000000
10100 416.0000000000
10135 420.0000000000
10153 421.0000000000
10197 422.0000000000
10274 423.0000000000
10382 425.0000000000
10434 427.0000000000
10502 428.0000000000
10544 429.0000000000
10598 432.0000000000
11035 435.0000000000
12040 436.0000000000
12480 438.0000000000
16355 440.0000000000
16763 441.0000000000
18896 442.0000000000
19302 443.0000000000
20000 -1.0000000000
evaluations raw_y
20001 0.0000000000
20002 154.0000000000
20004 218.0000000000
20006 247.0000000000
20008 258.0000000000
20009 286.0000000000
20010 310.0000000000
20012 338.0000000000
20014 354.0000000000
20020 388.0000000000
20024 391.0000000000
20049 395.0000000000
20082 398.0000000000
20090 402.0000000000
20113 404.0000000000
20132 414.0000000000
20143 415.0000000000
20200 416.0000000000
20212 418.0000000000
20240 421.0000000000
20349 424.0000000000
20443 425.0000000000
20669 426.0000000000
20775 427.0000000000
21270 429.0000000000
21348 430.0000000000
21601 431.0000000000
22299 432.0000000000
22324 434.0000000000
23629 436.0000000000
23837 437.0000000000
23972 439.0000000000
24478 440.0000000000
24638 441.0000000000
25546 444.0000000000
28504 445.0000000000
30000 432.0000000000
evaluations raw_y
30001 0.0000000000
30002 72.0000000000
30003 101.0000000000
30004 151.0000000000
30005 207.0000000000
30006 249.0000000000
30007 272.0000000000
30009 303.0000000000
30010 346.0000000000
30027 348.0000000000
30031 356.0000000000
30035 407.0000000000
30056 412.0000000000
30095 413.0000000000
30124 417.0000000000
30151 421.0000000000
30213 423.0000000000
30817 426.0000000000
30944 431.0000000000
31133 432.0000000000
31186 433.0000000000
31638 437.0000000000
32108 438.0000000000
32360 439.0000000000
32953 440.0000000000
36598 441.0000000000
38961 442.0000000000
evaluations raw_y
40001 0.0000000000
40002 78.0000000000
40004 143.0000000000
40005 221.0000000000
40010 258.0000000000
40013 331.0000000000
40019 332.0000000000
40021 358.0000000000
40023 387.0000000000
40034 392.0000000000
40039 393.0000000000
40044 411.0000000000
40152 413.0000000000
40213 414.0000000000
40255 421.0000000000
40285 422.0000000000
40292 425.0000000000
40523 427.0000000000
41031 428.0000000000
41057 433.0000000000
42511 434.0000000000
42891 435.0000000000
42917 436.0000000000
42928 437.0000000000
43592 439.0000000000
43682 440.0000000000
44706 441.0000000000
45520 442.0000000000
evaluations raw_y
50001 0.0000000000
50002 83.0000000000
50003 91.0000000000
50004 169.0000000000
50008 212.0000000000
50009 348.0000000000
50015 380.0000000000
50017 389.0000000000
50018 399.0000000000
50021 403.0000000000
50026 407.0000000000
50048 412.0000000000
50132 413.0000000000
50287 417.0000000000
50295 424.0000000000
50464 426.0000000000
50688 427.0000000000
50788 429.0000000000
50888 431.0000000000
51053 433.0000000000
51351 434.0000000000
51376 435.0000000000
51990 437.0000000000
52821 438.0000000000
57338 439.0000000000
59040 440.0000000000
59151 441.0000000000
59309 442.0000000000
59856 443.0000000000
evaluations raw_y
60001 0.0000000000
60002 62.0000000000
60003 140.0000000000
60005 203.0000000000
60006 205.0000000000
60007 255.0000000000
60009 274.0000000000
60010 303.0000000000
60014 354.0000000000
60018 367.0000000000
60023 392.0000000000
60055 400.0000000000
60095 411.0000000000
60169 412.0000000000
60230 424.0000000000
60450 426.0000000000
60645 427.0000000000
60848 428.0000000000
60876 429.0000000000
60952 431.0000000000
61150 434.0000000000
61615 435.0000000000
61934 436.0000000000
62191 437.0000000000
64009 438.0000000000
64031 439.0000000000
64248 440.0000000000
65492 441.0000000000
65571 443.0000000000
evaluations raw_y
70001 0.0000000000
70002 82.0000000000
70004 147.0000000000
70006 148.0000000000
70011 244.0000000000
70013 277.0000000000
70015 322.0000000000
70023 374.0000000000
70030 389.0000000000
70050 398.0000000000
70086 399.0000000000
70088 404.0000000000
70099 410.0000000000
70105 416.0000000000
70200 418.0000000000
70299 420.0000000000
70389 424.0000000000
70499 427.0000000000
70786 428.0000000000
70960 429.0000000000
70999 431.0000000000
71105 432.0000000000
71567 433.0000000000
71627 434.0000000000
72004 435.0000000000
72048 436.0000000000
72897 437.0000000000
72898 438.0000000000
74637 439.0000000000
78042 440.0000000000
79545 441.0000000000
evaluations raw_y
80001 0.0000000000
80002 139.0000000000
80004 190.0000000000
80005 239.0000000000
80007 252.0000000000
80012 316.0000000000
80013 320.0000000000
80018 322.0000000000
80020 338.0000000000
80023 352.0000000000
80029 364.0000000000
80034 381.0000000000
80041 395.0000000000
80063 404.0000000000
80113 413.0000000000
80171 417.0000000000
80226 418.0000000000
80261 422.0000000000
80268 423.0000000000
80562 426.0000000000
80643 427.0000000000
80697 430.0000000000
81859 431.0000000000
81943 434.0000000000
82243 437.0000000000
82532 438.0000000000
84031 439.0000000000
84107 442.0000000000
86826 444.0000000000
evaluations raw_y
90001 0.0000000000
90002 72.0000000000
90003 213.0000000000
90004 299.0000000000
90006 336.0000000000
90013 354.0000000000
90015 378.0000000000
90020 391.0000000000
90021 394.0000000000
90025 395.0000000000
90027 402.0000000000
90042 405.0000000000
90082 409.0000000000
90109 412.0000000000
90178 419.0000000000
90240 420.0000000000
90277 423.0000000000
90472 427.0000000000
90892 432.0000000000
91226 434.0000000000
91479 436.0000000000
92547 437.0000000000
92896 439.0000000000
94642 440.0000000000
98947 441.0000000000
evaluations raw_y
100001 0.0000000000
100002 140.0000000000
100007 213.0000000000
100010 225.0000000000
100013 277.0000000000
100015 303.0000000000
100016 326.0000000000
100017 329.0000000000
100020 353.0000000000
100021 376.0000000000
100045 386.0000000000
100051 400.0000000000
100065 408.0000000000
100070 410.0000000000
100114 412.0000000000
100176 418.0000000000
100230 420.0000000000
100233 422.0000000000
100269 424.0000000000
100292 428.0000000000
100361 429.0000000000
100502 434.0000000000
101458 435.0000000000
102231 436.0000000000
103399 437.0000000000
103782 438.0000000000
103938 439.0000000000
104070 441.0000000000
107620 443.0000000000
109734 444.0000000000
evaluations raw_y
110001 0.0000000000
110002 86.0000000000
110003 149.0000000000
110004 209.0000000000
110007 244.0000000000
110008 274.0000000000
110014 304.0000000000
110018 319.0000000000
110019 332.0000000000
110021 355.0000000000
110029 374.0000000000
110031 383.0000000000
110035 396.0000000000
110040 397.0000000000
110041 414.0000000000
110094 415.0000000000
110111 418.0000000000
110113 421.0000000000
110114 423.0000000000
110236 424.0000000000
110372 428.0000000000
110649 429.0000000000
110738 431.0000000000
111292 432.0000000000
111293 437.0000000000
112915 438.0000000000
evaluations raw_y
120001 0.0000000000
120002 75.0000000000
120003 87.0000000000
120004 143.0000000000
120005 145.0000000000
120006 244.0000000000
120010 285.0000000000
120011 292.0000000000
120012 320.0000000000
120016 335.0000000000
120017 359.0000000000
120024 372.0000000000
120026 387.0000000000
120031 393.0000000000
120032 405.0000000000
120036 410.0000000000
120065 411.0000000000
120075 421.0000000000
120217 424.0000000000
120752 429.0000000000
120920 431.0000000000
121249 433.0000000000
121743 435.0000000000
121944 436.0000000000
122502 437.0000000000
124318 439.0000000000
125132 440.0000000000
126348 441.0000000000
evaluations raw_y
130001 0.0000000000
130002 88.0000000000
130003 192.0000000000
130005 284.0000000000
130007 317.0000000000
130015 372.0000000000
130028 407.0000000000
130176 409.0000000000
130181 413.0000000000
130197 417.0000000000
130223 421.0000000000
130302 424.0000000000
130496 425.0000000000
130773 426.0000000000
130822 428.0000000000
130848 430.0000000000
130853 432.0000000000
131027 433.0000000000
131783 435.0000000000
132452 437.0000000000
133367 439.0000000000
135761 440.0000000000
136736 442.0000000000
evaluations raw_y
140001 0.0000000000
140002 212.0000000000
140003 259.0000000000
140005 279.0000000000
140006 315.0000000000
140008 333.0000000000
140015 357.0000000000
140026 378.0000000000
140046 390.0000000000
140049 395.0000000000
140059 403.0000000000
140086 412.0000000000
140103 415.0000000000
140137 418.0000000000
140147 421.0000000000
140186 423.0000000000
140250 425.0000000000
140349 426.0000000000
140439 431.0000000000
140597 433.0000000000
140734 434.0000000000
140834 435.0000000000
141105 436.0000000000
141458 438.0000000000
144334 439.0000000000
148798 440.0000000000
149673 441.0000000000
evaluations raw_y
150001 0.0000000000
150002 204.0000000000
150010 261.0000000000
150012 325.0000000000
150013 339.0000000000
150016 357.0000000000
150022 373.0000000000
150042 392.0000000000
150043 401.0000000000
150061 420.0000000000
150087 421.0000000000
150267 423.0000000000
150401 424.0000000000
150468 428.0000000000
150681 430.0000000000
150838 432.0000000000
151502 435.0000000000
151878 436.0000000000
153387 437.0000000000
153871 438.0000000000
153975 439.0000000000
154821 440.0000000000
157416 441.0000000000
158170 442.0000000000
158258 443.0000000000
evaluations raw_y
160001 0.0000000000
160002 148.0000000000
160003 184.0000000000
160004 273.0000000000
160009 363.0000000000
160014 376.0000000000
160031 392.0000000000
160033 402.0000000000
160042 403.0000000000
160044 409.0000000000
160069 410.0000000000
160075 411.0000000000
160076 412.0000000000
160086 418.0000000000
160165 422.0000000000
160223 423.0000000000
160319 426.0000000000
160696 430.0000000000
160713 437.0000000000
161748 439.0000000000
164707 440.0000000000
165394 443.0000000000
evaluations raw_y
170001 0.0000000000
170002 241.0000000000
170003 273.0000000000
170005 279.0000000000
170006 309.0000000000
170007 342.0000000000
170008 344.0000000000
170009 369.0000000000
170019 388.0000000000
170023 397.0000000000
170040 402.0000000000
170054 406.0000000000
170067 407.0000000000
170077 409.0000000000
170080 411.0000000000
170100 414.0000000000
170180 419.0000000000
170294 423.0000000000
170327 427.0000000000
170482 428.0000000000
170538 432.0000000000
170680 433.0000000000
170754 435.0000000000
171327 437.0000000000
171404 438.0000000000
172069 440.0000000000
172395 443.0000000000
177328 445.0000000000
evaluations raw_y
180001 0.0000000000
180002 92.0000000000
180003 159.0000000000
180005 219.0000000000
180013 262.0000000000
180016 283.0000000000
180023 322.0000000000
180034 344.0000000000
180044 346.0000000000
180053 365.0000000000
180057 395.0000000000
180069 399.0000000000
180072 404.0000000000
180087 410.0000000000
180088 417.0000000000
180149 421.0000000000
180278 425.0000000000
180369 428.0000000000
181002 429.0000000000
181153 431.0000000000
181766 432.0000000000
182254 433.0000000000
182315 436.0000000000
183802 438.0000000000
184780 439.0000000000
187221 440.0000000000
evaluations raw_y
190001 0.0000000000
190002 182.0000000000
190003 226.0000000000
190005 281.0000000000
190006 324.0000000000
190012 350.0000000000
190018 389.0000000000
190047 402.0000000000
190099 404.0000000000
190110 409.0000000000
190159 411.0000000000
190162 420.0000000000
190233 423.0000000000
190239 426.0000000000
190937 427.0000000000
191142 429.0000000000
191635 430.0000000000
191862 431.0000000000
191986 433.0000000000
192211 434.0000000000
192247 436.0000000000
192414 437.0000000000
192764 438.0000000000
192832 439.0000000000
193835 440.0000000000
199469 443.0000000000
evaluations raw_y
200001 0.0000000000
200002 113.0000000000
200003 162.0000000000
200005 186.0000000000
200006 244.0000000000
200007 272.0000000000
200008 301.0000000000
200011 320.0000000000
200012 332.0000000000
200015 353.0000000000
200019 363.0000000000
200024 384.0000000000
200042 394.0000000000
200045 404.0000000000
200049 405.0000000000
200052 411.0000000000
200076 415.0000000000
200078 423.0000000000
200493 427.0000000000
200680 429.0000000000
200977 430.0000000000
201054 432.0000000000
201227 433.0000000000
201469 434.0000000000
202829 439.0000000000
206092 441.0000000000
evaluations raw_y
210001 0.0000000000
210002 144.0000000000
210004 158.0000000000
210007 222.0000000000
210010 310.0000000000
210012 379.0000000000
210013 392.0000000000
210021 402.0000000000
210027 404.0000000000
210028 409.0000000000
210031 411.0000000000
210049 414.0000000000
210085 418.0000000000
210089 427.0000000000
210810 431.0000000000
210866 432.0000000000
210979 433.0000000000
211330 434.0000000000
212103 435.0000000000
212213 437.0000000000
213303 438.0000000000
