evaluations raw_y
1 -363.0000000000
8 -340.0000000000
38 -331.0000000000
54 -329.0000000000
270 -320.0000000000
4879 -318.0000000000
10000 -379.0000000000
evaluations raw_y
1 -362.0000000000
2 -351.0000000000
9 -346.0000000000
47 -343.0000000000
51 -327.0000000000
478 -326.0000000000
662 -325.0000000000
6537 -319.0000000000
10000 -366.0000000000
evaluations raw_y
1 -376.0000000000
2 -373.0000000000
4 -357.0000000000
7 -344.0000000000
16 -339.0000000000
29 -320.0000000000
10000 -353.0000000000
evaluations raw_y
1 -357.0000000000
2 -347.0000000000
10 -338.0000000000
21 -324.0000000000
906 -318.0000000000
10000 -382.0000000000
evaluations raw_y
1 -382.0000000000
2 -378.0000000000
4 -375.0000000000
7 -367.0000000000
9 -362.0000000000
14 -343.0000000000
129 -342.0000000000
140 -338.0000000000
317 -329.0000000000
1637 -326.0000000000
1711 -321.0000000000
2667 -311.0000000000
10000 -349.0000000000
evaluations raw_y
1 -344.0000000000
36 -332.0000000000
652 -328.0000000000
1510 -327.0000000000
7020 -321.0000000000
10000 -362.0000000000
evaluations raw_y
1 -352.0000000000
7 -350.0000000000
10 -347.0000000000
70 -340.0000000000
150 -336.0000000000
271 -335.0000000000
501 -328.0000000000
2696 -325.0000000000
2871 -321.0000000000
7451 -315.0000000000
10000 -403.0000000000
evaluations raw_y
1 -390.0000000000
2 -367.0000000000
6 -363.0000000000
7 -355.0000000000
11 -350.0000000000
38 -338.0000000000
241 -335.0000000000
1033 -333.0000000000
1611 -331.0000000000
2585 -329.0000000000
3434 -325.0000000000
4216 -312.0000000000
10000 -374.0000000000
evaluations raw_y
1 -375.0000000000
3 -361.0000000000
7 -359.0000000000
12 -356.0000000000
16 -354.0000000000
33 -348.0000000000
66 -343.0000000000
96 -341.0000000000
182 -338.0000000000
268 -336.0000000000
348 -334.0000000000
699 -323.0000000000
4817 -317.0000000000
10000 -366.0000000000
evaluations raw_y
1 -386.0000000000
2 -352.0000000000
36 -347.0000000000
56 -341.0000000000
95 -336.0000000000
240 -335.0000000000
367 -334.0000000000
522 -330.0000000000
1621 -327.0000000000
3358 -326.0000000000
7106 -325.0000000000
7889 -320.0000000000
10000 -347.0000000000
