evaluations raw_y
1 0.0000000000
2 3.0800000000
3 12.8700000000
4 24.4200000000
6 32.1300000000
9 36.1200000000
10 45.0400000000
30 76.5000000000
40 88.6200000000
52 93.1500000000
54 212.4400000000
57 220.7000000000
59 220.9700000000
61 233.1900000000
67 248.2500000000
105 248.4400000000
108 259.7300000000
112 274.3700000000
115 280.6600000000
116 286.0300000000
126 302.6200000000
128 311.0700000000
160 313.0000000000
169 313.4500000000
184 313.8900000000
190 322.2900000000
196 326.7000000000
250 334.7800000000
266 343.3300000000
270 354.2200000000
293 358.4800000000
316 366.5400000000
393 432.9200000000
399 441.3200000000
428 443.8600000000
446 458.4600000000
613 469.1700000000
716 477.1600000000
727 480.2800000000
738 489.6000000000
773 491.9000000000
848 494.0300000000
888 496.2100000000
930 507.7000000000
947 509.2600000000
963 517.4600000000
1009 519.6700000000
1059 524.4200000000
1069 525.5600000000
1070 549.7300000000
1390 558.9900000000
1429 571.7800000000
1658 578.0000000000
1769 582.4100000000
1790 585.5600000000
1836 597.2000000000
1891 605.7000000000
2124 626.7700000000
2310 638.0400000000
2605 640.8800000000
3374 646.8300000000
3905 647.3200000000
4039 651.0200000000
4566 658.1100000000
4765 704.3700000000
9151 715.5000000000
9397 742.5300000000
9807 748.0100000000
9868 757.9300000000
10164 788.3500000000
10741 796.6700000000
11020 797.9200000000
11069 816.6000000000
11086 821.3800000000
11187 824.9600000000
11195 825.3500000000
11311 826.4200000000
11453 829.0700000000
11712 844.7800000000
11809 853.1800000000
11946 854.0000000000
11962 866.2000000000
12308 866.8800000000
12475 883.4900000000
13682 898.2000000000
13726 916.7500000000
13741 923.7200000000
13802 924.6700000000
13849 926.3100000000
13867 927.4500000000
13907 929.2900000000
14072 932.7500000000
14088 940.1100000000
14179 949.2700000000
14284 959.4000000000
14412 961.8100000000
14467 964.7900000000
14606 965.5700000000
14712 968.3300000000
14831 974.0800000000
14833 975.7000000000
14846 975.9600000000
14848 977.9600000000
15269 979.7200000000
15300 981.4300000000
15756 993.1500000000
16196 995.8100000000
16287 1004.1700000000
16685 1006.6800000000
17344 1013.6100000000
17400 1015.5300000000
17503 1015.8400000000
17879 1018.5600000000
18108 1027.4800000000
18142 1035.4400000000
18220 1037.1200000000
18321 1040.0800000000
18668 1043.7200000000
18829 1046.0200000000
18858 1054.0000000000
19124 1054.4800000000
19338 1071.8900000000
19417 1072.5800000000
19474 1075.7800000000
19538 1077.2100000000
19641 1081.9200000000
20008 1082.1700000000
20260 1083.3900000000
20310 1083.9300000000
20408 1091.1800000000
20519 1095.7800000000
20620 1103.8400000000
22055 1110.0500000000
22113 1111.8900000000
22115 1133.6800000000
22364 1133.7700000000
22413 1135.0000000000
22457 1141.9400000000
22464 1143.0200000000
22636 1144.8200000000
22819 1147.4000000000
23465 1155.8000000000
23955 1159.1300000000
24038 1162.5400000000
24052 1163.5700000000
24066 1168.7800000000
24229 1182.3900000000
24395 1191.8400000000
24757 1193.7100000000
31603 1195.6800000000
35218 1198.2900000000
38298 1198.8600000000
38459 1207.0900000000
40058 1211.2600000000
41042 1213.5500000000
41059 1214.0400000000
41107 1216.0600000000
42658 1226.1900000000
45900 1231.2300000000
45904 1232.1100000000
61468 1234.2800000000
62217 1236.3100000000
63174 1241.2100000000
63454 1242.2900000000
63544 1244.2100000000
64216 1252.8500000000
81867 1253.4500000000
82218 1254.7800000000
82461 1262.7500000000
86434 1266.4600000000
88701 1273.5600000000
95919 1278.6200000000
96065 1280.5600000000
100000 1201.0200000000
