evaluations raw_y
1 0.0000000000
3 77.0000000000
10 84.0000000000
12 92.0000000000
16 199.0000000000
195 210.0000000000
197 249.0000000000
222 250.0000000000
227 273.0000000000
250 313.0000000000
271 340.0000000000
297 355.0000000000
337 370.0000000000
392 376.0000000000
409 384.0000000000
471 392.0000000000
533 399.0000000000
613 401.0000000000
658 405.0000000000
816 406.0000000000
837 409.0000000000
871 416.0000000000
1213 418.0000000000
1421 420.0000000000
2715 422.0000000000
3387 423.0000000000
3459 426.0000000000
3675 429.0000000000
3734 432.0000000000
25210 434.0000000000
25619 435.0000000000
27761 436.0000000000
102383 429.0000000000
