evaluations raw_y
1 0.0000000000
2 1.9900000000
3 14.4300000000
4 30.6700000000
10 36.3300000000
13 53.1600000000
25 62.7500000000
26 66.1300000000
40 81.9800000000
43 94.2600000000
50 99.1400000000
51 180.4600000000
54 224.2900000000
55 268.5200000000
63 274.0300000000
72 280.4000000000
86 291.0100000000
102 293.9300000000
145 298.6400000000
148 308.5100000000
150 334.7500000000
193 336.8300000000
209 347.4000000000
296 350.0100000000
328 363.4000000000
409 366.1600000000
458 376.4100000000
691 382.9700000000
821 383.0900000000
1625 387.7900000000
1635 398.7800000000
1657 408.1600000000
1719 408.6900000000
1757 434.4000000000
3149 471.3400000000
3156 481.6000000000
3192 501.6800000000
3229 513.5600000000
3331 515.9400000000
3347 518.8000000000
3363 520.5700000000
3474 522.8900000000
3485 524.6800000000
3490 530.3400000000
3613 536.8700000000
3615 540.0500000000
3647 540.9800000000
3923 543.9800000000
3960 544.2700000000
4114 547.1300000000
4128 553.6500000000
4284 561.0900000000
4347 563.7900000000
4354 565.7500000000
4502 567.7500000000
4775 589.5700000000
4785 605.3000000000
4952 619.6300000000
4968 675.8100000000
4981 692.5000000000
5000 703.2100000000
5065 717.4800000000
5422 718.6800000000
7877 726.1500000000
8730 754.6200000000
8814 757.8500000000
8977 764.6400000000
9000 774.5900000000
9609 822.2500000000
9629 827.4500000000
9645 830.3800000000
9671 847.0500000000
9737 857.3700000000
10000 274.4300000000
