evaluations raw_y
1 0.0000000000
2 2.0100000000
3 12.5400000000
4 34.5800000000
18 43.2900000000
27 44.2400000000
28 52.2900000000
29 70.2300000000
31 82.8500000000
32 88.0900000000
36 88.4700000000
43 101.3700000000
52 113.1700000000
54 121.9200000000
64 156.2300000000
80 173.5800000000
86 178.2700000000
113 186.8100000000
133 187.2700000000
148 223.2100000000
222 235.9200000000
238 247.8200000000
254 256.1900000000
340 261.3000000000
343 264.1900000000
345 278.4700000000
390 296.6000000000
492 313.7700000000
611 316.9700000000
647 318.1200000000
656 320.9100000000
671 344.1500000000
683 344.8600000000
697 348.8400000000
714 369.0900000000
745 369.6300000000
759 374.5300000000
761 389.0700000000
782 391.4100000000
786 404.5200000000
804 420.3200000000
1004 424.8200000000
1069 433.1200000000
1075 527.7800000000
1266 534.8100000000
1539 545.7200000000
1548 550.0500000000
1564 554.7400000000
1631 568.6100000000
1712 583.5200000000
1769 585.3200000000
1815 592.1400000000
1902 593.3500000000
1906 602.4900000000
1932 610.1900000000
1939 612.1900000000
1955 616.4200000000
2018 625.0300000000
2070 628.0500000000
2093 634.9500000000
2120 646.2100000000
2123 657.7200000000
2473 658.9400000000
2700 663.1900000000
2722 666.7900000000
2791 687.0700000000
2864 693.5600000000
2935 701.3600000000
3688 710.7100000000
3733 718.9300000000
3763 727.0400000000
3895 730.1200000000
4067 734.3300000000
4223 742.1700000000
4309 753.6900000000
4350 760.9300000000
4377 768.8100000000
4501 783.2200000000
4767 792.5500000000
5880 801.9100000000
8180 829.3100000000
8185 847.9000000000
8188 857.7500000000
8277 870.1800000000
8605 879.1700000000
10000 716.1900000000
