eval,mean_best_f,std_best_f
1,0.0,0.0
2,2.040000000000001,0.0
3,11.099999999999993,0.0
4,33.300000000000004,0.0
5,33.300000000000004,0.0
6,33.300000000000004,0.0
7,33.300000000000004,0.0
8,39.58000000000003,0.0
9,39.58000000000003,0.0
10,65.22,0.0
11,65.22,0.0
12,65.22,0.0
13,65.22,0.0
14,65.22,0.0
15,65.22,0.0
16,65.22,0.0
17,65.22,0.0
18,65.22,0.0
19,65.22,0.0
20,65.22,0.0
21,65.22,0.0
22,65.22,0.0
23,65.22,0.0
24,65.22,0.0
25,65.22,0.0
26,66.18999999999998,0.0
27,77.13000000000001,0.0
28,79.86999999999998,0.0
29,79.86999999999998,0.0
30,79.86999999999998,0.0
31,92.80000000000004,0.0
32,92.80000000000004,0.0
33,92.80000000000004,0.0
34,92.80000000000004,0.0
35,92.80000000000004,0.0
36,92.80000000000004,0.0
37,92.80000000000004,0.0
38,92.80000000000004,0.0
39,98.6,0.0
40,98.6,0.0
41,98.6,0.0
42,98.6,0.0
43,98.6,0.0
44,98.6,0.0
45,98.6,0.0
46,98.6,0.0
47,98.6,0.0
48,98.6,0.0
49,98.6,0.0
50,98.6,0.0
51,98.6,0.0
52,98.6,0.0
53,98.6,0.0
54,98.6,0.0
55,98.6,0.0
56,106.1,0.0
57,106.1,0.0
58,106.1,0.0
59,106.1,0.0
60,106.1,0.0
61,106.1,0.0
62,106.1,0.0
63,106.1,0.0
64,106.1,0.0
65,106.1,0.0
66,106.1,0.0
67,106.1,0.0
68,106.1,0.0
69,106.1,0.0
70,106.1,0.0
71,106.1,0.0
72,106.1,0.0
73,106.1,0.0
74,108.49,0.0
75,108.49,0.0
76,108.49,0.0
77,108.49,0.0
78,115.77000000000004,0.0
79,115.77000000000004,0.0
80,115.77000000000004,0.0
81,136.95000000000005,0.0
82,136.95000000000005,0.0
83,136.95000000000005,0.0
84,136.95000000000005,0.0
85,136.95000000000005,0.0
86,136.95000000000005,0.0
87,136.95000000000005,0.0
88,136.95000000000005,0.0
89,136.95000000000005,0.0
90,151.57,0.0
91,151.57,0.0
92,151.57,0.0
93,151.57,0.0
94,163.96,0.0
95,200.03,0.0
96,200.03,0.0
97,200.03,0.0
98,200.03,0.0
99,200.03,0.0
100,200.03,0.0
101,200.03,0.0
102,200.03,0.0
103,219.72000000000006,0.0
104,219.72000000000006,0.0
105,219.72000000000006,0.0
106,219.72000000000006,0.0
107,219.72000000000006,0.0
108,219.72000000000006,0.0
109,219.72000000000006,0.0
110,219.72000000000006,0.0
111,219.72000000000006,0.0
112,219.72000000000006,0.0
113,219.72000000000006,0.0
114,219.72000000000006,0.0
115,219.72000000000006,0.0
116,219.72000000000006,0.0
117,219.72000000000006,0.0
118,219.72000000000006,0.0
119,219.72000000000006,0.0
120,219.72000000000006,0.0
121,219.72000000000006,0.0
122,219.72000000000006,0.0
123,219.72000000000006,0.0
124,219.72000000000006,0.0
125,219.72000000000006,0.0
126,219.72000000000006,0.0
127,219.72000000000006,0.0
128,219.72000000000006,0.0
129,219.72000000000006,0.0
130,219.72000000000006,0.0
131,219.72000000000006,0.0
132,219.72000000000006,0.0
133,219.72000000000006,0.0
134,219.72000000000006,0.0
135,219.72000000000006,0.0
136,219.72000000000006,0.0
137,219.72000000000006,0.0
138,219.72000000000006,0.0
139,219.72000000000006,0.0
140,219.72000000000006,0.0
141,219.72000000000006,0.0
142,219.72000000000006,0.0
143,219.72000000000006,0.0
144,219.72000000000006,0.0
145,241.16999999999996,0.0
146,241.16999999999996,0.0
147,241.16999999999996,0.0
148,254.88,0.0
149,254.88,0.0
150,254.88,0.0
151,254.88,0.0
152,254.88,0.0
153,254.88,0.0
154,254.88,0.0
155,254.88,0.0
156,254.88,0.0
157,254.88,0.0
158,254.88,0.0
159,254.88,0.0
160,254.88,0.0
161,254.88,0.0
162,254.88,0.0
163,254.88,0.0
164,254.88,0.0
165,254.88,0.0
166,254.88,0.0
167,254.88,0.0
168,254.88,0.0
169,254.88,0.0
170,254.88,0.0
171,254.88,0.0
172,254.88,0.0
173,254.88,0.0
174,254.88,0.0
175,254.88,0.0
176,254.88,0.0
177,254.88,0.0
178,254.88,0.0
179,256.8299999999999,0.0
180,256.8299999999999,0.0
181,256.8299999999999,0.0
182,256.8299999999999,0.0
183,256.8299999999999,0.0
184,256.8299999999999,0.0
185,256.8299999999999,0.0
186,256.8299999999999,0.0
187,256.8299999999999,0.0
188,256.8299999999999,0.0
189,256.8299999999999,0.0
190,256.8299999999999,0.0
191,256.8299999999999,0.0
192,256.8299999999999,0.0
193,256.8299999999999,0.0
194,256.8299999999999,0.0
195,256.8299999999999,0.0
196,256.8299999999999,0.0
197,256.8299999999999,0.0
198,256.8299999999999,0.0
199,256.8299999999999,0.0
200,256.8299999999999,0.0
