eval,mean_best_f,std_best_f
1,-2851.0,0.0
2,-2382.4090426392436,0.0
3,-2232.6072949347395,0.0
4,-1612.8882665541296,0.0
5,-1612.8882665541296,0.0
6,-1612.8882665541296,0.0
7,-1612.8882665541296,0.0
8,-1612.8882665541296,0.0
9,-1612.8882665541296,0.0
10,-1329.5570800420955,0.0
11,-770.9686010647133,0.0
12,-770.9686010647133,0.0
13,-770.9686010647133,0.0
14,-770.9686010647133,0.0
15,-770.9686010647133,0.0
16,-770.9686010647133,0.0
17,-585.6856204049336,0.0
18,-513.3673952639551,0.0
19,-513.3673952639551,0.0
20,-245.67102535220556,0.0
21,-225.02587233787744,0.0
22,-225.02587233787744,0.0
23,-225.02587233787744,0.0
24,-82.84892715462183,0.0
25,1371.315077394192,0.0
26,1371.315077394192,0.0
27,1371.315077394192,0.0
28,1690.875023076716,0.0
29,1690.875023076716,0.0
30,1690.875023076716,0.0
31,1701.8886252217126,0.0
32,2026.826952946053,0.0
33,2026.826952946053,0.0
34,2026.826952946053,0.0
35,2026.826952946053,0.0
36,2246.893841678083,0.0
37,2797.612677077415,0.0
38,3562.6065772586326,0.0
39,3562.6065772586326,0.0
40,3562.6065772586326,0.0
41,3562.6065772586326,0.0
42,3562.6065772586326,0.0
43,5212.684407343998,0.0
44,5212.684407343998,0.0
45,5212.684407343998,0.0
46,5212.684407343998,0.0
47,5212.684407343998,0.0
48,5212.684407343998,0.0
49,5212.684407343998,0.0
50,5212.684407343998,0.0
51,5212.684407343998,0.0
52,5212.684407343998,0.0
53,5212.684407343998,0.0
54,5212.684407343998,0.0
55,5212.684407343998,0.0
56,6191.534474645634,0.0
57,6809.8053229249435,0.0
58,6809.8053229249435,0.0
59,6809.8053229249435,0.0
60,6809.8053229249435,0.0
61,6809.8053229249435,0.0
62,6809.8053229249435,0.0
63,6809.8053229249435,0.0
64,6809.8053229249435,0.0
65,6809.8053229249435,0.0
66,6809.8053229249435,0.0
67,6809.8053229249435,0.0
68,6809.8053229249435,0.0
69,6809.8053229249435,0.0
70,6809.8053229249435,0.0
71,6809.8053229249435,0.0
72,6809.8053229249435,0.0
73,6809.8053229249435,0.0
74,6809.8053229249435,0.0
75,6809.8053229249435,0.0
76,6809.8053229249435,0.0
77,6809.8053229249435,0.0
78,6809.8053229249435,0.0
79,6809.8053229249435,0.0
80,6809.8053229249435,0.0
81,7136.848653160494,0.0
82,7136.848653160494,0.0
83,7136.848653160494,0.0
84,7136.848653160494,0.0
85,7136.848653160494,0.0
86,7136.848653160494,0.0
87,7136.848653160494,0.0
88,7136.848653160494,0.0
89,7136.848653160494,0.0
90,7307.664757802918,0.0
91,7307.664757802918,0.0
92,7307.664757802918,0.0
93,7307.664757802918,0.0
94,7307.664757802918,0.0
95,8264.910723923687,0.0
96,8264.910723923687,0.0
97,8264.910723923687,0.0
98,8353.907687241033,0.0
99,8353.907687241033,0.0
100,8353.907687241033,0.0
101,8353.907687241033,0.0
102,8353.907687241033,0.0
103,8353.907687241033,0.0
104,8353.907687241033,0.0
105,8353.907687241033,0.0
106,8353.907687241033,0.0
107,8353.907687241033,0.0
108,8353.907687241033,0.0
109,8353.907687241033,0.0
110,8353.907687241033,0.0
111,8353.907687241033,0.0
112,8353.907687241033,0.0
113,8353.907687241033,0.0
114,8353.907687241033,0.0
115,8353.907687241033,0.0
116,8353.907687241033,0.0
117,8353.907687241033,0.0
118,8353.907687241033,0.0
119,8353.907687241033,0.0
120,8353.907687241033,0.0
121,8353.907687241033,0.0
122,8353.907687241033,0.0
123,8353.907687241033,0.0
124,8353.907687241033,0.0
125,8353.907687241033,0.0
126,8353.907687241033,0.0
127,8353.907687241033,0.0
128,8353.907687241033,0.0
129,9041.707842653163,0.0
130,9041.707842653163,0.0
131,9048.628514712576,0.0
132,9615.195164231942,0.0
133,9615.195164231942,0.0
134,9615.195164231942,0.0
135,11160.410847492289,0.0
136,11160.410847492289,0.0
137,11160.410847492289,0.0
138,11160.410847492289,0.0
139,11160.410847492289,0.0
140,11160.410847492289,0.0
141,11160.410847492289,0.0
142,11160.410847492289,0.0
143,11160.410847492289,0.0
144,11160.410847492289,0.0
145,11160.410847492289,0.0
146,12853.527423895568,0.0
147,12853.527423895568,0.0
148,12853.527423895568,0.0
149,12853.527423895568,0.0
150,12853.527423895568,0.0
151,12853.527423895568,0.0
152,12853.527423895568,0.0
153,12853.527423895568,0.0
154,12853.527423895568,0.0
155,12853.527423895568,0.0
156,12853.527423895568,0.0
157,13081.053769296868,0.0
158,13081.053769296868,0.0
159,13081.053769296868,0.0
160,13081.053769296868,0.0
161,13741.37037177389,0.0
162,13741.37037177389,0.0
163,13741.37037177389,0.0
164,13741.37037177389,0.0
165,13741.37037177389,0.0
166,13741.37037177389,0.0
167,13741.37037177389,0.0
168,13741.37037177389,0.0
169,13741.37037177389,0.0
170,13741.37037177389,0.0
171,13741.37037177389,0.0
172,13741.37037177389,0.0
173,14526.149709843596,0.0
174,14526.149709843596,0.0
175,14526.149709843596,0.0
176,14526.149709843596,0.0
177,15145.266024405804,0.0
178,15145.266024405804,0.0
179,15145.266024405804,0.0
180,15145.266024405804,0.0
181,15145.266024405804,0.0
182,15145.266024405804,0.0
183,15145.266024405804,0.0
184,15145.266024405804,0.0
185,15145.266024405804,0.0
186,15145.266024405804,0.0
187,15145.266024405804,0.0
188,15145.266024405804,0.0
189,15145.266024405804,0.0
190,15886.24636110654,0.0
191,16129.936001053915,0.0
192,16129.936001053915,0.0
193,16129.936001053915,0.0
194,16129.936001053915,0.0
195,16129.936001053915,0.0
196,16129.936001053915,0.0
197,16129.936001053915,0.0
198,16129.936001053915,0.0
199,16129.936001053915,0.0
200,16129.936001053915,0.0
201,16129.936001053915,0.0
202,16129.936001053915,0.0
203,16129.936001053915,0.0
204,16129.936001053915,0.0
205,16129.936001053915,0.0
206,16129.936001053915,0.0
207,16129.936001053915,0.0
208,16129.936001053915,0.0
209,16238.316346004216,0.0
210,16238.316346004216,0.0
211,16238.316346004216,0.0
212,16238.316346004216,0.0
213,16238.316346004216,0.0
214,16238.316346004216,0.0
215,16238.316346004216,0.0
216,16238.316346004216,0.0
217,16238.316346004216,0.0
218,16238.316346004216,0.0
219,16238.316346004216,0.0
220,16238.316346004216,0.0
221,16238.316346004216,0.0
222,16238.316346004216,0.0
223,16725.266180924802,0.0
224,16725.266180924802,0.0
225,16725.266180924802,0.0
226,16725.266180924802,0.0
227,16725.266180924802,0.0
228,16725.266180924802,0.0
229,16725.266180924802,0.0
230,16725.266180924802,0.0
231,16725.266180924802,0.0
232,16725.266180924802,0.0
233,16725.266180924802,0.0
234,16725.266180924802,0.0
235,16725.266180924802,0.0
236,16725.266180924802,0.0
237,16725.266180924802,0.0
238,16725.266180924802,0.0
239,16725.266180924802,0.0
240,16725.266180924802,0.0
241,16725.266180924802,0.0
242,16725.266180924802,0.0
243,16725.266180924802,0.0
244,16725.266180924802,0.0
245,16725.266180924802,0.0
246,16725.266180924802,0.0
247,16725.266180924802,0.0
248,16725.266180924802,0.0
249,16725.266180924802,0.0
250,16725.266180924802,0.0
251,16725.266180924802,0.0
252,16725.266180924802,0.0
253,16725.266180924802,0.0
254,16725.266180924802,0.0
255,16725.266180924802,0.0
256,16725.266180924802,0.0
257,16725.266180924802,0.0
258,16725.266180924802,0.0
259,16725.266180924802,0.0
260,16725.266180924802,0.0
261,16725.266180924802,0.0
262,16725.266180924802,0.0
263,16725.266180924802,0.0
264,16819.727124105633,0.0
265,16819.727124105633,0.0
266,16819.727124105633,0.0
267,16819.727124105633,0.0
268,16819.727124105633,0.0
269,16819.727124105633,0.0
270,16819.727124105633,0.0
271,16819.727124105633,0.0
272,16819.727124105633,0.0
273,16819.727124105633,0.0
274,16872.79533369481,0.0
275,17751.75614185446,0.0
276,17751.75614185446,0.0
277,17751.75614185446,0.0
278,17751.75614185446,0.0
279,17751.75614185446,0.0
280,17751.75614185446,0.0
281,17751.75614185446,0.0
282,17751.75614185446,0.0
283,17751.75614185446,0.0
284,17751.75614185446,0.0
285,17751.75614185446,0.0
286,17751.75614185446,0.0
287,17751.75614185446,0.0
288,20386.406702422188,0.0
289,20386.406702422188,0.0
290,20386.406702422188,0.0
291,20386.406702422188,0.0
292,20386.406702422188,0.0
293,20386.406702422188,0.0
294,20386.406702422188,0.0
295,20386.406702422188,0.0
296,21040.24607394996,0.0
297,21040.24607394996,0.0
298,21040.24607394996,0.0
299,21040.24607394996,0.0
300,21040.24607394996,0.0
301,21040.24607394996,0.0
302,21040.24607394996,0.0
303,21040.24607394996,0.0
304,21040.24607394996,0.0
