eval,mean_best_f,std_best_f
1,0.0,0.0
2,2.0300000000000007,0.0
3,16.419999999999995,0.0
4,29.960000000000004,0.0
5,29.960000000000004,0.0
6,29.960000000000004,0.0
7,29.960000000000004,0.0
8,32.850000000000016,0.0
9,32.850000000000016,0.0
10,56.78999999999998,0.0
11,56.78999999999998,0.0
12,56.78999999999998,0.0
13,56.78999999999998,0.0
14,56.78999999999998,0.0
15,56.78999999999998,0.0
16,56.78999999999998,0.0
17,56.78999999999998,0.0
18,56.78999999999998,0.0
19,56.78999999999998,0.0
20,56.78999999999998,0.0
21,56.78999999999998,0.0
22,56.78999999999998,0.0
23,56.78999999999998,0.0
24,56.78999999999998,0.0
25,56.78999999999998,0.0
26,56.78999999999998,0.0
27,56.78999999999998,0.0
28,56.78999999999998,0.0
29,59.79000000000001,0.0
30,59.79000000000001,0.0
31,68.11,0.0
32,68.11,0.0
33,68.11,0.0
34,68.11,0.0
35,80.76000000000003,0.0
36,80.76000000000003,0.0
37,80.76000000000003,0.0
38,80.76000000000003,0.0
39,80.76000000000003,0.0
40,80.76000000000003,0.0
41,80.76000000000003,0.0
42,80.76000000000003,0.0
43,80.76000000000003,0.0
44,95.99999999999999,0.0
45,95.99999999999999,0.0
46,99.24999999999996,0.0
47,103.80999999999999,0.0
48,103.80999999999999,0.0
49,103.80999999999999,0.0
50,103.80999999999999,0.0
51,103.80999999999999,0.0
52,103.80999999999999,0.0
53,103.80999999999999,0.0
54,103.80999999999999,0.0
55,103.80999999999999,0.0
56,103.80999999999999,0.0
57,103.80999999999999,0.0
58,116.35000000000002,0.0
59,116.35000000000002,0.0
60,116.35000000000002,0.0
61,116.35000000000002,0.0
62,128.52000000000004,0.0
63,128.52000000000004,0.0
64,128.52000000000004,0.0
65,128.52000000000004,0.0
66,128.52000000000004,0.0
67,128.52000000000004,0.0
68,128.52000000000004,0.0
69,128.52000000000004,0.0
70,128.52000000000004,0.0
71,128.52000000000004,0.0
72,128.52000000000004,0.0
73,128.52000000000004,0.0
74,128.52000000000004,0.0
75,128.52000000000004,0.0
76,128.52000000000004,0.0
77,128.52000000000004,0.0
78,128.52000000000004,0.0
79,128.52000000000004,0.0
80,129.18,0.0
81,138.21999999999997,0.0
82,138.21999999999997,0.0
83,138.21999999999997,0.0
84,138.21999999999997,0.0
85,138.21999999999997,0.0
86,138.21999999999997,0.0
87,138.21999999999997,0.0
88,138.21999999999997,0.0
89,165.89000000000001,0.0
90,177.79000000000005,0.0
91,177.79000000000005,0.0
92,177.79000000000005,0.0
93,177.79000000000005,0.0
94,177.79000000000005,0.0
95,177.79000000000005,0.0
96,177.79000000000005,0.0
97,177.79000000000005,0.0
98,177.79000000000005,0.0
99,177.79000000000005,0.0
100,177.79000000000005,0.0
101,177.79000000000005,0.0
102,177.79000000000005,0.0
103,177.79000000000005,0.0
104,177.79000000000005,0.0
105,177.79000000000005,0.0
106,218.14000000000007,0.0
107,218.14000000000007,0.0
108,218.14000000000007,0.0
109,218.14000000000007,0.0
110,218.14000000000007,0.0
111,218.14000000000007,0.0
112,218.14000000000007,0.0
113,218.14000000000007,0.0
114,218.14000000000007,0.0
115,218.14000000000007,0.0
116,218.14000000000007,0.0
117,218.14000000000007,0.0
118,218.14000000000007,0.0
119,218.14000000000007,0.0
120,218.14000000000007,0.0
121,218.14000000000007,0.0
122,218.14000000000007,0.0
123,218.14000000000007,0.0
124,218.14000000000007,0.0
125,218.14000000000007,0.0
126,218.14000000000007,0.0
127,218.14000000000007,0.0
128,218.14000000000007,0.0
129,218.14000000000007,0.0
130,218.14000000000007,0.0
131,218.14000000000007,0.0
132,218.14000000000007,0.0
133,218.14000000000007,0.0
134,218.14000000000007,0.0
135,218.14000000000007,0.0
136,221.81,0.0
137,221.81,0.0
138,221.81,0.0
139,221.81,0.0
140,224.12999999999994,0.0
141,224.12999999999994,0.0
142,224.12999999999994,0.0
143,231.00000000000003,0.0
144,231.00000000000003,0.0
145,231.00000000000003,0.0
146,231.00000000000003,0.0
147,231.00000000000003,0.0
148,231.00000000000003,0.0
149,231.00000000000003,0.0
150,231.00000000000003,0.0
151,231.00000000000003,0.0
152,231.00000000000003,0.0
153,231.00000000000003,0.0
154,231.00000000000003,0.0
155,231.00000000000003,0.0
156,231.00000000000003,0.0
157,231.00000000000003,0.0
158,231.00000000000003,0.0
159,231.00000000000003,0.0
160,231.00000000000003,0.0
161,231.00000000000003,0.0
162,231.00000000000003,0.0
163,231.00000000000003,0.0
164,256.46000000000015,0.0
165,256.46000000000015,0.0
166,256.46000000000015,0.0
167,256.46000000000015,0.0
168,256.46000000000015,0.0
169,256.46000000000015,0.0
170,256.46000000000015,0.0
171,256.46000000000015,0.0
172,256.46000000000015,0.0
173,256.46000000000015,0.0
174,256.46000000000015,0.0
175,256.46000000000015,0.0
176,256.46000000000015,0.0
177,256.46000000000015,0.0
178,256.46000000000015,0.0
179,256.46000000000015,0.0
180,256.46000000000015,0.0
181,256.46000000000015,0.0
182,256.46000000000015,0.0
183,256.46000000000015,0.0
184,256.46000000000015,0.0
185,256.46000000000015,0.0
186,256.46000000000015,0.0
187,256.46000000000015,0.0
188,256.46000000000015,0.0
189,256.46000000000015,0.0
190,256.46000000000015,0.0
191,256.46000000000015,0.0
192,256.46000000000015,0.0
193,256.46000000000015,0.0
194,256.46000000000015,0.0
195,256.46000000000015,0.0
196,256.46000000000015,0.0
197,256.46000000000015,0.0
198,256.46000000000015,0.0
199,256.46000000000015,0.0
200,261.92,0.0
201,261.92,0.0
202,261.92,0.0
203,261.92,0.0
204,261.92,0.0
205,261.92,0.0
206,261.92,0.0
207,261.92,0.0
208,261.92,0.0
209,266.5399999999999,0.0
210,266.5399999999999,0.0
211,266.5399999999999,0.0
212,266.5399999999999,0.0
213,275.13,0.0
214,275.13,0.0
215,275.13,0.0
216,275.13,0.0
217,275.13,0.0
218,275.13,0.0
219,275.13,0.0
220,275.13,0.0
221,275.13,0.0
222,275.90000000000003,0.0
223,275.90000000000003,0.0
224,281.03999999999996,0.0
225,281.03999999999996,0.0
226,281.03999999999996,0.0
227,281.03999999999996,0.0
228,281.03999999999996,0.0
229,281.03999999999996,0.0
230,281.03999999999996,0.0
231,281.03999999999996,0.0
232,281.03999999999996,0.0
233,281.03999999999996,0.0
234,281.03999999999996,0.0
235,281.03999999999996,0.0
236,281.03999999999996,0.0
237,281.03999999999996,0.0
238,281.03999999999996,0.0
239,281.03999999999996,0.0
240,281.03999999999996,0.0
241,281.03999999999996,0.0
242,281.03999999999996,0.0
243,281.03999999999996,0.0
244,281.03999999999996,0.0
245,281.03999999999996,0.0
246,281.03999999999996,0.0
247,281.03999999999996,0.0
248,281.03999999999996,0.0
249,281.03999999999996,0.0
250,281.03999999999996,0.0
251,281.03999999999996,0.0
252,281.03999999999996,0.0
253,281.03999999999996,0.0
254,281.03999999999996,0.0
255,281.03999999999996,0.0
256,281.03999999999996,0.0
257,281.03999999999996,0.0
258,281.03999999999996,0.0
259,281.03999999999996,0.0
260,290.8700000000002,0.0
261,290.8700000000002,0.0
262,290.8700000000002,0.0
263,290.8700000000002,0.0
264,290.8700000000002,0.0
265,290.8700000000002,0.0
266,290.8700000000002,0.0
267,290.8700000000002,0.0
268,290.8700000000002,0.0
269,290.8700000000002,0.0
270,290.8700000000002,0.0
271,290.8700000000002,0.0
272,290.8700000000002,0.0
273,290.8700000000002,0.0
274,290.8700000000002,0.0
275,290.8700000000002,0.0
276,290.8700000000002,0.0
277,290.8700000000002,0.0
278,290.8700000000002,0.0
279,290.8700000000002,0.0
280,290.8700000000002,0.0
281,290.8700000000002,0.0
282,290.8700000000002,0.0
283,290.8700000000002,0.0
284,290.8700000000002,0.0
285,290.8700000000002,0.0
286,290.8700000000002,0.0
287,290.8700000000002,0.0
288,290.8700000000002,0.0
289,290.8700000000002,0.0
290,290.8700000000002,0.0
291,290.8700000000002,0.0
292,290.8700000000002,0.0
293,290.8700000000002,0.0
294,290.8700000000002,0.0
295,290.8700000000002,0.0
296,290.8700000000002,0.0
297,290.8700000000002,0.0
298,290.8700000000002,0.0
299,290.8700000000002,0.0
300,290.8700000000002,0.0
301,290.8700000000002,0.0
302,290.8700000000002,0.0
303,290.8700000000002,0.0
304,290.8700000000002,0.0
305,290.8700000000002,0.0
306,290.8700000000002,0.0
307,290.8700000000002,0.0
308,290.8700000000002,0.0
309,290.8700000000002,0.0
310,290.8700000000002,0.0
311,290.8700000000002,0.0
312,290.8700000000002,0.0
313,290.8700000000002,0.0
314,290.8700000000002,0.0
315,290.8700000000002,0.0
316,290.8700000000002,0.0
317,290.8700000000002,0.0
318,290.8700000000002,0.0
319,290.8700000000002,0.0
320,290.8700000000002,0.0
321,290.8700000000002,0.0
322,290.8700000000002,0.0
323,290.8700000000002,0.0
324,290.8700000000002,0.0
325,290.8700000000002,0.0
326,290.8700000000002,0.0
327,290.8700000000002,0.0
328,290.8700000000002,0.0
329,290.8700000000002,0.0
330,290.8700000000002,0.0
331,290.8700000000002,0.0
332,290.8700000000002,0.0
333,290.8700000000002,0.0
334,290.8700000000002,0.0
335,290.8700000000002,0.0
336,290.8700000000002,0.0
337,290.8700000000002,0.0
338,293.63,0.0
339,293.63,0.0
340,293.63,0.0
341,293.63,0.0
342,293.63,0.0
343,293.63,0.0
344,293.63,0.0
345,293.63,0.0
346,293.63,0.0
347,293.63,0.0
348,293.63,0.0
349,293.63,0.0
350,293.63,0.0
351,293.63,0.0
352,293.63,0.0
353,318.80999999999995,0.0
354,318.80999999999995,0.0
355,318.80999999999995,0.0
356,318.80999999999995,0.0
357,318.80999999999995,0.0
358,318.80999999999995,0.0
359,327.64000000000004,0.0
360,327.64000000000004,0.0
361,327.64000000000004,0.0
362,327.64000000000004,0.0
363,327.64000000000004,0.0
364,327.64000000000004,0.0
365,327.64000000000004,0.0
366,327.64000000000004,0.0
367,327.64000000000004,0.0
368,327.64000000000004,0.0
369,327.64000000000004,0.0
370,327.64000000000004,0.0
371,327.64000000000004,0.0
372,327.64000000000004,0.0
373,327.64000000000004,0.0
374,327.64000000000004,0.0
375,327.64000000000004,0.0
376,327.64000000000004,0.0
377,327.64000000000004,0.0
378,327.64000000000004,0.0
379,327.64000000000004,0.0
380,327.64000000000004,0.0
381,327.64000000000004,0.0
382,327.64000000000004,0.0
383,327.64000000000004,0.0
384,327.64000000000004,0.0
385,327.64000000000004,0.0
386,327.64000000000004,0.0
387,327.64000000000004,0.0
388,327.64000000000004,0.0
389,327.64000000000004,0.0
390,327.64000000000004,0.0
391,327.64000000000004,0.0
392,327.64000000000004,0.0
393,327.64000000000004,0.0
394,327.64000000000004,0.0
395,327.64000000000004,0.0
396,327.64000000000004,0.0
397,327.64000000000004,0.0
398,327.64000000000004,0.0
399,327.64000000000004,0.0
400,327.64000000000004,0.0
401,327.64000000000004,0.0
402,327.64000000000004,0.0
403,327.64000000000004,0.0
404,327.64000000000004,0.0
405,327.64000000000004,0.0
406,327.64000000000004,0.0
407,327.64000000000004,0.0
408,327.64000000000004,0.0
409,327.64000000000004,0.0
410,327.64000000000004,0.0
411,327.64000000000004,0.0
412,327.64000000000004,0.0
413,327.64000000000004,0.0
414,327.64000000000004,0.0
415,327.64000000000004,0.0
416,329.39,0.0
417,329.39,0.0
418,329.39,0.0
419,329.39,0.0
420,329.39,0.0
421,329.39,0.0
422,329.39,0.0
423,329.39,0.0
424,329.39,0.0
425,329.39,0.0
426,329.39,0.0
427,329.39,0.0
428,329.39,0.0
429,329.39,0.0
430,329.39,0.0
431,329.39,0.0
432,329.39,0.0
433,329.39,0.0
434,329.39,0.0
435,329.39,0.0
436,329.39,0.0
437,329.39,0.0
438,329.39,0.0
439,329.39,0.0
440,329.39,0.0
441,329.39,0.0
442,329.39,0.0
443,329.39,0.0
444,329.39,0.0
445,329.39,0.0
446,329.39,0.0
447,329.39,0.0
448,329.39,0.0
449,329.39,0.0
450,329.39,0.0
451,329.39,0.0
452,329.39,0.0
453,329.39,0.0
454,329.39,0.0
455,329.39,0.0
456,329.39,0.0
457,329.39,0.0
458,329.39,0.0
459,330.0100000000001,0.0
460,330.0100000000001,0.0
461,330.0100000000001,0.0
462,330.0100000000001,0.0
463,330.0100000000001,0.0
464,330.0100000000001,0.0
465,330.0100000000001,0.0
466,330.0100000000001,0.0
467,330.0100000000001,0.0
468,330.0100000000001,0.0
469,330.0100000000001,0.0
470,330.0100000000001,0.0
