evaluations raw_y
1 0.0000000000
2 29.7400000000
6 34.9100000000
11 45.5100000000
16 52.0000000000
20 92.1900000000
25 94.1200000000
43 109.5900000000
59 115.2000000000
69 131.7900000000
80 132.7000000000
84 134.8700000000
92 162.2200000000
126 167.5700000000
128 185.7500000000
131 222.4800000000
135 234.4500000000
444 246.7200000000
459 260.9300000000
491 283.3300000000
626 289.5900000000
682 296.2800000000
885 304.5200000000
920 372.2100000000
924 380.2200000000
931 395.8800000000
964 400.9900000000
1054 416.6900000000
1055 427.9000000000
1066 433.7900000000
1071 437.3100000000
1092 439.6800000000
1095 451.7600000000
1096 460.8700000000
1166 469.7400000000
1177 475.6400000000
1181 493.0300000000
1189 516.9700000000
1234 519.9000000000
1240 534.9100000000
1284 579.2000000000
1460 585.0400000000
1464 624.3900000000
2807 625.7800000000
2913 634.7300000000
3502 680.7400000000
3642 701.2100000000
3660 708.4000000000
3743 708.7200000000
3785 736.2500000000
4138 744.5300000000
4353 756.0600000000
4557 761.0300000000
5172 766.4800000000
5224 785.9900000000
5276 790.8800000000
8213 805.1100000000
8261 820.7600000000
8286 830.2100000000
8325 839.0800000000
8334 841.4300000000
8702 851.2200000000
10000 667.2000000000
