evaluations raw_y
1 0.0000000000
2 3.2700000000
3 19.4600000000
4 25.3700000000
6 30.8800000000
7 33.7700000000
9 34.9400000000
10 47.5000000000
25 53.7500000000
26 56.0700000000
27 71.0900000000
30 77.6100000000
43 83.4000000000
46 86.2400000000
50 92.9500000000
51 202.8600000000
53 214.9600000000
54 231.4500000000
55 245.5700000000
58 253.6800000000
78 266.3300000000
154 266.8000000000
195 269.4700000000
307 270.8800000000
344 272.0100000000
355 273.1400000000
565 297.7900000000
2063 299.9400000000
2152 313.8400000000
2509 316.4800000000
3578 328.9900000000
4957 385.9500000000
4995 394.4100000000
5005 396.5700000000
5028 415.6100000000
5133 418.8800000000
5430 423.6500000000
5662 427.6700000000
5686 430.2600000000
5808 431.5900000000
5855 435.4800000000
5857 436.8000000000
5899 450.9100000000
6037 455.3400000000
6817 529.8800000000
8045 536.4200000000
9162 536.4600000000
9344 536.7800000000
9405 539.9500000000
9437 550.3300000000
9660 561.1100000000
9665 561.1300000000
10817 567.7700000000
11743 567.7900000000
11761 579.9000000000
11938 708.5900000000
30570 710.8400000000
31348 712.6400000000
31370 728.9300000000
31858 743.2300000000
38433 743.9600000000
38516 752.0300000000
38691 765.3400000000
38697 768.0300000000
38703 787.6800000000
38892 791.1800000000
38901 792.5100000000
39089 794.6000000000
39208 795.9800000000
39396 804.7100000000
41079 807.6500000000
41080 824.7400000000
41136 832.2600000000
41168 834.3700000000
45327 835.1000000000
45771 835.3300000000
51615 836.1100000000
61599 843.8300000000
69081 849.6400000000
76046 850.7200000000
76186 851.7400000000
76746 852.5200000000
76838 862.0700000000
100000 745.8200000000
