evaluations raw_y
1 0.0000000000
2 24.8400000000
6 49.3900000000
7 63.0100000000
8 72.1200000000
19 73.1800000000
23 86.2700000000
24 91.7400000000
30 161.4000000000
37 181.7400000000
45 190.8400000000
58 197.2400000000
61 197.9300000000
69 212.2600000000
166 223.5500000000
213 233.9400000000
222 237.1300000000
225 238.7900000000
226 240.4100000000
241 247.8100000000
282 247.8800000000
284 264.4700000000
313 270.8900000000
316 276.4300000000
323 284.5000000000
335 298.2100000000
340 298.8500000000
342 308.5600000000
383 326.5000000000
392 349.4800000000
431 355.8000000000
458 366.9700000000
462 369.2400000000
511 385.2800000000
753 386.4100000000
754 398.4100000000
801 403.4500000000
807 405.1700000000
818 419.6800000000
895 429.0100000000
934 469.6100000000
1150 480.2300000000
1152 500.9400000000
1161 511.6300000000
1176 533.6800000000
1217 535.7700000000
1246 539.1200000000
1247 543.0400000000
1273 565.3700000000
1286 567.6200000000
1290 569.5400000000
1300 582.8600000000
1307 592.6800000000
1309 594.4100000000
1335 614.0800000000
1452 630.2600000000
1562 634.4800000000
1662 640.5200000000
1665 648.1500000000
1666 650.6300000000
1691 654.2200000000
1695 657.7400000000
1702 668.6800000000
1824 673.1100000000
1831 673.8500000000
1873 679.8100000000
2014 681.5200000000
2040 686.5100000000
2085 687.3800000000
2109 696.3800000000
2153 699.7300000000
2268 707.9000000000
2427 715.0500000000
2526 717.6600000000
2623 732.0400000000
2646 754.6300000000
2669 794.2800000000
2722 823.6500000000
2878 829.4300000000
2999 831.5000000000
3013 842.6300000000
3298 903.1900000000
3311 914.7400000000
3371 931.1500000000
3432 935.5600000000
3435 937.9600000000
3469 941.5500000000
3531 942.6600000000
4140 943.4700000000
4246 962.6600000000
4343 966.6800000000
4350 986.2800000000
5807 986.6300000000
9361 997.1100000000
9828 999.6800000000
10000 164.8600000000
