eval,mean_best_f,std_best_f
1,0.0,0.0
2,206.5,58.68986283848344
3,232.0,94.75230867899737
4,285.0,55.154328932550705
5,341.5,44.54772721475249
6,379.5,40.30508652763321
7,379.5,40.30508652763321
8,379.5,40.30508652763321
9,449.5,20.506096654409877
10,464.0,41.012193308819754
11,464.0,41.012193308819754
12,471.0,50.91168824543142
13,471.0,50.91168824543142
14,489.0,25.45584412271571
15,489.0,25.45584412271571
16,489.0,25.45584412271571
17,489.0,25.45584412271571
18,489.0,25.45584412271571
19,489.0,25.45584412271571
20,489.0,25.45584412271571
21,489.0,25.45584412271571
22,489.0,25.45584412271571
23,489.0,25.45584412271571
24,489.0,25.45584412271571
25,489.0,25.45584412271571
26,489.0,25.45584412271571
27,489.0,25.45584412271571
28,489.0,25.45584412271571
29,489.0,25.45584412271571
30,496.5,14.849242404917497
31,496.5,14.849242404917497
32,496.5,14.849242404917497
33,496.5,14.849242404917497
34,496.5,14.849242404917497
35,496.5,14.849242404917497
36,504.0,4.242640687119285
37,504.0,4.242640687119285
38,504.0,4.242640687119285
39,504.0,4.242640687119285
40,504.0,4.242640687119285
41,504.0,4.242640687119285
42,504.0,4.242640687119285
43,504.0,4.242640687119285
44,509.5,3.5355339059327378
45,509.5,3.5355339059327378
46,509.5,3.5355339059327378
47,509.5,3.5355339059327378
48,509.5,3.5355339059327378
49,509.5,3.5355339059327378
50,509.5,3.5355339059327378
51,509.5,3.5355339059327378
52,509.5,3.5355339059327378
53,509.5,3.5355339059327378
54,509.5,3.5355339059327378
55,509.5,3.5355339059327378
56,509.5,3.5355339059327378
57,509.5,3.5355339059327378
58,509.5,3.5355339059327378
59,509.5,3.5355339059327378
60,509.5,3.5355339059327378
61,509.5,3.5355339059327378
62,509.5,3.5355339059327378
63,515.5,12.020815280171307
64,515.5,12.020815280171307
65,515.5,12.020815280171307
66,515.5,12.020815280171307
67,515.5,12.020815280171307
68,515.5,12.020815280171307
69,515.5,12.020815280171307
70,515.5,12.020815280171307
71,515.5,12.020815280171307
72,516.0,11.313708498984761
73,516.0,11.313708498984761
74,516.0,11.313708498984761
75,516.0,11.313708498984761
76,516.0,11.313708498984761
77,516.0,11.313708498984761
78,516.0,11.313708498984761
79,516.0,11.313708498984761
80,516.0,11.313708498984761
81,516.0,11.313708498984761
82,516.0,11.313708498984761
83,516.0,11.313708498984761
84,516.0,11.313708498984761
85,516.0,11.313708498984761
86,516.0,11.313708498984761
87,516.0,11.313708498984761
88,516.0,11.313708498984761
89,516.5,10.606601717798213
90,516.5,10.606601717798213
91,516.5,10.606601717798213
92,516.5,10.606601717798213
93,516.5,10.606601717798213
94,516.5,10.606601717798213
95,516.5,10.606601717798213
96,516.5,10.606601717798213
97,516.5,10.606601717798213
98,516.5,10.606601717798213
99,516.5,10.606601717798213
100,516.5,10.606601717798213
101,516.5,10.606601717798213
102,516.5,10.606601717798213
103,516.5,10.606601717798213
104,516.5,10.606601717798213
105,516.5,10.606601717798213
106,516.5,10.606601717798213
107,516.5,10.606601717798213
108,516.5,10.606601717798213
109,516.5,10.606601717798213
110,516.5,10.606601717798213
111,516.5,10.606601717798213
112,516.5,10.606601717798213
113,516.5,10.606601717798213
114,516.5,10.606601717798213
115,516.5,10.606601717798213
116,516.5,10.606601717798213
117,516.5,10.606601717798213
118,516.5,10.606601717798213
119,516.5,10.606601717798213
120,516.5,10.606601717798213
121,516.5,10.606601717798213
122,516.5,10.606601717798213
123,516.5,10.606601717798213
124,516.5,10.606601717798213
125,516.5,10.606601717798213
126,516.5,10.606601717798213
127,516.5,10.606601717798213
128,516.5,10.606601717798213
129,525.0,7.0710678118654755
130,525.0,7.0710678118654755
131,525.0,7.0710678118654755
132,525.0,7.0710678118654755
133,525.0,7.0710678118654755
134,525.0,7.0710678118654755
135,528.5,2.1213203435596424
136,531.0,5.656854249492381
137,531.0,5.656854249492381
138,531.0,5.656854249492381
139,531.0,5.656854249492381
140,531.0,5.656854249492381
141,531.0,5.656854249492381
142,531.0,5.656854249492381
143,531.0,5.656854249492381
144,531.0,5.656854249492381
145,531.0,5.656854249492381
146,531.0,5.656854249492381
147,531.0,5.656854249492381
148,531.0,5.656854249492381
149,531.0,5.656854249492381
150,531.0,5.656854249492381
151,532.0,4.242640687119285
152,532.0,4.242640687119285
153,532.0,4.242640687119285
154,532.0,4.242640687119285
155,532.0,4.242640687119285
156,532.0,4.242640687119285
157,532.0,4.242640687119285
158,532.0,4.242640687119285
159,532.0,4.242640687119285
160,532.0,4.242640687119285
161,532.0,4.242640687119285
162,532.0,4.242640687119285
163,532.0,4.242640687119285
164,532.0,4.242640687119285
165,532.0,4.242640687119285
166,532.0,4.242640687119285
167,532.0,4.242640687119285
168,532.0,4.242640687119285
169,532.0,4.242640687119285
170,532.0,4.242640687119285
171,532.0,4.242640687119285
172,532.0,4.242640687119285
173,532.0,4.242640687119285
174,532.0,4.242640687119285
175,532.0,4.242640687119285
176,532.0,4.242640687119285
177,532.0,4.242640687119285
178,532.0,4.242640687119285
179,532.0,4.242640687119285
180,532.0,4.242640687119285
181,532.0,4.242640687119285
182,532.0,4.242640687119285
183,532.0,4.242640687119285
184,532.0,4.242640687119285
185,532.0,4.242640687119285
186,532.5,4.949747468305833
187,532.5,4.949747468305833
188,532.5,4.949747468305833
189,532.5,4.949747468305833
190,532.5,4.949747468305833
191,532.5,4.949747468305833
192,532.5,4.949747468305833
193,532.5,4.949747468305833
194,532.5,4.949747468305833
195,532.5,4.949747468305833
196,532.5,4.949747468305833
197,532.5,4.949747468305833
198,532.5,4.949747468305833
199,532.5,4.949747468305833
200,532.5,4.949747468305833
201,532.5,4.949747468305833
202,532.5,4.949747468305833
203,532.5,4.949747468305833
204,532.5,4.949747468305833
205,532.5,4.949747468305833
206,532.5,4.949747468305833
207,532.5,4.949747468305833
208,532.5,4.949747468305833
209,532.5,4.949747468305833
210,532.5,4.949747468305833
211,532.5,4.949747468305833
212,532.5,4.949747468305833
213,532.5,4.949747468305833
214,532.5,4.949747468305833
215,535.0,8.48528137423857
216,535.0,8.48528137423857
217,535.0,8.48528137423857
218,535.0,8.48528137423857
219,535.0,8.48528137423857
220,535.0,8.48528137423857
221,535.0,8.48528137423857
222,535.0,8.48528137423857
223,535.0,8.48528137423857
224,535.0,8.48528137423857
225,535.0,8.48528137423857
226,535.0,8.48528137423857
227,535.0,8.48528137423857
228,535.0,8.48528137423857
229,535.0,8.48528137423857
230,535.0,8.48528137423857
231,535.0,8.48528137423857
232,535.0,8.48528137423857
233,535.0,8.48528137423857
234,535.0,8.48528137423857
235,535.0,8.48528137423857
236,535.0,8.48528137423857
237,535.0,8.48528137423857
238,535.0,8.48528137423857
239,535.0,8.48528137423857
240,535.0,8.48528137423857
241,535.0,8.48528137423857
242,535.0,8.48528137423857
243,535.0,8.48528137423857
244,535.0,8.48528137423857
245,535.0,8.48528137423857
246,535.0,8.48528137423857
247,535.0,8.48528137423857
248,535.0,8.48528137423857
249,535.0,8.48528137423857
250,535.0,8.48528137423857
