eval,mean_best_f,std_best_f
1,0.0,0.0
2,162.5,3.5355339059327378
3,162.5,3.5355339059327378
4,210.5,21.920310216782973
5,210.5,21.920310216782973
6,210.5,21.920310216782973
7,212.0,19.79898987322333
8,218.0,28.284271247461902
9,218.0,28.284271247461902
10,237.5,55.86143571373726
11,271.0,90.50966799187809
12,313.5,30.405591591021544
13,313.5,30.405591591021544
14,313.5,30.405591591021544
15,329.5,53.033008588991066
16,342.5,34.64823227814083
17,342.5,34.64823227814083
18,351.0,22.627416997969522
19,351.0,22.627416997969522
20,360.0,9.899494936611665
21,360.0,9.899494936611665
22,366.0,1.4142135623730951
23,366.0,1.4142135623730951
24,366.0,1.4142135623730951
25,366.0,1.4142135623730951
26,366.0,1.4142135623730951
27,372.5,7.7781745930520225
28,372.5,7.7781745930520225
29,372.5,7.7781745930520225
30,372.5,7.7781745930520225
31,372.5,7.7781745930520225
32,372.5,7.7781745930520225
33,372.5,7.7781745930520225
34,373.5,9.192388155425117
35,373.5,9.192388155425117
36,373.5,9.192388155425117
37,375.0,7.0710678118654755
38,382.5,3.5355339059327378
39,382.5,3.5355339059327378
40,390.0,7.0710678118654755
41,391.5,9.192388155425117
42,391.5,9.192388155425117
43,391.5,9.192388155425117
44,393.5,6.363961030678928
45,403.5,7.7781745930520225
46,403.5,7.7781745930520225
47,403.5,7.7781745930520225
48,403.5,7.7781745930520225
49,403.5,7.7781745930520225
50,403.5,7.7781745930520225
51,403.5,7.7781745930520225
52,403.5,7.7781745930520225
53,403.5,7.7781745930520225
54,403.5,7.7781745930520225
55,403.5,7.7781745930520225
56,403.5,7.7781745930520225
57,404.5,6.363961030678928
58,404.5,6.363961030678928
59,404.5,6.363961030678928
60,404.5,6.363961030678928
61,404.5,6.363961030678928
62,405.5,4.949747468305833
63,408.0,1.4142135623730951
64,408.0,1.4142135623730951
65,408.0,1.4142135623730951
66,408.0,1.4142135623730951
67,408.0,1.4142135623730951
68,408.0,1.4142135623730951
69,409.5,0.7071067811865476
70,409.5,0.7071067811865476
71,409.5,0.7071067811865476
72,409.5,0.7071067811865476
73,409.5,0.7071067811865476
74,409.5,0.7071067811865476
75,409.5,0.7071067811865476
76,409.5,0.7071067811865476
77,409.5,0.7071067811865476
78,409.5,0.7071067811865476
79,409.5,0.7071067811865476
80,409.5,0.7071067811865476
81,409.5,0.7071067811865476
82,409.5,0.7071067811865476
83,409.5,0.7071067811865476
