evaluations raw_y
1 0.0000000000
2 16.3300000000
3 37.0200000000
4 37.2000000000
5 48.5700000000
13 67.1600000000
15 81.4000000000
21 97.0100000000
34 100.7100000000
49 116.8400000000
59 124.9300000000
80 126.4700000000
86 131.7700000000
103 152.4700000000
117 155.2900000000
119 165.1100000000
139 175.9900000000
146 177.5500000000
150 228.8000000000
154 234.4000000000
160 257.2900000000
189 279.9000000000
211 285.8700000000
234 293.5800000000
253 304.8100000000
350 326.9400000000
378 331.8300000000
385 337.9000000000
394 341.5700000000
397 342.4600000000
401 380.2600000000
675 382.6500000000
779 391.1400000000
898 391.8800000000
947 398.0900000000
956 403.4600000000
965 404.9400000000
974 422.3900000000
1069 425.9700000000
1085 434.3900000000
1135 435.1100000000
1310 441.6100000000
1438 447.3600000000
1620 448.6700000000
1798 466.9100000000
1841 470.3400000000
1842 473.4200000000
1851 484.6900000000
1906 490.3400000000
2042 497.8700000000
2132 510.2000000000
3066 524.3100000000
3184 524.5600000000
3281 528.1800000000
3676 532.0100000000
3703 533.9900000000
3707 534.4000000000
3796 540.6300000000
5137 541.0900000000
5566 545.0100000000
6158 547.0900000000
6462 547.6500000000
10000 255.4900000000
