evaluations raw_y
1 0.0000000000
2 2.0500000000
3 11.7400000000
4 35.8400000000
8 36.9500000000
10 63.1600000000
25 65.2600000000
26 74.5300000000
27 75.2400000000
28 75.6000000000
42 87.9700000000
50 92.0200000000
51 161.9200000000
54 320.0700000000
81 334.7100000000
89 361.6800000000
112 373.3200000000
115 382.0900000000
116 399.0100000000
126 413.7100000000
132 425.8700000000
141 431.3200000000
179 435.7700000000
208 438.6000000000
268 441.9200000000
292 447.0700000000
311 454.6400000000
325 484.1000000000
331 494.2000000000
374 497.2400000000
430 500.6200000000
520 539.0500000000
561 551.8300000000
610 552.3600000000
628 564.6400000000
639 580.0700000000
640 580.4400000000
646 583.5100000000
653 605.2800000000
897 625.7700000000
933 627.0900000000
944 635.7200000000
967 641.6500000000
1464 650.1500000000
1511 651.9300000000
1580 677.9400000000
1935 681.0700000000
2580 682.5300000000
2582 688.6800000000
2743 696.6300000000
2856 706.5900000000
2871 722.3500000000
2882 735.2300000000
2899 737.6100000000
2903 742.5400000000
2910 746.7600000000
2923 751.5300000000
2929 772.3700000000
3648 773.2300000000
3719 778.9400000000
3909 785.4100000000
4571 790.1000000000
4594 792.7000000000
4676 793.1600000000
4758 795.8300000000
4817 808.7700000000
4819 820.7500000000
5275 822.4600000000
5991 825.5400000000
6074 831.4500000000
6837 836.1800000000
7152 836.8400000000
7327 846.0000000000
8494 851.5700000000
8508 871.7200000000
8519 874.2800000000
8579 880.6600000000
8899 885.0900000000
9028 886.7100000000
9043 901.8600000000
9157 906.1000000000
9159 906.9400000000
9211 910.1400000000
9300 925.0200000000
9390 936.1400000000
10000 692.5200000000
