evaluations raw_y
1 0.0000000000
5 143.0000000000
18 196.0000000000
53 253.0000000000
199 256.0000000000
230 258.0000000000
241 281.0000000000
243 289.0000000000
251 327.0000000000
293 334.0000000000
310 372.0000000000
320 376.0000000000
345 403.0000000000
498 409.0000000000
623 416.0000000000
844 417.0000000000
1174 418.0000000000
1912 423.0000000000
2370 424.0000000000
2440 425.0000000000
2757 426.0000000000
4283 427.0000000000
5063 429.0000000000
46455 431.0000000000
50958 433.0000000000
78138 434.0000000000
142875 436.0000000000
181091 437.0000000000
181601 438.0000000000
181699 439.0000000000
181948 440.0000000000
1023511 424.0000000000
