evaluations raw_y
1 0.0000000000
2 23.1000000000
3 36.1700000000
5 53.8200000000
13 75.7900000000
15 97.4400000000
17 100.7200000000
32 115.8600000000
37 120.8200000000
41 145.6500000000
52 151.1000000000
59 156.4600000000
64 165.3900000000
66 182.0200000000
84 188.6100000000
125 192.2100000000
144 197.9900000000
149 198.8800000000
224 201.5500000000
252 218.9100000000
254 230.2700000000
370 240.3600000000
393 250.8400000000
551 281.8800000000
583 283.5800000000
588 306.1700000000
592 322.7400000000
628 329.4000000000
643 332.1700000000
654 344.7800000000
668 346.3600000000
1989 347.5800000000
2100 351.8600000000
2395 358.0800000000
2830 373.3800000000
2925 378.3800000000
2991 402.9200000000
3943 411.1300000000
3953 416.7700000000
3961 448.6300000000
3988 461.5400000000
3997 468.5000000000
4124 482.7400000000
4222 486.1800000000
4234 600.5200000000
4255 603.4100000000
4303 619.0300000000
4410 626.1800000000
6939 632.1900000000
7445 690.4700000000
8502 695.2800000000
8773 707.4300000000
10000 378.2800000000
