evaluations raw_y
1 0.0000000000
2 24.4900000000
6 33.6800000000
9 33.8600000000
13 41.6100000000
18 53.9800000000
20 63.7300000000
22 67.7100000000
32 68.2700000000
34 91.8900000000
40 93.4500000000
78 98.2600000000
95 100.5500000000
103 101.1900000000
104 112.9300000000
112 118.9800000000
119 129.8000000000
122 140.7700000000
126 146.5400000000
141 192.2900000000
146 198.1200000000
148 204.1400000000
153 244.6800000000
159 254.9400000000
164 260.1100000000
182 282.3600000000
190 310.8100000000
207 321.7400000000
215 331.8400000000
272 350.6800000000
290 352.0800000000
295 374.7900000000
310 374.8100000000
322 384.8400000000
353 390.8900000000
355 391.6300000000
366 403.2400000000
399 405.0800000000
495 411.6000000000
528 414.7600000000
533 430.1700000000
623 437.3800000000
624 442.3200000000
915 460.9900000000
944 498.9300000000
962 505.7000000000
1018 507.8200000000
1058 513.3700000000
1079 513.3800000000
1101 528.6600000000
1133 531.3500000000
1306 540.6200000000
1340 546.8200000000
1350 554.3200000000
1396 559.9400000000
1571 577.3300000000
1742 581.9900000000
1812 589.3100000000
1832 589.8100000000
1888 596.4900000000
1896 610.7000000000
1935 620.6900000000
2163 630.9700000000
2167 644.6300000000
2552 650.7500000000
3949 736.0500000000
3950 752.2900000000
4048 760.2700000000
4263 768.9800000000
4422 772.4300000000
4731 782.0500000000
7415 792.7300000000
8137 799.6900000000
8668 800.1200000000
8697 802.2100000000
8702 806.9600000000
8798 810.6100000000
9040 814.0400000000
9140 815.4100000000
9253 819.0800000000
9406 822.0900000000
9427 825.1700000000
9436 837.0600000000
9442 837.4000000000
9483 848.9000000000
9527 851.9000000000
9558 856.9700000000
9626 865.1800000000
9654 870.2300000000
9862 871.6400000000
10000 736.7800000000
