evaluations raw_y
1 0.0000000000
2 26.5300000000
6 41.4500000000
11 41.4700000000
20 68.7400000000
21 80.7500000000
27 92.4700000000
28 151.9000000000
49 154.2400000000
50 175.8100000000
84 183.0200000000
132 186.2000000000
199 194.8600000000
215 204.4200000000
226 213.2200000000
253 215.8800000000
299 222.6600000000
357 284.6200000000
360 289.8100000000
372 306.3100000000
398 320.3700000000
426 332.8800000000
550 334.7300000000
634 342.1700000000
763 344.8900000000
873 349.8700000000
874 367.8900000000
928 379.7200000000
971 392.6800000000
1168 397.3200000000
1379 397.7700000000
1422 399.6500000000
1527 401.9400000000
1995 408.1100000000
2717 417.1200000000
2779 418.3000000000
4404 432.9900000000
4432 435.7600000000
4446 437.9600000000
4448 440.6000000000
4484 444.1500000000
4491 444.6900000000
4495 455.2100000000
4525 458.1400000000
4581 472.0300000000
4710 486.3100000000
4799 487.1900000000
4833 491.4600000000
5065 492.1300000000
5086 494.2600000000
5148 498.7600000000
5171 505.2300000000
5439 508.8500000000
6238 524.7500000000
6245 586.2400000000
6259 599.5500000000
6279 601.6300000000
6318 602.2600000000
6327 620.4100000000
6348 631.9200000000
6385 637.2100000000
6665 643.9000000000
6686 650.3800000000
6831 654.2100000000
6866 656.2800000000
6924 659.6900000000
7122 677.9200000000
7907 683.2100000000
7940 685.2700000000
9123 704.3000000000
9150 721.7800000000
9179 726.6800000000
9194 728.4700000000
9280 731.4100000000
9310 742.6800000000
9311 748.1800000000
9617 749.4700000000
9862 751.5400000000
9884 838.6800000000
9888 856.8800000000
9891 863.1000000000
9902 867.7000000000
9917 885.4600000000
9945 893.9600000000
10000 706.5300000000
