evaluations raw_y
1 0.0000000000
2 2.0200000000
3 13.6200000000
4 24.6800000000
6 31.4800000000
7 35.4400000000
9 37.9100000000
10 58.9200000000
30 70.5500000000
31 77.4500000000
43 79.9200000000
46 100.0600000000
54 118.0200000000
62 120.8100000000
68 143.0100000000
77 145.6400000000
80 164.5800000000
107 181.8300000000
139 184.0900000000
193 225.2600000000
231 283.3900000000
248 292.8300000000
266 301.8000000000
270 322.5300000000
286 349.8300000000
328 351.1800000000
357 354.8000000000
363 372.1100000000
401 372.6400000000
403 378.3500000000
414 380.6200000000
419 391.1000000000
679 407.8500000000
736 427.7900000000
751 444.7600000000
768 456.9800000000
792 464.3300000000
914 484.2100000000
989 492.6000000000
1132 495.9800000000
1166 519.1300000000
1184 522.1400000000
1221 533.2400000000
1223 568.1900000000
2955 570.1400000000
2984 570.2400000000
3034 574.9300000000
3241 582.8500000000
3403 587.3800000000
3421 594.7200000000
3454 610.4400000000
3529 612.3500000000
3661 622.4600000000
3692 622.6000000000
3702 636.3300000000
3822 638.5800000000
3882 645.8900000000
3905 646.0800000000
3949 656.3200000000
4211 672.0100000000
4517 673.2600000000
4574 674.1900000000
4899 696.2800000000
5057 697.8100000000
5143 740.4200000000
5183 768.3000000000
5255 787.5100000000
5346 793.7700000000
6088 898.4400000000
6468 903.2000000000
6471 910.0800000000
6591 915.0000000000
7207 921.9400000000
7548 928.1700000000
7565 933.2200000000
7758 934.3800000000
7850 946.8300000000
7974 1064.7900000000
8040 1066.3100000000
8262 1078.0800000000
9756 1083.6500000000
10000 362.0500000000
evaluations raw_y
10001 0.0000000000
10002 19.0000000000
10006 29.6200000000
10009 55.0400000000
10020 101.4900000000
10048 106.2200000000
10050 108.9400000000
10058 131.6800000000
10071 136.5300000000
10115 140.2800000000
10128 145.9600000000
10131 146.4800000000
10133 170.2900000000
10137 181.4400000000
10161 185.4400000000
10162 194.3800000000
10195 204.1300000000
10199 214.2100000000
10204 237.1800000000
10209 242.8000000000
10246 259.7900000000
10328 323.5200000000
10351 344.6400000000
10353 362.1500000000
10392 362.2200000000
10431 366.1400000000
10531 373.6200000000
10537 405.9500000000
10574 409.4000000000
10599 414.6200000000
10630 415.2600000000
10668 417.8800000000
10685 432.7500000000
10720 433.4200000000
10727 465.3200000000
10865 470.0200000000
10982 473.0100000000
10984 481.8500000000
11114 486.0800000000
11121 505.3200000000
12036 509.4600000000
12055 514.6100000000
12060 516.1200000000
12212 521.1400000000
12217 526.5600000000
12448 532.1100000000
12629 534.7600000000
12726 545.0100000000
12989 547.1400000000
14826 553.0900000000
14841 558.3700000000
15264 567.8400000000
15407 576.3200000000
16008 576.4300000000
16043 578.8000000000
16269 582.4500000000
16307 582.7100000000
16314 599.6700000000
16488 605.4200000000
16587 621.8100000000
17146 622.8800000000
17198 667.7600000000
17210 687.7500000000
17221 692.2500000000
17277 695.0600000000
17281 696.8700000000
17287 706.5800000000
17334 710.7300000000
17383 717.5200000000
17389 728.3800000000
17415 744.3100000000
17447 752.8600000000
18241 759.9300000000
18698 763.7800000000
18711 771.5800000000
18754 789.5100000000
18846 794.2100000000
18935 801.5100000000
18977 803.7800000000
18997 807.8000000000
19063 808.5200000000
19079 808.9900000000
19521 810.7600000000
evaluations raw_y
20001 0.0000000000
20002 18.4900000000
20003 39.0400000000
20005 44.9900000000
20013 67.5100000000
20015 79.9000000000
20017 99.0700000000
20030 100.2300000000
20033 116.5100000000
20038 117.7400000000
20041 120.5200000000
20052 123.3000000000
20054 147.9900000000
20076 148.6600000000
20077 159.1500000000
20094 159.6500000000
20095 168.7000000000
20098 173.9500000000
20122 188.3900000000
20136 192.5000000000
20139 197.3600000000
20175 209.1100000000
20181 211.5200000000
20195 243.5600000000
20222 259.3200000000
20225 263.5500000000
20265 264.5200000000
20267 276.1600000000
20404 279.3600000000
20479 279.5600000000
20497 282.0700000000
20564 290.6400000000
20606 290.7100000000
20618 291.4700000000
20620 299.9500000000
20667 306.4500000000
20678 308.1100000000
20680 326.1600000000
20682 334.4100000000
20806 336.6800000000
20830 344.3600000000
20832 347.7100000000
20833 350.5900000000
20835 352.0200000000
20836 358.0000000000
20838 372.9600000000
20871 374.7200000000
20893 446.6000000000
20923 448.6500000000
20927 457.2600000000
20929 459.3500000000
20981 465.8800000000
20983 484.4000000000
21175 484.8500000000
21263 494.5800000000
21276 496.8300000000
21280 500.8000000000
21282 515.3900000000
21306 523.1400000000
21339 525.4500000000
21344 535.3000000000
21367 542.6700000000
21372 543.3900000000
21374 560.2700000000
21453 568.4000000000
21485 577.5600000000
21523 597.1600000000
21620 624.0700000000
21684 641.6200000000
21976 649.4000000000
21977 649.7300000000
22082 651.9200000000
22119 668.9700000000
