eval,mean_best_f,std_best_f
1,0.0,0.0
2,11.156999999999998,8.112888915283147
3,19.515666666666668,12.042694074612736
4,24.674666666666667,13.946910356983988
5,31.253999999999994,14.060441843256076
6,35.70100000000001,13.322094779363523
7,40.429,17.549087872946952
8,43.211333333333336,17.90636117626115
9,45.83233333333333,16.944179691041377
10,49.168666666666674,18.698727180236617
11,50.539333333333346,20.09657063442337
12,53.47266666666667,20.128136754190695
13,57.233333333333334,19.946785988333257
14,60.754999999999995,19.13956846521057
15,62.61833333333333,19.45167807375645
16,63.72900000000001,19.977999684135305
17,66.28500000000001,21.718309572562394
18,70.61066666666669,22.738692064004237
19,71.43266666666668,22.111656612766932
20,76.444,23.076480428469097
21,79.25666666666666,22.855053064360025
22,80.50033333333334,22.826922774069512
23,83.06833333333336,23.775786448914108
24,85.56266666666667,26.108440692662953
25,87.15166666666667,26.129356470074597
26,88.27233333333334,26.81457435455747
27,89.292,29.244790328865584
28,89.63333333333334,28.984684223572792
29,91.25133333333333,28.327418390027677
30,92.52533333333332,27.526784289730124
31,94.17866666666666,26.71503667165397
32,96.47799999999998,26.56955898820276
33,99.23599999999998,26.5824716164878
34,100.62933333333332,27.291601958684364
35,103.33299999999998,27.04417104001117
36,104.663,27.716057732060246
37,105.09666666666665,28.494699607946853
38,105.76866666666666,28.53362405319723
39,107.02366666666666,27.327483511246907
40,108.405,26.82005165337411
41,109.35966666666668,27.581674136297824
42,111.22733333333335,27.459694216010163
43,112.67133333333337,27.274656258567024
44,113.39600000000002,26.87389729574164
45,114.47666666666666,26.376829739876577
46,116.028,26.020503904580263
47,116.662,25.604851964772845
48,117.436,26.004158102516808
49,117.92966666666668,25.96522402186717
50,119.232,25.7390003824868
51,120.33566666666668,25.159250671826786
52,121.61066666666669,24.77809390310854
53,121.81366666666668,24.821726923630127
54,124.40733333333334,25.11144318534033
55,124.40733333333334,25.11144318534033
56,125.67566666666669,25.55498732393418
57,126.01800000000001,25.092496804066126
58,129.11166666666665,22.481279887993452
59,129.25799999999998,22.42869765770384
60,130.32899999999998,22.36594861807133
61,131.19233333333332,22.303518615762812
62,132.35166666666666,22.221963363913787
63,132.92199999999997,22.91706116442056
64,133.37066666666664,22.631408893521122
65,135.10266666666664,23.194292986129945
66,135.71633333333332,24.121688264146094
67,135.71633333333332,24.121688264146094
68,137.54333333333335,24.054264133174094
69,138.98233333333332,23.199081236762044
70,139.38966666666664,22.880858056513063
71,139.61633333333333,22.766094342446955
72,140.42700000000002,22.996202707523622
73,141.345,22.61409443779208
74,142.58100000000002,24.03866273031985
75,145.06233333333333,28.95308281880607
76,145.32066666666665,29.019074099791588
77,146.24566666666666,29.442312114432823
78,146.35966666666667,29.256662251390765
79,147.33066666666664,29.9351209869903
80,147.96199999999996,30.09751752851571
81,149.2766666666666,30.07021396359014
82,149.8303333333333,30.04629950057345
83,150.32033333333328,30.014644986708753
84,152.17999999999995,29.437310596798984
85,152.23633333333328,29.51521962547847
86,152.85999999999996,28.92895173136872
87,153.07999999999996,29.167988594016713
88,153.61366666666663,29.500315425938833
89,155.28133333333332,30.74879035841487
90,156.23566666666665,30.412907954187556
91,156.51399999999998,30.68295152821446
92,157.1183333333333,31.02196319665653
93,157.5703333333333,31.17297342729516
94,158.88199999999998,31.72386096430821
95,160.37099999999998,31.6714449165719
96,162.48799999999997,30.02002060694461
97,162.93866666666665,30.433213563738082
98,165.41466666666662,29.05453620388713
99,165.5013333333333,29.14675267099866
100,166.41133333333332,30.29536139904672
101,167.189,30.48312007177651
102,168.26166666666668,30.534334104339035
103,168.26166666666668,30.534334104339035
104,170.63566666666665,28.849089112893633
105,170.94366666666664,29.173569105747337
106,170.94366666666664,29.173569105747337
107,171.57766666666666,29.134427280942134
108,171.70033333333333,28.980272777009617
109,171.774,28.96524809562968
110,172.65266666666668,30.85273462795459
111,173.10866666666666,32.074037812679514
112,173.485,32.40116214922991
113,174.74733333333333,35.197545068521116
114,174.91466666666665,35.35068752522003
115,175.19366666666664,35.42837714010634
116,175.31966666666665,35.56289973857717
117,176.48533333333333,34.91313325989218
118,176.84566666666666,35.208777087865315
119,177.6953333333333,35.43615558012539
120,178.68666666666667,36.353129764549315
121,178.90166666666667,36.25112460403777
122,180.32699999999997,38.380679959296344
123,180.32699999999997,38.380679959296344
124,182.26966666666667,40.881096338235494
125,183.40999999999997,40.65076323667415
126,183.62199999999996,40.7036213249573
127,184.26399999999998,40.45266783751617
128,185.4043333333333,43.63509933949752
129,187.15966666666662,42.889482151168515
130,187.2293333333333,42.98485394305474
131,187.24666666666664,42.96773997036521
132,187.37866666666665,42.88785751583834
133,188.4683333333333,42.208537384762806
134,189.0483333333333,43.042406441773814
135,189.85599999999994,44.18348447881466
136,190.36166666666662,43.949678676267105
137,190.7333333333333,43.82104425433324
138,190.7583333333333,43.86290845926372
139,190.99566666666664,43.864327560089784
140,191.49499999999995,44.052045531589584
141,191.72799999999995,44.03402566824575
142,192.15299999999993,45.58277874675767
143,192.55666666666664,45.40234266577255
144,193.08666666666662,46.32544242737413
145,193.56266666666662,46.216126528132676
146,193.67999999999995,46.09915535167572
147,194.0133333333333,47.33413810227302
148,194.2753333333333,47.184830462206
149,194.88099999999994,48.082671575756535
150,196.43333333333328,48.234517282453034
151,196.43333333333328,48.234517282453034
152,196.67499999999993,48.53255684731566
153,202.36133333333328,56.07296765473709
154,202.55433333333335,56.55745169863719
155,202.60066666666665,56.5192494479617
156,202.60066666666665,56.5192494479617
157,203.15033333333335,56.96621542532958
158,203.42300000000003,56.873265712095524
159,203.46433333333337,56.85080157038599
160,203.67233333333337,56.662957655154976
161,205.01200000000003,57.67155698884192
162,205.31000000000003,57.58997703743607
163,205.31000000000003,57.58997703743607
164,205.5846666666667,57.56615497113665
165,205.5846666666667,57.56615497113665
166,205.8893333333334,57.20021165462007
167,206.15433333333337,58.004427457847065
168,207.24833333333336,57.1378960593751
169,209.13066666666674,56.309314715046575
170,209.54466666666673,55.89220818765308
171,210.25833333333338,55.40671097677941
