eval,mean_best_f,std_best_f
1,0.0,0.0
2,144.3,66.40375456771746
3,208.63333333333333,86.50313262548929
4,271.7,85.54012972344296
5,320.56666666666666,81.58037430206096
6,355.8666666666667,72.26280262817212
7,384.6666666666667,76.43763892009068
8,421.6333333333333,65.0567303276113
9,445.1666666666667,57.29300573147761
10,461.1666666666667,63.852245030243836
11,477.73333333333335,64.14903624041995
12,488.73333333333335,65.67523720253469
13,500.03333333333336,63.07055891855447
14,511.76666666666665,65.55265497836562
15,520.1333333333333,69.05656518682565
16,532.0,62.17328398419461
17,545.7,57.45351944443198
18,549.5,57.86294746774634
19,552.2333333333333,56.15783381551122
20,557.6,54.30793426505865
21,563.1666666666666,52.04512851649855
22,572.2,48.91399912443091
23,580.2,44.29867282202824
24,583.4666666666667,42.16939021689035
25,585.3,40.5421449511663
26,586.9333333333333,40.5827662874308
27,590.2666666666667,37.56643157939273
28,590.9,35.5579662736389
29,595.5333333333333,34.529081529406014
30,596.5333333333333,35.057325795816524
31,601.7333333333333,29.167687995254372
32,603.6666666666666,30.478181379962372
33,604.2333333333333,30.145261345843316
34,606.4,26.406112145120684
35,606.7333333333333,26.658676964006755
36,608.4333333333333,25.895923435450467
37,610.4666666666667,25.08844126400584
38,611.8,23.827541294433445
39,614.1666666666666,23.24692539304682
40,615.4333333333333,22.872485101375492
41,616.7333333333333,22.291073415674457
42,616.7333333333333,22.291073415674457
43,617.4333333333333,22.0761742895903
44,619.2,20.27636640236013
45,619.3333333333334,20.294951526703986
46,620.2,19.028834744254258
47,620.2,19.028834744254258
48,622.2,16.048203251024926
49,626.2333333333333,12.447637452983578
50,626.6333333333333,12.565643727993029
51,626.6333333333333,12.565643727993029
52,626.6333333333333,12.565643727993029
53,627.5333333333333,12.447775963471614
54,629.2666666666667,11.209396714928221
55,630.4666666666667,10.42124267304887
56,630.4666666666667,10.42124267304887
57,631.1666666666666,9.296211068488336
58,631.3,9.39607401506351
59,631.3,9.39607401506351
60,631.7,9.195763642325591
61,632.4666666666667,9.48586365047497
62,632.6333333333333,9.596994261255691
63,633.4666666666667,8.795505644374852
64,633.6333333333333,8.676100082622268
65,633.6333333333333,8.676100082622268
66,633.6333333333333,8.676100082622268
67,633.8666666666667,8.927807520687079
68,633.9666666666667,8.934564162935382
69,633.9666666666667,8.934564162935382
70,633.9666666666667,8.934564162935382
71,634.4,9.342524210334682
72,634.4333333333333,9.339140229693793
73,634.9666666666667,9.238164220283137
74,634.9666666666667,9.238164220283137
75,634.9666666666667,9.238164220283137
76,634.9666666666667,9.238164220283137
77,635.7666666666667,9.85300000991588
78,635.7666666666667,9.85300000991588
79,635.9666666666667,9.85579938965863
80,636.2666666666667,9.49385766342288
81,636.4333333333333,9.594119367444913
82,636.4333333333333,9.594119367444913
83,636.4333333333333,9.594119367444913
84,636.7666666666667,9.130031284961067
85,637.4666666666667,9.409215341001255
86,637.4666666666667,9.409215341001255
87,637.5,9.405610944610633
88,637.8,9.14782808215642
89,639.2666666666667,9.38793552030122
90,639.2666666666667,9.38793552030122
91,639.8666666666667,9.804057335097806
92,639.9333333333333,9.83285601802774
93,639.9333333333333,9.83285601802774
94,640.5666666666667,9.887935293468303
95,640.5666666666667,9.887935293468303
96,640.5666666666667,9.887935293468303
97,640.5666666666667,9.887935293468303
98,640.8,9.535414932295
99,640.8,9.535414932295
100,640.9333333333333,9.406283055465652
101,641.6333333333333,8.511587774133659
102,641.9333333333333,8.501250753143099
103,642.1333333333333,8.451620262261626
104,642.1666666666666,8.45712649223997
105,642.4666666666667,9.031490247570112
106,642.6666666666666,9.267419137562753
107,642.8,9.241585175267504
108,642.8,9.241585175267504
109,643.5666666666667,9.291016548567068
110,644.3666666666667,10.219937692411907
111,644.7333333333333,10.728413236574765
112,644.7333333333333,10.728413236574765
113,645.2333333333333,10.896640840607505
114,645.9666666666667,10.971698178474483
115,646.2666666666667,11.01075754020564
116,646.7333333333333,10.766913985985454
117,646.7333333333333,10.766913985985454
118,646.7333333333333,10.766913985985454
119,646.7333333333333,10.766913985985454
120,647.3333333333334,10.114289425101134
121,647.4333333333333,10.135915430250757
122,647.4333333333333,10.135915430250757
123,647.7,10.14770230490457
124,647.9666666666667,10.519221596130857
125,647.9666666666667,10.519221596130857
126,648.1,10.64910551529386
127,648.1,10.64910551529386
128,648.1,10.64910551529386
129,648.1333333333333,10.656820167946627
130,648.3333333333334,10.729698820638406
131,648.3333333333334,10.729698820638406
132,648.4333333333333,10.778917268040624
133,648.4333333333333,10.778917268040624
134,648.9666666666667,10.430338154776601
135,649.4333333333333,9.947043689504914
136,649.4333333333333,9.947043689504914
137,649.4333333333333,9.947043689504914
138,649.4333333333333,9.947043689504914
139,649.7666666666667,9.608485234715571
140,649.7666666666667,9.608485234715571
141,649.7666666666667,9.608485234715571
142,649.7666666666667,9.608485234715571
143,650.2333333333333,9.10734199209185
144,650.2333333333333,9.10734199209185
145,650.2333333333333,9.10734199209185
146,650.2333333333333,9.10734199209185
147,651.3666666666667,8.616277031587218
148,651.3666666666667,8.616277031587218
149,651.3666666666667,8.616277031587218
150,651.6666666666666,8.579580141376315
151,651.6666666666666,8.579580141376315
152,651.7666666666667,8.637062612642834
153,651.7666666666667,8.637062612642834
154,651.7666666666667,8.637062612642834
155,651.7666666666667,8.637062612642834
156,652.1333333333333,8.484197616475132
157,652.1333333333333,8.484197616475132
158,652.3,8.510237242934798
159,652.4,8.62474387425805
