evaluations raw_y
1 -202.0000000000
15 -199.0000000000
42 -193.0000000000
322 -179.0000000000
6068 -178.0000000000
10000 -227.0000000000
evaluations raw_y
1 -210.0000000000
3 -201.0000000000
4 -188.0000000000
106 -186.0000000000
890 -176.0000000000
10000 -209.0000000000
evaluations raw_y
1 -213.0000000000
2 -210.0000000000
5 -193.0000000000
67 -187.0000000000
830 -184.0000000000
843 -183.0000000000
1596 -181.0000000000
1643 -180.0000000000
3645 -179.0000000000
10000 -218.0000000000
evaluations raw_y
1 -225.0000000000
2 -224.0000000000
4 -212.0000000000
5 -211.0000000000
13 -205.0000000000
16 -200.0000000000
20 -194.0000000000
31 -184.0000000000
40 -181.0000000000
1311 -176.0000000000
6767 -168.0000000000
10000 -201.0000000000
evaluations raw_y
1 -217.0000000000
2 -209.0000000000
9 -208.0000000000
14 -198.0000000000
35 -196.0000000000
55 -194.0000000000
57 -191.0000000000
58 -190.0000000000
73 -185.0000000000
831 -184.0000000000
976 -183.0000000000
1417 -179.0000000000
6018 -175.0000000000
10000 -218.0000000000
evaluations raw_y
1 -220.0000000000
2 -206.0000000000
4 -203.0000000000
19 -201.0000000000
22 -197.0000000000
24 -195.0000000000
70 -190.0000000000
146 -189.0000000000
746 -183.0000000000
1048 -182.0000000000
4291 -177.0000000000
4854 -175.0000000000
10000 -203.0000000000
evaluations raw_y
1 -226.0000000000
2 -209.0000000000
10 -206.0000000000
12 -203.0000000000
28 -199.0000000000
43 -195.0000000000
169 -193.0000000000
180 -191.0000000000
256 -183.0000000000
1472 -180.0000000000
3154 -177.0000000000
3392 -176.0000000000
10000 -197.0000000000
evaluations raw_y
1 -212.0000000000
3 -204.0000000000
8 -190.0000000000
84 -188.0000000000
106 -187.0000000000
1063 -186.0000000000
1361 -181.0000000000
1539 -175.0000000000
5812 -173.0000000000
10000 -208.0000000000
evaluations raw_y
1 -209.0000000000
4 -176.0000000000
10000 -233.0000000000
evaluations raw_y
1 -217.0000000000
2 -212.0000000000
3 -206.0000000000
8 -201.0000000000
15 -200.0000000000
29 -196.0000000000
41 -195.0000000000
64 -192.0000000000
67 -191.0000000000
68 -184.0000000000
758 -178.0000000000
7755 -177.0000000000
8723 -168.0000000000
10000 -214.0000000000
