evaluations raw_y
1 0.0000000000
2 3.7800000000
3 18.1200000000
4 32.5700000000
8 34.7500000000
10 52.3100000000
25 76.0100000000
27 77.5500000000
35 92.5700000000
62 114.2600000000
64 116.2400000000
65 117.5000000000
66 119.5600000000
68 129.2200000000
70 135.3100000000
74 143.3600000000
75 163.8300000000
80 189.4200000000
84 191.4400000000
94 210.3900000000
97 218.9000000000
98 229.3600000000
99 263.6300000000
145 265.0900000000
162 297.6200000000
174 330.2400000000
178 330.9600000000
195 352.7600000000
373 352.9200000000
395 353.3800000000
451 364.4000000000
461 365.9300000000
551 380.5800000000
554 387.9800000000
595 398.7600000000
599 403.0100000000
609 409.7200000000
671 413.8400000000
712 418.9800000000
714 430.4200000000
737 445.8200000000
758 452.3900000000
780 467.6600000000
808 473.5800000000
831 483.1900000000
1055 493.1600000000
1077 502.7900000000
1084 505.3100000000
1151 519.8900000000
1225 530.4300000000
1312 538.1400000000
1380 560.7000000000
1413 565.3600000000
1418 570.7100000000
1643 571.4700000000
1672 587.5000000000
1720 606.5700000000
1820 607.1000000000
1930 608.5200000000
2132 616.0300000000
2327 618.1100000000
2373 621.8100000000
2408 625.7100000000
2452 625.8300000000
2496 641.0500000000
2605 642.6200000000
2643 730.4200000000
2674 741.1200000000
2810 745.1100000000
2998 746.5900000000
3015 747.0600000000
3063 747.4100000000
3085 749.0300000000
3414 751.5200000000
3416 753.0400000000
3425 769.8700000000
3714 775.2800000000
3776 783.0000000000
3840 785.7200000000
3854 787.1000000000
4739 796.9600000000
5330 800.2100000000
5361 804.5600000000
5974 806.5600000000
6010 814.5600000000
6604 831.3700000000
9981 875.1200000000
9987 876.3000000000
10021 905.3000000000
10655 907.6300000000
11429 910.0500000000
11495 924.6400000000
11654 926.3200000000
11723 929.1500000000
11947 930.9700000000
12846 938.4500000000
13435 943.2400000000
15360 944.1900000000
16087 945.3900000000
16493 948.8100000000
16552 962.3000000000
16704 967.5300000000
16809 971.9100000000
16850 973.9000000000
16871 980.8000000000
17077 981.2700000000
17611 981.9000000000
17655 982.0200000000
17985 982.5200000000
18003 985.1400000000
18030 992.2800000000
18227 994.4000000000
18481 1006.4400000000
18718 1014.1500000000
18934 1020.6700000000
19051 1020.6800000000
19374 1029.7600000000
20443 1036.3700000000
20680 1042.3800000000
23681 1043.8200000000
31947 1049.6500000000
64285 1053.2900000000
65635 1056.6100000000
66416 1063.4000000000
83121 1067.7200000000
83326 1069.5600000000
83439 1072.2800000000
84065 1077.0800000000
84364 1078.9000000000
85178 1082.6600000000
86037 1085.2800000000
87892 1086.0500000000
88318 1087.7100000000
88344 1089.2100000000
88741 1096.3300000000
92783 1098.2600000000
94467 1111.8900000000
95244 1115.3400000000
95282 1118.4100000000
100000 993.2500000000
