evaluations raw_y
1 65.0000000000
2 76.0000000000
3 84.0000000000
19 220.0000000000
195 247.0000000000
202 270.0000000000
303 286.0000000000
367 290.0000000000
373 310.0000000000
405 347.0000000000
457 355.0000000000
541 365.0000000000
570 372.0000000000
634 374.0000000000
710 375.0000000000
743 386.0000000000
803 388.0000000000
806 397.0000000000
848 401.0000000000
950 404.0000000000
988 405.0000000000
1048 406.0000000000
1162 407.0000000000
1606 408.0000000000
1650 412.0000000000
1696 413.0000000000
1779 416.0000000000
1817 421.0000000000
5821 424.0000000000
10189 424.0000000000
