evaluations raw_y
1 0.0000000000
2 3.1200000000
3 11.3500000000
4 25.8100000000
8 46.0700000000
10 55.6200000000
22 62.5700000000
25 92.7800000000
72 102.1400000000
81 117.7500000000
85 135.8000000000
92 140.4100000000
93 157.0600000000
113 174.4100000000
124 221.9700000000
164 225.2000000000
180 256.9300000000
222 258.7100000000
239 268.2300000000
243 279.7200000000
273 279.7900000000
320 310.3300000000
495 315.0900000000
683 330.2100000000
934 437.3900000000
955 455.5900000000
1018 462.7500000000
1203 590.7400000000
2486 603.9400000000
4194 604.8800000000
4263 606.8300000000
4300 616.4500000000
4335 617.6300000000
4425 619.7500000000
4969 623.0800000000
6649 626.7200000000
6967 630.1800000000
7283 647.9500000000
7888 658.6500000000
8080 659.1300000000
8082 660.6100000000
8096 662.4300000000
8138 664.0500000000
8146 667.6700000000
8164 675.0200000000
8168 678.2800000000
8175 706.4800000000
8786 709.8600000000
9390 714.0600000000
9489 719.8600000000
10000 662.8200000000
