evaluations raw_y
1 0.0000000000
2 21.2700000000
3 42.2800000000
5 50.9100000000
13 76.1500000000
17 96.6800000000
18 124.8900000000
49 139.2800000000
68 140.8200000000
77 168.0100000000
80 174.1800000000
83 184.3800000000
138 203.8900000000
208 204.2800000000
209 207.5400000000
246 222.8600000000
407 232.4700000000
464 233.2400000000
493 233.7000000000
518 239.2700000000
542 265.2100000000
580 283.3600000000
588 396.3600000000
593 400.0400000000
600 412.2300000000
602 431.1000000000
650 438.2900000000
685 455.0700000000
691 456.0000000000
731 458.0500000000
755 461.5800000000
769 469.6400000000
785 472.6500000000
803 486.9100000000
951 487.8400000000
994 497.5000000000
1056 500.7200000000
1092 517.8300000000
1163 522.1300000000
1172 522.3000000000
1186 528.4800000000
1385 530.0500000000
1427 530.3800000000
1569 531.2600000000
1629 537.7300000000
1634 539.0600000000
1694 541.9800000000
1700 546.3600000000
1743 548.9300000000
1785 574.1000000000
1800 590.6500000000
1842 610.9800000000
1935 611.6600000000
1996 620.0400000000
2414 621.7000000000
2761 641.4400000000
2829 653.4300000000
2892 670.5500000000
3019 672.3400000000
3094 684.4700000000
3174 687.5700000000
3268 690.9700000000
3301 693.6200000000
3343 697.5700000000
3375 699.2000000000
3536 702.5000000000
3619 709.6900000000
3680 716.6200000000
3715 717.2200000000
3851 747.4200000000
3969 751.5800000000
3986 756.5000000000
4016 763.6200000000
4034 764.0100000000
4174 765.6800000000
4251 769.0500000000
4259 804.4000000000
4420 808.4300000000
4433 814.8700000000
4517 820.6000000000
4660 822.6400000000
4771 824.4100000000
4798 826.2100000000
4842 835.6400000000
4945 836.2800000000
5088 837.7300000000
5131 840.5400000000
5206 841.5100000000
5230 845.7300000000
5279 856.5000000000
8086 875.2100000000
8120 878.2500000000
8154 880.5400000000
8214 892.9400000000
8226 895.6700000000
8260 907.2600000000
9582 918.9200000000
10000 473.9400000000
