evaluations raw_y
1 0.0000000000
2 3.1100000000
3 15.9600000000
4 29.2000000000
8 39.0000000000
10 56.0500000000
26 57.9800000000
27 75.2800000000
31 104.0100000000
37 128.7500000000
53 130.2800000000
57 137.9300000000
59 149.9300000000
62 158.6600000000
64 172.6000000000
74 176.5400000000
85 189.1600000000
95 198.3200000000
101 203.9500000000
102 212.1800000000
138 225.0100000000
154 253.3000000000
201 260.8800000000
288 270.7700000000
315 273.3500000000
327 308.8600000000
439 311.6400000000
506 315.5900000000
508 325.0900000000
511 331.4800000000
527 336.2900000000
603 336.9000000000
636 338.7700000000
645 339.7500000000
649 340.9300000000
768 360.6500000000
776 458.0800000000
847 460.2800000000
862 495.5800000000
1569 497.3400000000
1684 497.3900000000
1769 528.1100000000
1851 539.7700000000
1869 539.8200000000
1871 551.5500000000
1874 557.9500000000
1880 560.8700000000
1884 564.2000000000
1954 565.4100000000
1970 567.3000000000
1988 572.2600000000
1990 572.3200000000
2014 582.3800000000
2050 588.8100000000
2081 595.6600000000
2113 598.6800000000
2153 604.6500000000
2158 632.5600000000
2170 648.5800000000
2378 660.7800000000
2539 669.5600000000
2546 676.4700000000
2579 678.2000000000
2619 678.2200000000
2634 689.3600000000
2929 700.4200000000
4116 707.5000000000
4418 721.0100000000
5115 726.3900000000
5129 729.1400000000
5140 731.6700000000
5303 754.1300000000
5592 754.2200000000
5647 754.4300000000
5697 759.6900000000
5744 762.6000000000
5879 774.6900000000
6073 782.5900000000
6098 795.5000000000
7071 798.1600000000
7495 800.3700000000
7690 811.3800000000
7782 838.6900000000
8283 841.8300000000
8467 848.4500000000
8632 867.6900000000
8844 871.3000000000
9108 876.6900000000
9232 889.3300000000
9418 901.2700000000
14996 962.5200000000
15030 968.2000000000
15061 979.8800000000
15115 991.2800000000
16058 998.2100000000
17152 1010.1900000000
17427 1011.1500000000
17428 1011.4400000000
17767 1012.6800000000
18065 1018.1600000000
18902 1018.3700000000
19093 1018.4100000000
19829 1028.6700000000
20472 1029.7800000000
21031 1036.3600000000
24018 1038.6000000000
25875 1039.9500000000
29403 1046.8600000000
33692 1047.7800000000
38879 1050.4300000000
39041 1050.4500000000
47707 1056.8300000000
48215 1059.7000000000
65251 1062.7200000000
69785 1064.9600000000
70047 1068.0700000000
70220 1072.4500000000
70263 1077.4100000000
71205 1083.7100000000
71287 1086.3100000000
72158 1095.8900000000
77090 1104.0800000000
86155 1108.7100000000
100000 862.1300000000
