evaluations raw_y
1 0.0000000000
2 22.8900000000
3 37.5500000000
5 43.9700000000
13 68.3800000000
15 94.3600000000
22 95.1100000000
27 96.3700000000
28 125.8400000000
106 144.7300000000
124 148.3800000000
129 167.3400000000
138 174.3600000000
167 181.5400000000
233 192.1700000000
248 192.2000000000
253 193.9500000000
274 198.5600000000
312 199.5000000000
314 202.5000000000
316 224.7800000000
384 226.7500000000
499 233.3600000000
581 236.1800000000
660 245.9400000000
830 351.9800000000
837 358.9400000000
847 373.7200000000
861 386.3100000000
862 388.0900000000
889 405.0200000000
1297 410.3700000000
1309 429.8800000000
1366 439.8200000000
1393 440.6100000000
1567 446.1000000000
1606 458.7200000000
1680 462.3700000000
1706 466.1100000000
2064 466.2400000000
2133 472.1400000000
3144 483.8700000000
3332 485.9500000000
3445 487.1900000000
3455 489.4900000000
3479 495.2400000000
3591 509.7900000000
3898 513.0700000000
4255 541.1200000000
4259 558.1600000000
4263 570.7900000000
4515 577.8200000000
4547 585.9800000000
4712 592.8900000000
4771 597.2000000000
4853 597.5300000000
5059 599.2800000000
5164 600.3000000000
5173 609.4500000000
5310 659.0800000000
5382 674.7100000000
5740 677.5600000000
5890 678.8100000000
6205 681.2800000000
6309 686.6100000000
6488 691.4000000000
6999 718.0400000000
7512 735.8600000000
7558 739.8900000000
7636 743.7800000000
7716 846.5500000000
10000 513.2100000000
