evaluations raw_y
1 0.0000000000
2 314.0000000000
3 349.0000000000
4 376.0000000000
6 486.0000000000
8 533.0000000000
10 562.0000000000
13 587.0000000000
20 612.0000000000
30 620.0000000000
45 624.0000000000
50 636.0000000000
87 637.0000000000
91 655.0000000000
205 656.0000000000
266 658.0000000000
390 663.0000000000
418 670.0000000000
428 672.0000000000
457 675.0000000000
511 677.0000000000
570 678.0000000000
678 683.0000000000
1444 687.0000000000
2278 688.0000000000
2325 690.0000000000
2511 691.0000000000
2545 692.0000000000
2852 699.0000000000
3886 700.0000000000
4672 701.0000000000
5358 702.0000000000
5976 704.0000000000
10000 386.0000000000
evaluations raw_y
10001 0.0000000000
10002 271.0000000000
10005 414.0000000000
10007 417.0000000000
10009 453.0000000000
10012 467.0000000000
10014 574.0000000000
10022 596.0000000000
10034 616.0000000000
10036 621.0000000000
10038 630.0000000000
10055 641.0000000000
10113 656.0000000000
10126 660.0000000000
10202 661.0000000000
10259 672.0000000000
10685 675.0000000000
10953 679.0000000000
11035 687.0000000000
11123 694.0000000000
12028 698.0000000000
12122 699.0000000000
12389 702.0000000000
12673 704.0000000000
13069 706.0000000000
15396 707.0000000000
18703 708.0000000000
18859 712.0000000000
20000 116.0000000000
evaluations raw_y
20001 0.0000000000
20002 126.0000000000
20004 305.0000000000
20007 350.0000000000
20008 395.0000000000
20011 553.0000000000
20016 593.0000000000
20017 608.0000000000
20020 623.0000000000
20022 636.0000000000
20058 640.0000000000
20067 643.0000000000
20080 646.0000000000
20114 661.0000000000
20124 668.0000000000
20159 670.0000000000
20231 671.0000000000
20247 672.0000000000
20333 673.0000000000
20533 675.0000000000
20758 676.0000000000
20862 679.0000000000
21268 681.0000000000
21286 684.0000000000
21472 688.0000000000
21554 690.0000000000
21997 692.0000000000
22085 693.0000000000
22099 705.0000000000
23164 708.0000000000
23541 709.0000000000
23651 710.0000000000
26065 711.0000000000
26885 712.0000000000
27389 713.0000000000
29254 714.0000000000
30000 541.0000000000
evaluations raw_y
30001 0.0000000000
30002 102.0000000000
30003 112.0000000000
30004 240.0000000000
30005 303.0000000000
30007 325.0000000000
30008 344.0000000000
30016 401.0000000000
30019 406.0000000000
30020 457.0000000000
30021 506.0000000000
30034 538.0000000000
30037 540.0000000000
30038 552.0000000000
30044 578.0000000000
30049 654.0000000000
30160 655.0000000000
30168 656.0000000000
30184 659.0000000000
30209 664.0000000000
30214 665.0000000000
30218 667.0000000000
30527 671.0000000000
30588 674.0000000000
30783 676.0000000000
30832 679.0000000000
30950 685.0000000000
31185 687.0000000000
31189 694.0000000000
31722 698.0000000000
32082 702.0000000000
33385 703.0000000000
33631 708.0000000000
34044 710.0000000000
evaluations raw_y
40001 0.0000000000
40002 74.0000000000
40003 155.0000000000
40004 403.0000000000
40009 451.0000000000
40013 506.0000000000
40014 572.0000000000
40015 607.0000000000
40036 615.0000000000
40054 631.0000000000
40110 633.0000000000
40147 648.0000000000
40221 651.0000000000
40302 655.0000000000
40380 664.0000000000
40428 668.0000000000
40431 677.0000000000
40464 679.0000000000
40521 683.0000000000
40694 684.0000000000
40748 687.0000000000
41611 691.0000000000
41901 693.0000000000
42318 694.0000000000
42912 695.0000000000
43528 696.0000000000
43982 701.0000000000
46980 703.0000000000
47644 705.0000000000
49381 707.0000000000
evaluations raw_y
50001 0.0000000000
50002 243.0000000000
50003 284.0000000000
50005 341.0000000000
50008 419.0000000000
50010 465.0000000000
50011 502.0000000000
50015 543.0000000000
50022 590.0000000000
50025 600.0000000000
50054 625.0000000000
50077 634.0000000000
50116 648.0000000000
50121 651.0000000000
50185 670.0000000000
50359 674.0000000000
50371 690.0000000000
50545 695.0000000000
52437 700.0000000000
52547 702.0000000000
52979 703.0000000000
54562 707.0000000000
54922 708.0000000000
55754 709.0000000000
55980 710.0000000000
56027 713.0000000000
56191 715.0000000000
56457 716.0000000000
59410 722.0000000000
60000 535.0000000000
evaluations raw_y
60001 0.0000000000
60002 66.0000000000
60003 199.0000000000
60004 366.0000000000
60007 414.0000000000
60008 416.0000000000
60010 447.0000000000
60014 451.0000000000
60016 496.0000000000
60017 577.0000000000
60023 582.0000000000
60026 604.0000000000
60029 621.0000000000
60031 640.0000000000
60081 642.0000000000
60124 643.0000000000
60156 654.0000000000
60167 657.0000000000
60180 658.0000000000
60305 661.0000000000
60317 667.0000000000
60326 670.0000000000
60387 673.0000000000
60396 678.0000000000
60535 681.0000000000
60987 684.0000000000
61388 686.0000000000
61649 691.0000000000
61699 692.0000000000
61894 693.0000000000
62012 695.0000000000
62589 699.0000000000
63743 700.0000000000
64173 703.0000000000
64808 704.0000000000
64936 710.0000000000
68855 712.0000000000
evaluations raw_y
70001 0.0000000000
70002 72.0000000000
70003 135.0000000000
70005 382.0000000000
70009 416.0000000000
70010 478.0000000000
70017 523.0000000000
70020 537.0000000000
70027 578.0000000000
70029 639.0000000000
70107 643.0000000000
70115 652.0000000000
70210 661.0000000000
70395 672.0000000000
70624 674.0000000000
70760 684.0000000000
71158 690.0000000000
72138 694.0000000000
72827 695.0000000000
72897 696.0000000000
73264 705.0000000000
evaluations raw_y
80001 0.0000000000
80002 121.0000000000
80004 209.0000000000
80006 376.0000000000
80009 394.0000000000
80011 483.0000000000
80012 522.0000000000
80016 561.0000000000
80026 582.0000000000
80033 597.0000000000
80041 600.0000000000
80043 621.0000000000
80060 633.0000000000
80072 634.0000000000
80134 650.0000000000
80143 651.0000000000
80147 657.0000000000
80211 664.0000000000
80296 670.0000000000
80357 673.0000000000
80367 675.0000000000
80426 682.0000000000
80579 685.0000000000
80756 686.0000000000
81001 687.0000000000
81043 695.0000000000
82262 696.0000000000
82834 698.0000000000
83977 699.0000000000
84451 702.0000000000
84636 706.0000000000
87778 708.0000000000
88321 709.0000000000
88327 710.0000000000
88692 714.0000000000
evaluations raw_y
90001 0.0000000000
90002 126.0000000000
90003 209.0000000000
90004 361.0000000000
90005 377.0000000000
90008 482.0000000000
90013 538.0000000000
90020 566.0000000000
90023 579.0000000000
90046 605.0000000000
90055 630.0000000000
90085 650.0000000000
90106 656.0000000000
90111 666.0000000000
90384 668.0000000000
90395 673.0000000000
90424 675.0000000000
90446 683.0000000000
90515 687.0000000000
90613 688.0000000000
90632 691.0000000000
90839 693.0000000000
90985 695.0000000000
91468 698.0000000000
91974 700.0000000000
92291 701.0000000000
92399 705.0000000000
93378 706.0000000000
94834 707.0000000000
95395 708.0000000000
99351 710.0000000000
evaluations raw_y
100001 0.0000000000
100002 102.0000000000
100003 204.0000000000
100004 258.0000000000
100005 311.0000000000
100006 375.0000000000
100007 454.0000000000
100012 456.0000000000
100014 503.0000000000
100015 599.0000000000
100039 618.0000000000
100041 635.0000000000
100062 637.0000000000
100103 643.0000000000
100104 644.0000000000
100162 646.0000000000
100172 654.0000000000
100210 659.0000000000
100284 672.0000000000
100422 676.0000000000
100607 678.0000000000
101164 680.0000000000
101406 682.0000000000
101468 683.0000000000
101744 684.0000000000
101905 688.0000000000
101943 689.0000000000
101957 694.0000000000
102371 697.0000000000
102459 699.0000000000
102622 700.0000000000
103080 702.0000000000
103901 705.0000000000
104228 708.0000000000
105222 711.0000000000
108258 713.0000000000
108555 714.0000000000
evaluations raw_y
110001 0.0000000000
110002 200.0000000000
110003 288.0000000000
110004 349.0000000000
110007 532.0000000000
110014 580.0000000000
110019 599.0000000000
110021 617.0000000000
110026 623.0000000000
110098 630.0000000000
110114 635.0000000000
110179 646.0000000000
110201 658.0000000000
110277 663.0000000000
110280 671.0000000000
110321 679.0000000000
110541 684.0000000000
111414 692.0000000000
111641 696.0000000000
111991 700.0000000000
112112 703.0000000000
116119 706.0000000000
evaluations raw_y
120001 0.0000000000
120002 87.0000000000
120003 111.0000000000
120004 198.0000000000
120008 283.0000000000
120009 376.0000000000
120016 447.0000000000
120024 469.0000000000
120028 488.0000000000
120031 565.0000000000
120033 567.0000000000
120034 580.0000000000
120041 599.0000000000
120049 625.0000000000
120073 641.0000000000
120081 644.0000000000
120094 650.0000000000
120129 651.0000000000
120158 656.0000000000
120163 662.0000000000
120236 664.0000000000
120328 678.0000000000
120630 679.0000000000
120736 683.0000000000
120918 692.0000000000
123868 693.0000000000
123913 694.0000000000
124306 695.0000000000
125392 696.0000000000
125433 697.0000000000
126012 698.0000000000
126316 699.0000000000
127255 700.0000000000
127341 702.0000000000
127973 705.0000000000
129686 707.0000000000
evaluations raw_y
130001 0.0000000000
130002 82.0000000000
130003 111.0000000000
130004 323.0000000000
130005 373.0000000000
130007 408.0000000000
130008 445.0000000000
130010 446.0000000000
130011 447.0000000000
130012 491.0000000000
130014 523.0000000000
130018 583.0000000000
130038 586.0000000000
130049 605.0000000000
130057 626.0000000000
130088 630.0000000000
130100 634.0000000000
130111 635.0000000000
130139 645.0000000000
130147 658.0000000000
130259 671.0000000000
130313 677.0000000000
130332 681.0000000000
130420 686.0000000000
130830 689.0000000000
130950 692.0000000000
131154 696.0000000000
131198 700.0000000000
131569 706.0000000000
132822 707.0000000000
135391 709.0000000000
135551 711.0000000000
136352 712.0000000000
136939 715.0000000000
evaluations raw_y
140001 0.0000000000
140002 240.0000000000
140006 308.0000000000
140007 325.0000000000
140009 385.0000000000
140011 427.0000000000
140012 430.0000000000
140017 449.0000000000
140023 538.0000000000
140029 578.0000000000
140036 604.0000000000
140037 633.0000000000
140068 636.0000000000
140094 643.0000000000
140109 653.0000000000
140214 666.0000000000
140445 670.0000000000
140489 676.0000000000
140688 678.0000000000
140693 683.0000000000
141280 688.0000000000
141393 690.0000000000
141540 692.0000000000
142139 696.0000000000
143132 697.0000000000
143388 698.0000000000
143991 700.0000000000
144697 703.0000000000
145324 707.0000000000
149047 710.0000000000
149440 711.0000000000
evaluations raw_y
150001 0.0000000000
150002 140.0000000000
150006 208.0000000000
150007 303.0000000000
150008 425.0000000000
150009 480.0000000000
150012 504.0000000000
150019 506.0000000000
150025 540.0000000000
150029 561.0000000000
150031 604.0000000000
150032 638.0000000000
150201 641.0000000000
150223 646.0000000000
150253 656.0000000000
150388 664.0000000000
150457 668.0000000000
150674 672.0000000000
150989 673.0000000000
151070 674.0000000000
151295 676.0000000000
151366 684.0000000000
151386 686.0000000000
151392 687.0000000000
151412 689.0000000000
151439 695.0000000000
151817 697.0000000000
151918 698.0000000000
152053 699.0000000000
152220 702.0000000000
152516 703.0000000000
153828 705.0000000000
154956 706.0000000000
155827 710.0000000000
155849 715.0000000000
evaluations raw_y
160001 0.0000000000
160002 104.0000000000
160003 196.0000000000
160005 297.0000000000
160007 403.0000000000
160013 491.0000000000
160017 519.0000000000
160019 539.0000000000
160021 572.0000000000
160025 578.0000000000
160037 593.0000000000
160038 609.0000000000
160044 612.0000000000
160053 639.0000000000
160062 642.0000000000
160067 646.0000000000
160077 654.0000000000
160085 655.0000000000
160200 660.0000000000
160203 665.0000000000
160211 666.0000000000
160320 668.0000000000
160476 669.0000000000
160590 670.0000000000
160594 672.0000000000
160642 677.0000000000
160683 680.0000000000
160710 681.0000000000
160725 682.0000000000
160865 684.0000000000
161167 685.0000000000
161233 690.0000000000
161539 691.0000000000
163041 694.0000000000
163179 696.0000000000
163259 700.0000000000
163540 701.0000000000
163594 703.0000000000
163642 705.0000000000
163702 706.0000000000
164085 707.0000000000
166299 710.0000000000
168743 716.0000000000
168894 718.0000000000
evaluations raw_y
170001 0.0000000000
170002 193.0000000000
170003 200.0000000000
170005 215.0000000000
170006 279.0000000000
170008 392.0000000000
170009 436.0000000000
170010 455.0000000000
170013 480.0000000000
170019 508.0000000000
170022 586.0000000000
170024 612.0000000000
170032 636.0000000000
170071 649.0000000000
170130 655.0000000000
170166 657.0000000000
170172 664.0000000000
170186 665.0000000000
170218 676.0000000000
170330 681.0000000000
170334 685.0000000000
170541 687.0000000000
171241 691.0000000000
172151 695.0000000000
172175 696.0000000000
172831 699.0000000000
174109 700.0000000000
174129 705.0000000000
174342 706.0000000000
175933 708.0000000000
evaluations raw_y
180001 0.0000000000
180002 86.0000000000
180003 194.0000000000
180004 197.0000000000
180005 314.0000000000
180007 352.0000000000
180008 558.0000000000
180010 625.0000000000
180064 630.0000000000
180114 632.0000000000
