evaluations raw_y
1 0.0000000000
2 126.0000000000
4 305.0000000000
7 350.0000000000
8 395.0000000000
11 553.0000000000
16 593.0000000000
17 608.0000000000
20 623.0000000000
22 636.0000000000
58 640.0000000000
67 643.0000000000
80 646.0000000000
114 661.0000000000
124 668.0000000000
159 670.0000000000
231 671.0000000000
247 672.0000000000
333 673.0000000000
533 675.0000000000
758 676.0000000000
862 679.0000000000
1268 681.0000000000
1286 684.0000000000
1472 688.0000000000
1554 690.0000000000
1997 692.0000000000
2085 693.0000000000
2099 705.0000000000
3164 708.0000000000
3541 709.0000000000
3651 710.0000000000
6065 711.0000000000
6885 712.0000000000
7389 713.0000000000
9254 714.0000000000
10000 541.0000000000
