evaluations raw_y
1 0.0000000000
2 28.0100000000
6 55.7300000000
7 64.8500000000
20 132.5100000000
27 138.4800000000
49 149.3400000000
55 165.5400000000
166 189.8400000000
248 195.0000000000
257 213.3400000000
268 219.4200000000
285 246.5600000000
325 254.5800000000
334 264.8200000000
341 272.5300000000
358 288.5200000000
399 288.6700000000
468 294.1900000000
499 311.1000000000
630 315.8100000000
736 316.5600000000
770 322.2600000000
823 330.2400000000
835 334.1500000000
840 335.2700000000
843 357.0500000000
846 364.1600000000
889 366.1400000000
894 382.9600000000
906 387.1300000000
939 389.0000000000
942 390.6000000000
953 392.1800000000
962 396.3600000000
966 407.5200000000
986 412.2200000000
1096 414.4200000000
1194 422.2500000000
1196 424.5800000000
1232 433.9800000000
1259 445.2700000000
1705 454.7000000000
1747 461.4800000000
1752 469.5400000000
1833 482.8800000000
1955 486.5100000000
2118 489.9800000000
2309 505.6000000000
2773 512.5300000000
2777 523.3400000000
2891 523.7700000000
2903 523.9600000000
2917 531.2600000000
2933 550.9700000000
2956 557.2900000000
2964 580.5500000000
3008 586.2000000000
3048 596.5800000000
3110 599.1200000000
3376 608.5400000000
3641 616.6100000000
3812 617.8000000000
3864 623.7500000000
3927 637.5800000000
3933 640.5000000000
3937 660.1700000000
4256 670.5300000000
4259 683.3000000000
4303 699.0200000000
4443 715.3600000000
4457 719.5900000000
4499 720.1300000000
4537 727.3500000000
4542 728.9500000000
4836 741.8400000000
4848 743.1900000000
4941 747.9500000000
5018 751.7300000000
5052 755.1200000000
5116 756.4400000000
5143 758.5800000000
5167 794.4300000000
5348 801.3100000000
5488 887.4700000000
5618 889.3500000000
5680 890.0300000000
5737 891.2000000000
5750 898.1700000000
5985 899.4900000000
6048 905.7100000000
6184 906.7700000000
6380 908.5400000000
6439 916.8700000000
6616 922.3300000000
6684 924.9200000000
6789 936.3500000000
6841 943.3900000000
7154 948.0600000000
7523 958.3500000000
7617 958.8100000000
8504 966.5700000000
12521 975.7200000000
12623 984.4800000000
12932 985.9300000000
12947 1001.8700000000
13524 1006.2100000000
15040 1011.9600000000
15426 1012.1000000000
15978 1019.4900000000
16941 1020.3800000000
17350 1026.7500000000
17359 1041.4800000000
17386 1058.5600000000
17885 1061.6200000000
18797 1062.8200000000
19066 1064.6900000000
19859 1075.1900000000
24002 1082.7400000000
26286 1086.3500000000
26319 1086.8500000000
26361 1090.8300000000
26409 1093.6400000000
26450 1110.2600000000
26734 1111.0500000000
28012 1111.4500000000
29169 1114.8300000000
29262 1116.0100000000
29275 1116.3900000000
29652 1126.2100000000
29682 1127.0400000000
37820 1133.6800000000
38643 1136.9900000000
40749 1149.9800000000
41079 1151.4800000000
41228 1156.0500000000
41345 1161.0300000000
41364 1165.2600000000
41517 1175.8200000000
41721 1176.6600000000
41853 1176.7000000000
41859 1185.3100000000
43642 1191.7200000000
44931 1197.8800000000
47971 1201.7000000000
48163 1202.7300000000
52508 1206.4500000000
54533 1206.9900000000
55632 1207.1900000000
56301 1207.5400000000
56327 1209.4000000000
57051 1219.0700000000
57460 1220.1700000000
58036 1226.3100000000
79685 1226.4400000000
96550 1229.8200000000
100000 1100.2000000000
