evaluations raw_y
1 0.0000000000
2 21.5600000000
6 42.6500000000
23 42.7500000000
24 48.3300000000
25 57.8800000000
28 78.1400000000
41 96.6200000000
60 109.8600000000
79 111.5100000000
93 112.0200000000
106 118.9900000000
119 120.3900000000
120 138.5000000000
354 147.0000000000
434 147.7000000000
496 153.1900000000
624 153.9500000000
679 156.8700000000
684 159.0500000000
686 163.5600000000
688 173.8300000000
694 176.5400000000
701 179.2000000000
702 199.3700000000
758 204.4000000000
778 217.7100000000
838 228.8800000000
913 231.6300000000
924 243.6700000000
1091 254.3400000000
1226 256.8000000000
1232 272.8600000000
1278 276.5800000000
1671 290.0300000000
1709 292.0400000000
1730 304.9500000000
1875 406.6000000000
1876 411.0800000000
1884 419.7400000000
1889 428.5900000000
1899 435.8000000000
1920 438.9000000000
1923 443.4500000000
1925 453.2300000000
1946 469.8600000000
2046 472.6300000000
2392 476.9200000000
2703 488.2600000000
2928 490.3000000000
4479 490.3500000000
5229 493.9500000000
5778 542.0500000000
5800 543.7200000000
5868 560.3800000000
6348 573.8000000000
8489 574.6100000000
8819 685.5000000000
10000 -1.0000000000
