evaluations raw_y
1 0.0000000000
2 2.0000000000
3 13.5600000000
4 32.9200000000
8 35.7700000000
10 57.3800000000
27 68.5600000000
30 70.6500000000
31 94.3500000000
34 94.9400000000
35 109.3900000000
37 127.2200000000
56 147.3400000000
102 173.2000000000
134 182.8700000000
157 185.1200000000
168 191.3900000000
235 205.2600000000
242 213.3700000000
269 216.1000000000
271 217.1700000000
287 315.9700000000
338 321.3400000000
343 336.0800000000
345 348.5500000000
415 350.4500000000
516 355.1500000000
517 377.6300000000
621 382.3300000000
627 392.3100000000
644 404.6300000000
646 416.5100000000
661 452.6100000000
682 482.9300000000
689 486.2700000000
710 504.6800000000
814 507.7000000000
852 509.8600000000
878 512.1100000000
917 542.1800000000
1960 542.7100000000
2371 551.3200000000
2587 553.0500000000
2672 566.6900000000
2767 576.0200000000
3357 586.0900000000
3415 598.8100000000
3663 599.0500000000
3668 621.0500000000
3695 622.6800000000
3714 664.7200000000
3956 669.5800000000
4012 674.8400000000
4027 678.1100000000
4028 690.3500000000
4351 692.1600000000
4393 714.4700000000
4735 715.8600000000
4846 718.3500000000
4881 720.1500000000
4892 721.3600000000
4993 723.8200000000
5014 730.2400000000
5134 731.0700000000
5203 738.3300000000
5228 741.1500000000
5277 747.1200000000
5304 748.7900000000
5439 756.6900000000
5519 760.9200000000
5539 768.7800000000
6124 775.3700000000
6708 781.1400000000
6797 784.0400000000
7397 786.5600000000
7570 790.1800000000
8551 790.4800000000
8585 797.1200000000
8707 799.7900000000
8720 808.3400000000
10014 812.4800000000
10610 817.1600000000
10795 818.5400000000
11220 821.2000000000
11369 828.2400000000
11389 830.5100000000
11509 834.5200000000
11910 834.6200000000
12061 838.9000000000
12144 839.3800000000
12654 841.0800000000
12757 844.5900000000
13809 848.9800000000
13966 853.4600000000
14021 854.9600000000
14025 856.3000000000
14071 867.0800000000
14192 870.1000000000
14272 872.6000000000
14355 872.6300000000
14886 881.4400000000
15187 894.6200000000
15202 897.8500000000
15236 913.4900000000
16400 920.9600000000
16539 937.3400000000
24851 939.6800000000
24865 968.1200000000
26106 968.8100000000
26309 974.7200000000
26369 985.9100000000
26936 986.1600000000
26976 1000.1500000000
27414 1002.5300000000
28756 1002.8200000000
29050 1004.2500000000
29388 1007.6200000000
29654 1008.0400000000
29666 1019.6600000000
29670 1037.8600000000
30052 1041.5600000000
30083 1041.9800000000
30120 1049.2500000000
30773 1053.0600000000
32461 1054.2500000000
33391 1057.9600000000
36188 1060.8200000000
42593 1063.1300000000
47565 1065.3400000000
48089 1072.8300000000
48195 1076.2800000000
51782 1077.8700000000
53016 1078.8500000000
54202 1079.2200000000
56527 1083.2200000000
67409 1085.6400000000
80511 1091.9400000000
80853 1093.2900000000
80980 1105.3300000000
82409 1106.4300000000
82600 1108.1000000000
97272 1109.9700000000
100000 568.1100000000
