evaluations raw_y
1 0.0000000000
2 2.0300000000
3 16.4200000000
4 29.9600000000
8 32.8500000000
10 56.7900000000
29 59.7900000000
31 68.1100000000
35 80.7600000000
44 96.0000000000
46 99.2500000000
47 103.8100000000
58 116.3500000000
62 128.5200000000
80 129.1800000000
81 138.2200000000
89 165.8900000000
90 177.7900000000
106 218.1400000000
136 221.8100000000
140 224.1300000000
143 231.0000000000
164 256.4600000000
200 261.9200000000
209 266.5400000000
213 275.1300000000
222 275.9000000000
224 281.0400000000
260 290.8700000000
338 293.6300000000
353 318.8100000000
359 327.6400000000
416 329.3900000000
459 330.0100000000
486 330.3800000000
509 339.7900000000
550 363.2600000000
620 374.6700000000
887 377.7700000000
907 396.3600000000
971 400.5400000000
984 426.0100000000
1019 432.4000000000
1092 432.6400000000
1117 448.7800000000
1130 456.7600000000
1168 464.4800000000
1187 474.2300000000
1430 474.8000000000
1461 479.2000000000
1472 483.6100000000
1647 496.3400000000
1650 503.0900000000
1857 503.2500000000
1942 507.6700000000
1944 518.4500000000
1962 524.3300000000
1980 532.1000000000
1986 539.7900000000
2000 550.6300000000
2077 554.2600000000
2080 554.8400000000
2118 557.4600000000
2140 581.6900000000
2153 585.9000000000
2341 608.8200000000
2375 612.3700000000
2398 644.4000000000
2412 646.4900000000
2440 650.8700000000
2458 655.4600000000
2462 665.8200000000
2601 678.3900000000
2847 685.3500000000
2954 704.4700000000
3629 706.7100000000
3675 709.1000000000
3784 711.5900000000
3837 712.0800000000
3884 715.8700000000
3988 723.4100000000
3996 728.2100000000
4014 729.0000000000
4062 739.8900000000
4178 740.0300000000
4192 740.2800000000
4261 740.4800000000
4289 753.5400000000
4372 761.7200000000
4418 764.4400000000
4760 767.4200000000
4773 811.5400000000
4812 820.5600000000
4880 827.1400000000
4969 849.2400000000
5253 851.9600000000
5323 852.7100000000
5385 857.7000000000
5399 857.7500000000
5651 864.3700000000
5670 867.2900000000
5746 888.0400000000
5970 892.4700000000
6045 899.4800000000
6184 909.5400000000
6288 919.1900000000
7127 933.9100000000
7172 936.7300000000
7199 957.8500000000
7448 962.5200000000
7635 969.1900000000
7840 971.8100000000
7905 1023.3500000000
7921 1045.6500000000
7927 1047.6500000000
8018 1048.6000000000
8169 1049.6500000000
8183 1050.4700000000
8198 1061.5400000000
8330 1063.4900000000
8349 1072.7500000000
8360 1078.4900000000
8388 1081.6700000000
8497 1088.4700000000
8504 1090.7300000000
8804 1108.1500000000
9140 1113.5300000000
9282 1128.7300000000
12175 1129.3000000000
12194 1129.9900000000
12362 1132.6600000000
12371 1133.0500000000
14271 1138.8500000000
23084 1170.7300000000
23155 1180.9000000000
23199 1191.2000000000
23276 1191.9000000000
23360 1192.1100000000
23436 1207.6600000000
23610 1207.8100000000
25234 1214.7600000000
43355 1223.6700000000
43659 1224.6000000000
43677 1226.1100000000
43719 1226.2100000000
43729 1228.8200000000
43731 1235.8800000000
44104 1241.9800000000
44484 1245.0600000000
44904 1247.8700000000
45253 1249.3400000000
45333 1251.3600000000
48634 1259.4000000000
50788 1261.6700000000
53249 1267.6500000000
66055 1268.2700000000
100000 974.6900000000
