evaluations raw_y
1 0.0000000000
2 33.0100000000
9 40.9800000000
21 47.2700000000
23 53.9500000000
24 68.0400000000
30 81.4100000000
33 90.5300000000
35 114.1000000000
44 124.4500000000
61 125.6100000000
65 147.3500000000
71 166.0200000000
79 167.5900000000
87 172.5900000000
89 173.5700000000
109 184.7000000000
140 199.0800000000
260 207.0300000000
338 210.0400000000
372 212.6800000000
504 218.1300000000
557 223.2100000000
588 233.9100000000
594 235.7800000000
597 243.9000000000
598 259.9000000000
755 260.0400000000
778 265.9800000000
1046 266.5300000000
1062 273.6500000000
1688 274.4000000000
1740 289.1900000000
1910 310.1500000000
2735 317.8900000000
2758 323.3400000000
2761 349.2800000000
2786 367.0800000000
2842 372.1400000000
2858 373.4700000000
2911 373.6000000000
2948 376.8100000000
3015 386.4400000000
3077 386.6600000000
3117 390.4900000000
3138 391.1000000000
3164 398.1600000000
3173 400.4900000000
3179 408.6000000000
3180 410.7500000000
3227 417.8500000000
3236 420.1100000000
3316 423.8100000000
3616 428.2200000000
3714 428.4100000000
3726 430.9300000000
3820 441.8200000000
3925 519.1500000000
3927 524.6400000000
3938 527.1200000000
3988 529.4600000000
4050 531.4700000000
4063 533.4700000000
4066 541.8400000000
4151 542.8100000000
4192 548.8000000000
4236 550.3400000000
4343 550.7200000000
4360 555.7400000000
4450 557.1400000000
4636 558.6600000000
4847 561.1900000000
4999 677.7000000000
10000 1.8600000000
