evaluations raw_y
1 0.0000000000
2 1.9800000000
3 15.1400000000
4 27.1000000000
7 29.5600000000
13 34.8700000000
14 53.8000000000
23 57.0100000000
24 60.2800000000
29 78.8600000000
31 79.5200000000
36 100.1900000000
54 208.6400000000
64 211.4700000000
67 215.6100000000
69 216.8800000000
71 231.1400000000
78 233.6700000000
81 272.7500000000
89 291.3000000000
96 304.2800000000
106 304.6500000000
112 305.1400000000
124 336.1700000000
164 339.9300000000
166 351.2300000000
180 359.4300000000
196 372.2300000000
249 379.4700000000
261 380.1400000000
332 387.7300000000
338 396.8000000000
444 400.2600000000
487 423.7300000000
522 428.6500000000
537 438.7400000000
551 446.1600000000
617 452.8200000000
623 474.2100000000
629 477.1400000000
703 483.4200000000
819 485.4600000000
899 486.0000000000
902 498.3800000000
981 603.4300000000
1050 612.7400000000
1133 618.3600000000
1225 624.1100000000
1241 627.0000000000
1247 637.7500000000
1248 643.5400000000
1262 645.7500000000
1267 660.2800000000
1304 680.1200000000
1336 683.4100000000
1341 697.4000000000
1352 705.9300000000
1359 707.0900000000
1522 709.3800000000
1553 715.6700000000
1705 717.8200000000
1734 720.4200000000
1779 739.2000000000
1792 745.1000000000
2155 748.0800000000
2158 752.4100000000
2212 763.2000000000
2339 764.0000000000
2384 768.0900000000
3815 769.2700000000
3861 783.3800000000
3950 787.0400000000
4411 801.4600000000
4483 801.8000000000
4530 807.3600000000
4536 818.8200000000
4796 825.0400000000
4799 830.8000000000
4828 832.9200000000
4955 839.3000000000
5257 841.2900000000
5434 849.2600000000
7893 855.0600000000
9749 856.4300000000
9763 865.8500000000
9953 870.1400000000
9998 892.5100000000
10228 896.4600000000
10269 908.2200000000
10281 918.2600000000
10511 921.4300000000
10541 923.0600000000
10631 924.7800000000
10644 933.6500000000
10656 942.5000000000
10694 942.9800000000
10714 970.3000000000
11512 974.3900000000
11520 980.4500000000
12516 1047.0600000000
12551 1050.2500000000
12562 1057.9400000000
12646 1058.3200000000
12655 1072.9000000000
12751 1082.6700000000
13046 1084.8100000000
13113 1096.0200000000
13753 1116.0900000000
17560 1118.5500000000
18401 1120.9800000000
19122 1121.5700000000
19402 1121.7400000000
19486 1135.7200000000
21838 1142.8700000000
24670 1153.3300000000
36127 1159.6900000000
37081 1170.9600000000
40507 1174.1300000000
78062 1177.6500000000
100000 891.9300000000
