evaluations raw_y
1 0.0000000000
2 2.0400000000
3 18.6900000000
4 32.6100000000
7 34.0600000000
9 38.6200000000
10 46.1500000000
15 52.5000000000
27 61.3800000000
34 73.7000000000
35 81.7200000000
38 86.2300000000
44 94.3700000000
47 96.0300000000
53 109.0300000000
98 116.6100000000
124 197.3100000000
466 286.7400000000
1352 292.0800000000
1622 296.8000000000
1654 304.9400000000
1660 307.3200000000
1681 313.7500000000
1790 315.2200000000
1804 317.0400000000
1823 322.5100000000
1839 323.0700000000
1985 331.0100000000
2089 335.6800000000
2113 341.3000000000
2122 364.8400000000
2722 366.2900000000
2847 399.5300000000
2851 425.8400000000
2856 440.0300000000
3173 450.3700000000
3210 457.8600000000
3537 458.9300000000
5470 463.6000000000
5482 497.1500000000
5485 515.1700000000
5516 515.3500000000
5542 526.5100000000
5978 532.8400000000
7817 536.7800000000
8189 537.9700000000
8303 549.6200000000
8616 553.4000000000
8708 555.6000000000
8717 556.2900000000
8773 560.0700000000
8798 561.8800000000
8802 565.8600000000
8838 579.0700000000
8939 580.7800000000
9199 580.8700000000
9788 587.5100000000
9835 589.2000000000
9926 591.2500000000
10000 573.2800000000
evaluations raw_y
10001 0.0000000000
10002 21.0700000000
10006 27.4600000000
10009 59.0700000000
10028 70.3800000000
10039 82.5600000000
10040 91.3400000000
10047 118.2000000000
10140 123.1700000000
10147 126.3500000000
10158 128.4000000000
10160 157.6700000000
10415 233.4100000000
10444 242.7900000000
10445 247.7400000000
10446 271.6300000000
10484 276.3600000000
10605 390.0400000000
10617 391.2500000000
10657 398.9400000000
10687 399.8100000000
10705 419.6100000000
10874 423.8900000000
10930 424.1900000000
10951 426.9000000000
10988 433.8800000000
11091 434.0400000000
11205 442.2200000000
11222 448.8800000000
12387 518.0200000000
13878 518.5800000000
13904 523.3300000000
14174 532.2500000000
14272 536.2500000000
14367 540.2900000000
14763 545.2100000000
15187 628.3900000000
15195 642.7300000000
15208 659.0600000000
15239 659.1900000000
15300 672.0700000000
15432 681.0600000000
15876 683.9300000000
16009 699.1300000000
16080 716.6900000000
18581 728.8100000000
19790 780.0500000000
20000 -1.0000000000
evaluations raw_y
20001 0.0000000000
20002 19.3600000000
20003 46.1600000000
20005 56.0700000000
20013 84.6000000000
20030 90.1300000000
20031 91.4100000000
20038 100.5500000000
20042 100.9100000000
20049 118.2300000000
20083 127.7100000000
20121 147.1300000000
20122 170.9700000000
20347 173.3500000000
20376 176.0800000000
20411 191.6300000000
20482 193.4600000000
20797 198.2900000000
20946 216.3400000000
20973 225.1200000000
20976 225.9400000000
20988 226.9000000000
20990 227.9400000000
21017 240.6000000000
21149 252.8600000000
21192 255.9200000000
21361 262.4300000000
21365 277.3600000000
21385 413.5000000000
21387 414.0700000000
21388 425.4500000000
21400 432.9200000000
21412 437.0200000000
21517 440.9400000000
21859 444.3000000000
22743 445.5500000000
22818 456.1800000000
24212 464.9900000000
24288 475.2400000000
25145 564.0600000000
25299 570.7300000000
25405 571.0100000000
25728 582.1600000000
26517 583.4300000000
evaluations raw_y
30001 0.0000000000
30002 27.1200000000
30005 33.9400000000
30010 43.0900000000
30012 59.4000000000
30014 66.7800000000
30015 72.1600000000
30016 78.4500000000
30024 83.9600000000
30027 85.0700000000
30033 102.6100000000
30066 112.5400000000
30074 120.1900000000
30147 127.3200000000
30162 133.8200000000
30183 134.9500000000
30209 137.0600000000
30217 143.9700000000
30243 168.2600000000
30477 181.0000000000
30624 191.9100000000
31190 222.9900000000
31193 230.2600000000
31204 233.9400000000
31211 238.4300000000
31218 259.8500000000
31225 267.6200000000
31263 276.3200000000
31278 282.9200000000
31364 295.3100000000
31590 311.2500000000
31607 332.9600000000
31839 338.3200000000
31887 339.3600000000
31954 342.7700000000
32106 344.9300000000
32529 359.2100000000
32589 367.0500000000
32883 369.3800000000
33028 378.5400000000
33052 410.3100000000
33060 411.1100000000
33081 417.9800000000
33113 419.9000000000
33172 430.4600000000
33486 431.7500000000
33538 432.3700000000
33827 432.8500000000
33882 442.8600000000
35084 445.8300000000
36085 445.8500000000
37479 446.0500000000
37894 526.0600000000
37905 527.9000000000
37906 531.7200000000
37910 552.1800000000
37952 557.7000000000
38098 558.4900000000
38224 562.2100000000
38244 562.5200000000
38905 564.1500000000
evaluations raw_y
40001 0.0000000000
40002 28.9800000000
40003 39.5400000000
40004 59.0900000000
40006 85.1000000000
40007 94.5400000000
40009 103.2000000000
40043 105.5100000000
40047 106.3400000000
40051 113.2100000000
40090 117.1900000000
40135 128.3000000000
40177 133.9600000000
40191 135.2800000000
40485 138.2900000000
40486 140.4200000000
40611 264.3600000000
43352 278.0300000000
43358 289.3600000000
43386 292.2000000000
43432 359.7800000000
43437 374.8100000000
43439 375.9000000000
43440 397.2800000000
43445 397.2900000000
43448 404.8800000000
43461 437.4300000000
43536 444.0700000000
44294 463.4700000000
44426 467.5200000000
44431 469.8800000000
44460 471.0000000000
44933 526.5800000000
45057 526.8800000000
45130 539.3200000000
45396 542.3900000000
45403 546.6000000000
47424 549.7100000000
47650 550.0600000000
47676 556.3200000000
47691 559.2000000000
