evaluations raw_y
1 -375.0000000000
6 -373.0000000000
8 -362.0000000000
13 -354.0000000000
25 -349.0000000000
36 -342.0000000000
50 -332.0000000000
117 -327.0000000000
887 -326.0000000000
1099 -314.0000000000
10000 -356.0000000000
evaluations raw_y
1 -383.0000000000
3 -355.0000000000
8 -353.0000000000
34 -350.0000000000
36 -347.0000000000
84 -344.0000000000
130 -343.0000000000
133 -342.0000000000
176 -341.0000000000
194 -339.0000000000
291 -334.0000000000
378 -333.0000000000
564 -332.0000000000
1211 -322.0000000000
9272 -319.0000000000
10000 -367.0000000000
evaluations raw_y
1 -368.0000000000
2 -360.0000000000
3 -353.0000000000
4 -341.0000000000
58 -333.0000000000
317 -330.0000000000
799 -325.0000000000
1138 -321.0000000000
1956 -312.0000000000
10000 -362.0000000000
evaluations raw_y
1 -392.0000000000
2 -375.0000000000
4 -363.0000000000
10 -342.0000000000
58 -330.0000000000
140 -329.0000000000
1341 -321.0000000000
1724 -316.0000000000
10000 -353.0000000000
evaluations raw_y
1 -385.0000000000
2 -363.0000000000
3 -357.0000000000
7 -356.0000000000
8 -354.0000000000
15 -352.0000000000
20 -350.0000000000
31 -349.0000000000
34 -346.0000000000
36 -343.0000000000
99 -335.0000000000
436 -321.0000000000
4878 -319.0000000000
6993 -311.0000000000
10000 -375.0000000000
evaluations raw_y
1 -378.0000000000
2 -368.0000000000
3 -357.0000000000
5 -350.0000000000
6 -345.0000000000
44 -341.0000000000
104 -333.0000000000
199 -329.0000000000
444 -327.0000000000
912 -325.0000000000
1724 -322.0000000000
4178 -311.0000000000
10000 -375.0000000000
evaluations raw_y
1 -370.0000000000
3 -357.0000000000
10 -353.0000000000
17 -333.0000000000
66 -331.0000000000
327 -329.0000000000
652 -328.0000000000
1105 -326.0000000000
4126 -325.0000000000
7763 -324.0000000000
10000 -352.0000000000
evaluations raw_y
1 -371.0000000000
4 -370.0000000000
6 -348.0000000000
21 -329.0000000000
185 -323.0000000000
914 -311.0000000000
10000 -388.0000000000
evaluations raw_y
1 -370.0000000000
2 -367.0000000000
3 -355.0000000000
9 -343.0000000000
29 -337.0000000000
153 -332.0000000000
326 -324.0000000000
3139 -323.0000000000
7116 -320.0000000000
10000 -372.0000000000
evaluations raw_y
1 -380.0000000000
2 -376.0000000000
3 -353.0000000000
28 -352.0000000000
35 -350.0000000000
39 -349.0000000000
84 -335.0000000000
370 -330.0000000000
1684 -323.0000000000
2756 -322.0000000000
5523 -318.0000000000
8386 -352.0000000000
