evaluations raw_y
1 0.0000000000
2 24.0900000000
6 43.5700000000
9 56.5400000000
16 62.9900000000
18 67.1300000000
21 78.4300000000
28 116.9400000000
51 125.6200000000
56 141.3700000000
69 153.5200000000
97 159.5700000000
129 172.0700000000
157 188.0600000000
262 203.0900000000
313 209.7100000000
325 215.9400000000
343 230.3600000000
348 234.2700000000
355 249.9700000000
542 324.5800000000
644 341.3400000000
682 348.4500000000
693 360.9900000000
811 367.5500000000
864 375.4500000000
1624 412.3500000000
1699 423.2000000000
1706 425.5400000000
1709 436.8500000000
1711 446.6100000000
1717 448.2300000000
1733 453.7900000000
1734 457.5200000000
1761 469.0100000000
1779 475.7400000000
1814 486.5200000000
1829 487.5800000000
1853 496.4800000000
1888 504.8600000000
1901 505.9200000000
1932 506.1500000000
1951 513.0000000000
1988 515.5200000000
2028 528.0000000000
2252 531.8700000000
2271 540.2400000000
2343 613.9600000000
2344 614.8200000000
2356 615.6900000000
2396 619.8300000000
2409 624.9400000000
2421 632.8700000000
2962 635.5400000000
3155 640.1800000000
3521 641.9500000000
3524 679.6600000000
3539 680.3600000000
3567 698.4600000000
3781 702.2300000000
4086 704.7400000000
4162 707.0200000000
4234 714.8300000000
5670 716.1600000000
5709 727.0900000000
5738 746.6100000000
5825 750.6900000000
5826 770.6000000000
5834 771.3300000000
5929 773.1500000000
5937 783.5000000000
6373 784.4900000000
6725 788.7400000000
7208 796.3700000000
9223 798.0000000000
9335 801.4300000000
9357 809.6100000000
9558 810.7900000000
9719 822.4300000000
11179 827.1100000000
11416 829.7400000000
11440 833.4700000000
11692 843.6500000000
11716 848.8200000000
11810 854.3700000000
12047 857.1200000000
12092 865.1700000000
12167 867.7100000000
12180 871.2300000000
12496 880.9700000000
12795 894.8100000000
13300 898.5600000000
13631 899.3700000000
14623 899.4300000000
15371 901.3400000000
15613 903.3500000000
15710 907.8100000000
16172 913.2000000000
20656 914.4000000000
21245 920.6200000000
30824 924.4700000000
50104 926.2500000000
84683 938.2900000000
84964 944.9000000000
85284 951.9100000000
88120 959.1400000000
91575 961.6100000000
99187 963.2000000000
100000 903.3500000000
