evaluations raw_y
1 0.0000000000
4 77.0000000000
10 100.0000000000
33 143.0000000000
36 180.0000000000
144 187.0000000000
207 208.0000000000
209 233.0000000000
273 242.0000000000
277 253.0000000000
302 280.0000000000
308 282.0000000000
313 294.0000000000
383 328.0000000000
421 330.0000000000
468 336.0000000000
537 352.0000000000
571 364.0000000000
652 368.0000000000
659 374.0000000000
683 386.0000000000
823 400.0000000000
1023 403.0000000000
1375 404.0000000000
1388 405.0000000000
1853 409.0000000000
2504 411.0000000000
3205 412.0000000000
3552 414.0000000000
19528 416.0000000000
33989 418.0000000000
39429 419.0000000000
42146 420.0000000000
62891 422.0000000000
77398 423.0000000000
78866 424.0000000000
95055 425.0000000000
101872 425.0000000000
