evaluations raw_y
1 -2851.0000000000
2 -2536.9205082224
3 -2229.3727495801
4 -2226.7220623778
7 -1125.9459400196
9 -747.3214992655
12 927.3050803568
13 1666.2357884421
18 2084.9188994015
27 2157.5545073917
30 3056.2479250835
40 3409.8668146772
46 4027.5365457004
47 5049.4062803606
52 5401.2192258118
54 5454.7334288658
61 5776.0138434044
73 5963.3483695784
88 6322.4192151174
91 6594.7970571858
104 7541.8343551682
106 8827.2483767549
126 9671.6888015297
148 11091.2227261924
163 11960.9952606693
169 12071.5991881771
176 12190.5086840619
177 12712.8166648553
196 13007.6967648897
217 13039.4663754407
231 13152.9766533511
247 14568.6195121578
259 14749.2851663244
263 15997.8034754998
284 16477.2879853309
304 16923.3808361999
312 18060.0052646221
350 18857.7401131606
370 19797.4313101715
371 19826.0879119310
379 20145.0232893375
400 20735.1850136465
410 21153.0188260386
431 21362.1482684380
432 21540.7617233630
450 22006.8173010369
464 22228.0691523444
466 23057.7452952217
472 23938.5847302395
478 24631.6812276042
479 24813.2465462282
513 25635.9514618462
514 25861.1742295140
535 26212.6381065988
548 26906.5102106376
569 27194.8911532034
581 28182.4637923754
589 28202.6421581432
604 28481.0602505927
613 28816.7273801687
625 29652.3687244824
636 30383.2898547634
648 30511.0871319726
714 30581.4262509269
716 31091.4478982359
724 31367.9821915490
730 31371.0300350904
746 32809.3267683462
754 32942.4523540510
764 33698.5048966716
789 34452.8818586564
818 35448.4252809013
857 35576.3468455331
971 35915.0615960410
984 36984.0709127338
1218 37616.7379198644
1232 38634.5489474841
1357 40280.4361987953
1408 41091.5103212708
1422 41139.3465035820
1444 41231.2662730629
1451 41877.4739049283
1452 42194.1287954451
1524 43559.3442213530
1581 44108.5157177145
1597 45027.9535246202
1704 46250.7836033442
1835 47913.5882835073
1841 48250.9610128669
1850 48357.2993457218
1894 48605.9407234495
1954 49955.5438705743
2032 50797.0782561911
2074 51764.6390749838
2088 51985.4244357606
2105 52684.0484146101
2135 52948.4577332446
2238 53247.7095459148
2252 54241.8086509062
2281 54477.3302780870
2284 54583.9287426057
2290 56210.0744764365
2375 57087.3161511294
2377 58033.5845453491
2389 60047.1094944481
2484 60350.8493118755
2494 61317.8732137447
2649 62944.4805660829
2688 63427.1809833708
2739 64584.2184234482
2793 64606.7561587682
2810 65059.6451486983
2864 65166.7143765190
2900 65205.3117005658
2904 65567.5017185684
3010 65730.0974106274
3017 66047.4941748194
3202 66227.6866285301
3229 66312.4307155353
3380 67281.7441995892
3402 67934.6951332054
3546 68221.1195933143
3573 68651.3223214273
3640 68975.4873898051
3654 69603.8139683829
3699 70198.5374120182
3894 71156.7675513356
3974 71624.4354752527
4128 71907.8463248186
4286 72308.8034167636
4361 73815.6343874590
4393 74526.5589925341
4429 74797.2328390303
4507 74905.3152897880
4549 75400.0242776785
4560 75832.0675048991
4635 76739.2550449788
4821 77617.5358029347
4876 78312.0896595686
4879 78784.6039064193
4932 79606.6402211140
4959 80375.2800688185
4984 80612.0652929949
4995 80772.0229909389
5019 81024.1598049651
5051 81080.3388476095
5275 82272.3648004082
5339 82443.5448912179
5348 82714.0581229097
5499 83042.2490968403
5788 83612.4755609845
5986 83939.9386161926
6081 85337.3713418306
6104 85462.8230609256
6126 86349.2545397549
6228 86869.1013074281
6304 87800.8028002709
6604 88188.8977500568
6760 88340.4193637385
6987 89333.2243626186
7021 89439.5912017950
7034 89711.2726839173
7045 89866.0316955317
7096 90432.3108736889
7179 90809.9934132504
7230 91262.1115553989
7263 93162.9217501553
7341 94129.6581491423
7345 94549.4866076288
7355 95273.6645871728
7357 95796.0677334950
7491 95974.5154802256
7492 96758.7281934583
7506 97971.8461396184
7557 98456.7564808898
7592 98666.0238139837
7650 99174.2783889684
7999 101222.9893022905
8090 101940.9925122637
8197 102005.3849746328
8274 102324.4310878957
8278 102598.7756850070
8428 103879.0152451613
8538 103907.3314816984
8604 104518.5217896492
8714 104869.5076636419
8729 105576.2285772296
8775 107133.2005895651
8930 107526.6230168626
8942 107686.2302629857
8988 107849.5648947625
9033 107867.9870555954
9122 109263.1922055760
9256 109444.9672338371
9363 109747.8855681635
9658 110657.0692998716
9842 110711.1043815062
9935 111933.9223587013
9961 112240.0138576108
9963 112977.8988432968
9981 113779.7524203042
10000 99633.7382489134
